GeneHu,Category,File
PSMD9,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PSME1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PSME2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PSME3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PSMF1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PSMG1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PSMG2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PSMG3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PSMG4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PSPC1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PSRC1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTBP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTBP2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTBP3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTCD1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
ATP5MF-PTCD1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTCD3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTDSS1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTEN,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTER,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTGDS,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTGER1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTGES3L,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTGR1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTGR2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTGS1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTH1R,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTP4A2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPN11,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPN13,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPN14,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPN2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPN3,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPRA,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPRD,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPRG,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPRK,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPRN,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPRO,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPRR,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTPRS,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTRHD1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PTX3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PUF60,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PUM1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PUM2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PURB,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PURG,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PUS1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PUS10,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PUS7,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PWP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PWP2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PWWP2A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PXDC1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PXK,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PXMP4,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PXN,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PYCARD,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PYCR1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PYCR2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PYCR3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PYGB,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PYGM,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PYGO2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
QPCTL,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
QRICH1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
QSER1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
QTRT1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
R3HCC1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
R3HDM1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
R3HDM2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
R3HDM4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB11A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB11FIP2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB11FIP3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB12,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB13,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB1B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB22A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB23,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB26,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB27B,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB28,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB29,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB33A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB36,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB39A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB3A,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB3B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB3GAP1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB3GAP2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB3IP,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB4A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAB8B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RABAC1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RABGGTB,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RABIF,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RACGAP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD17,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD18,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD21,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD23A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD50,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD51,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD51AP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD51B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD51C,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD51D,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD52,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD54B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
FSBP,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD54L,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAD9A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAE1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAF1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAI14,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RALGAPA2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RALGDS,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RALGPS1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RALGPS2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RALY,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RALYL,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAMP1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAN,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RANBP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RANBP2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RANBP6,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RANBP9,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RANGAP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RANGRF,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAP1B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAP1GAP,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAP1GAP2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAPGEF1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAPGEF4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAPGEF6,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAPH1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RARG,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RARRES1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RARS,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RASA2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RASAL2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RASGEF1A,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RASGEF1B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RASGRP1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RASGRP2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RASGRP3,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RASL10B,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RASSF1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RAVER1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBBP6,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBBP7,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBBP8,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBBP9,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBFOX1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBFOX2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBL1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM12,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM12B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM14,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM15,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM15B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM18,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM19,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM20,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM27,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM28,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM33,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM38,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM41,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM42,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM43,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM45,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM48,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM4B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM6,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBM8A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBMS1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBMS2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBMS3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBMXL1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBMX2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBP4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RBX1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RCAN2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RCBTB1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RCBTB2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RCC1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RCC2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RCHY1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RCN1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RCN3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RCOR1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RCOR2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RDH10,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RDH11,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RDH13,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RDM1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RECQL,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RECQL4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
REEP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
REEP3,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
REEP5,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
REEP6,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RELL1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RELN,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
REPS1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RERE,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
REV3L,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
REXO1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFC1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFC2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFC3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFC4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFC5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFESD,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFFL,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFK,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFTN2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFWD3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFX2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFX5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
RFX7,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
