"GeneHu","Category"
"PBLD","PSVZbyQSVZ_Morizur_FC5_"
"PBRM1","PSVZbyQSVZ_Morizur_FC5_"
"PBX1","PSVZbyQSVZ_Morizur_FC5_"
"PBX2","PSVZbyQSVZ_Morizur_FC5_"
"PBXIP1","QSVZbyPSVZ_Morizur_FC5_"
"PCBD1","PSVZbyQSVZ_Morizur_FC5_"
"PCBD2","PSVZbyQSVZ_Morizur_FC5_"
"PCBP1","PSVZbyQSVZ_Morizur_FC5_"
"PCBP2","PSVZbyQSVZ_Morizur_FC5_"
"PCBP3","PSVZbyQSVZ_Morizur_FC5_"
"PCDH10","QSVZbyPSVZ_Morizur_FC5_"
"PCDH11Y","QSVZbyPSVZ_Morizur_FC5_"
"PCDH11X","QSVZbyPSVZ_Morizur_FC5_"
"PCDH17","QSVZbyPSVZ_Morizur_FC5_"
"PCDH19","QSVZbyPSVZ_Morizur_FC5_"
"PCDH20","QSVZbyPSVZ_Morizur_FC5_"
"PCDH7","QSVZbyPSVZ_Morizur_FC5_"
"PCDH9","QSVZbyPSVZ_Morizur_FC5_"
"PCDHB5","PSVZbyQSVZ_Morizur_FC5_"
"PCDHB13","PSVZbyQSVZ_Morizur_FC5_"
"PCDHB11","QSVZbyPSVZ_Morizur_FC5_"
"PCDHB12","QSVZbyPSVZ_Morizur_FC5_"
"PCDHB14","PSVZbyQSVZ_Morizur_FC5_"
"PCDHB3","PSVZbyQSVZ_Morizur_FC5_"
"PCDHB4","QSVZbyPSVZ_Morizur_FC5_"
"PCED1A","PSVZbyQSVZ_Morizur_FC5_"
"PCF11","PSVZbyQSVZ_Morizur_FC5_"
"PCGF2","PSVZbyQSVZ_Morizur_FC5_"
"PCGF3","PSVZbyQSVZ_Morizur_FC5_"
"PCGF6","PSVZbyQSVZ_Morizur_FC5_"
"PCID2","PSVZbyQSVZ_Morizur_FC5_"
"PCIF1","PSVZbyQSVZ_Morizur_FC5_"
"PCK2","PSVZbyQSVZ_Morizur_FC5_"
"PCLO","QSVZbyPSVZ_Morizur_FC5_"
"PCM1","PSVZbyQSVZ_Morizur_FC5_"
"PCMTD2","QSVZbyPSVZ_Morizur_FC5_"
"PCNA","PSVZbyQSVZ_Morizur_FC5_"
"PCNP","PSVZbyQSVZ_Morizur_FC5_"
"PCNT","PSVZbyQSVZ_Morizur_FC5_"
"PCNX1","QSVZbyPSVZ_Morizur_FC5_"
"PCOLCE","QSVZbyPSVZ_Morizur_FC5_"
"PCP4","QSVZbyPSVZ_Morizur_FC5_"
"PCP4L1","QSVZbyPSVZ_Morizur_FC5_"
"PCSK5","PSVZbyQSVZ_Morizur_FC5_"
"PCSK6","QSVZbyPSVZ_Morizur_FC5_"
"PC","PSVZbyQSVZ_Morizur_FC5_"
"PDAP1","PSVZbyQSVZ_Morizur_FC5_"
"PDCD11","PSVZbyQSVZ_Morizur_FC5_"
"PDCD2L","PSVZbyQSVZ_Morizur_FC5_"
"PDCD7","PSVZbyQSVZ_Morizur_FC5_"
"PDCL","PSVZbyQSVZ_Morizur_FC5_"
"PDCL3","PSVZbyQSVZ_Morizur_FC5_"
"PDE10A","QSVZbyPSVZ_Morizur_FC5_"
"PDE12","PSVZbyQSVZ_Morizur_FC5_"
"PDE1B","QSVZbyPSVZ_Morizur_FC5_"
"PDE2A","QSVZbyPSVZ_Morizur_FC5_"
"PDE3B","PSVZbyQSVZ_Morizur_FC5_"
"PDE8A","QSVZbyPSVZ_Morizur_FC5_"
"PDE8B","QSVZbyPSVZ_Morizur_FC5_"
"PDE9A","QSVZbyPSVZ_Morizur_FC5_"
"PDGFC","QSVZbyPSVZ_Morizur_FC5_"
"PDGFD","QSVZbyPSVZ_Morizur_FC5_"
"PDGFRB","QSVZbyPSVZ_Morizur_FC5_"
"PDIA5","PSVZbyQSVZ_Morizur_FC5_"
"PDIK1L","PSVZbyQSVZ_Morizur_FC5_"
"PDK2","QSVZbyPSVZ_Morizur_FC5_"
"PDK3","PSVZbyQSVZ_Morizur_FC5_"
"PDLIM1","PSVZbyQSVZ_Morizur_FC5_"
"PDP1","PSVZbyQSVZ_Morizur_FC5_"
"PDPK1","PSVZbyQSVZ_Morizur_FC5_"
"PDPR","PSVZbyQSVZ_Morizur_FC5_"
"PDS5B","PSVZbyQSVZ_Morizur_FC5_"
"PDSS2","PSVZbyQSVZ_Morizur_FC5_"
"PDXK","QSVZbyPSVZ_Morizur_FC5_"
"PDXP","PSVZbyQSVZ_Morizur_FC5_"
"PDYN","PSVZbyQSVZ_Morizur_FC5_"
"PDZD11","PSVZbyQSVZ_Morizur_FC5_"
"PDZD2","QSVZbyPSVZ_Morizur_FC5_"
"PDZD4","PSVZbyQSVZ_Morizur_FC5_"
"PDZD9","PSVZbyQSVZ_Morizur_FC5_"
"PDZRN4","PSVZbyQSVZ_Morizur_FC5_"
"FRAT1","PSVZbyQSVZ_Morizur_FC5_"
"PELO","PSVZbyQSVZ_Morizur_FC5_"
"PELP1","PSVZbyQSVZ_Morizur_FC5_"
"PENK","QSVZbyPSVZ_Morizur_FC5_"
"PER3","QSVZbyPSVZ_Morizur_FC5_"
"PES1","PSVZbyQSVZ_Morizur_FC5_"
"PET100","QSVZbyPSVZ_Morizur_FC5_"
"PEX1","PSVZbyQSVZ_Morizur_FC5_"
"PEX11B","PSVZbyQSVZ_Morizur_FC5_"
"PEX11G","PSVZbyQSVZ_Morizur_FC5_"
"PEX14","PSVZbyQSVZ_Morizur_FC5_"
"PEX19","PSVZbyQSVZ_Morizur_FC5_"
"PEX26","QSVZbyPSVZ_Morizur_FC5_"
"PEX5L","QSVZbyPSVZ_Morizur_FC5_"
"PEX7","QSVZbyPSVZ_Morizur_FC5_"
"PFDN1","PSVZbyQSVZ_Morizur_FC5_"
"PFDN2","PSVZbyQSVZ_Morizur_FC5_"
"PFDN4","PSVZbyQSVZ_Morizur_FC5_"
"PFDN5","PSVZbyQSVZ_Morizur_FC5_"
"PFDN6","PSVZbyQSVZ_Morizur_FC5_"
"PFKFB3","QSVZbyPSVZ_Morizur_FC5_"
"PFKM","QSVZbyPSVZ_Morizur_FC5_"
"PFKP","QSVZbyPSVZ_Morizur_FC5_"
"PFN1","PSVZbyQSVZ_Morizur_FC5_"
"PGAM5","PSVZbyQSVZ_Morizur_FC5_"
"PGAP2","PSVZbyQSVZ_Morizur_FC5_"
"PGBD5","QSVZbyPSVZ_Morizur_FC5_"
"PGGT1B","QSVZbyPSVZ_Morizur_FC5_"
"PGLYRP1","QSVZbyPSVZ_Morizur_FC5_"
"PGM1","PSVZbyQSVZ_Morizur_FC5_"
"PGM2L1","PSVZbyQSVZ_Morizur_FC5_"
"PGM3","PSVZbyQSVZ_Morizur_FC5_"
"PGRMC2","PSVZbyQSVZ_Morizur_FC5_"
"PHACTR1","QSVZbyPSVZ_Morizur_FC5_"
"PHACTR3","QSVZbyPSVZ_Morizur_FC5_"
"PHAX","PSVZbyQSVZ_Morizur_FC5_"
"PHB2","PSVZbyQSVZ_Morizur_FC5_"
"PHF10","PSVZbyQSVZ_Morizur_FC5_"
"PHF12","PSVZbyQSVZ_Morizur_FC5_"
"PHF13","PSVZbyQSVZ_Morizur_FC5_"
"PHF19","PSVZbyQSVZ_Morizur_FC5_"
"PHF20","PSVZbyQSVZ_Morizur_FC5_"
"PHF21A","PSVZbyQSVZ_Morizur_FC5_"
"PHF21B","PSVZbyQSVZ_Morizur_FC5_"
"PHF5A","PSVZbyQSVZ_Morizur_FC5_"
"PHF6","PSVZbyQSVZ_Morizur_FC5_"
"PHF7","PSVZbyQSVZ_Morizur_FC5_"
"PHIP","PSVZbyQSVZ_Morizur_FC5_"
"PHKA1","QSVZbyPSVZ_Morizur_FC5_"
"PHKG1","QSVZbyPSVZ_Morizur_FC5_"
"PHLDA1","QSVZbyPSVZ_Morizur_FC5_"
"PHLDA3","QSVZbyPSVZ_Morizur_FC5_"
"PHLPP1","QSVZbyPSVZ_Morizur_FC5_"
"PHLPP2","PSVZbyQSVZ_Morizur_FC5_"
"PHOSPHO2","QSVZbyPSVZ_Morizur_FC5_"
"PHTF1","PSVZbyQSVZ_Morizur_FC5_"
"PHTF2","PSVZbyQSVZ_Morizur_FC5_"
"PHYH","QSVZbyPSVZ_Morizur_FC5_"
"PHYHIP","QSVZbyPSVZ_Morizur_FC5_"
"PHYHIPL","QSVZbyPSVZ_Morizur_FC5_"
"PHYKPL","PSVZbyQSVZ_Morizur_FC5_"
"PI4K2A","PSVZbyQSVZ_Morizur_FC5_"
"PI4K2B","PSVZbyQSVZ_Morizur_FC5_"
"PI4KB","PSVZbyQSVZ_Morizur_FC5_"
"PIAS2","PSVZbyQSVZ_Morizur_FC5_"
"PIAS4","PSVZbyQSVZ_Morizur_FC5_"
"PIBF1","PSVZbyQSVZ_Morizur_FC5_"
"PICK1","PSVZbyQSVZ_Morizur_FC5_"
"PIDD1","PSVZbyQSVZ_Morizur_FC5_"
"PIF1","PSVZbyQSVZ_Morizur_FC5_"
"PIGA","PSVZbyQSVZ_Morizur_FC5_"
"PIGB","PSVZbyQSVZ_Morizur_FC5_"
"PIGC","QSVZbyPSVZ_Morizur_FC5_"
"PIGG","QSVZbyPSVZ_Morizur_FC5_"
"PIGL","QSVZbyPSVZ_Morizur_FC5_"
"PIGN","PSVZbyQSVZ_Morizur_FC5_"
"PIGP","QSVZbyPSVZ_Morizur_FC5_"
"PIGS","QSVZbyPSVZ_Morizur_FC5_"
"PIGT","QSVZbyPSVZ_Morizur_FC5_"
"PIGU","PSVZbyQSVZ_Morizur_FC5_"
"PIGX","PSVZbyQSVZ_Morizur_FC5_"
"PIK3C3","PSVZbyQSVZ_Morizur_FC5_"
"PIK3IP1","QSVZbyPSVZ_Morizur_FC5_"
"PIK3R2","PSVZbyQSVZ_Morizur_FC5_"
"PIK3R3","PSVZbyQSVZ_Morizur_FC5_"
"PIKFYVE","QSVZbyPSVZ_Morizur_FC5_"
"PIM2","PSVZbyQSVZ_Morizur_FC5_"
"PIN1","PSVZbyQSVZ_Morizur_FC5_"
"PINX1","PSVZbyQSVZ_Morizur_FC5_"
"PIP5K1B","PSVZbyQSVZ_Morizur_FC5_"
"PIP5K1C","PSVZbyQSVZ_Morizur_FC5_"
"PIPOX","PSVZbyQSVZ_Morizur_FC5_"
"PITRM1","PSVZbyQSVZ_Morizur_FC5_"
"PKIA","PSVZbyQSVZ_Morizur_FC5_"
"PKIB","PSVZbyQSVZ_Morizur_FC5_"
"PKIG","PSVZbyQSVZ_Morizur_FC5_"
"PKN1","PSVZbyQSVZ_Morizur_FC5_"
"PKN2","PSVZbyQSVZ_Morizur_FC5_"
"PKN3","PSVZbyQSVZ_Morizur_FC5_"
"PKNOX1","PSVZbyQSVZ_Morizur_FC5_"
"PLA2G12A","QSVZbyPSVZ_Morizur_FC5_"
"PLA2G16","QSVZbyPSVZ_Morizur_FC5_"
"PLA2G7","QSVZbyPSVZ_Morizur_FC5_"
"PLAT","QSVZbyPSVZ_Morizur_FC5_"
"PLCD1","QSVZbyPSVZ_Morizur_FC5_"
"PLCD4","PSVZbyQSVZ_Morizur_FC5_"
"PLCG1","PSVZbyQSVZ_Morizur_FC5_"
"PLCH1","PSVZbyQSVZ_Morizur_FC5_"
"PLCL1","QSVZbyPSVZ_Morizur_FC5_"
"PLCXD1","PSVZbyQSVZ_Morizur_FC5_"
"PLCXD3","PSVZbyQSVZ_Morizur_FC5_"
"PLD1","QSVZbyPSVZ_Morizur_FC5_"
"PLD2","QSVZbyPSVZ_Morizur_FC5_"
"PLD6","PSVZbyQSVZ_Morizur_FC5_"
"PLEC","QSVZbyPSVZ_Morizur_FC5_"
"PLEK","QSVZbyPSVZ_Morizur_FC5_"
"PLEK2","PSVZbyQSVZ_Morizur_FC5_"
"PLEKHA3","PSVZbyQSVZ_Morizur_FC5_"
"PLEKHA4","PSVZbyQSVZ_Morizur_FC5_"
"PLEKHA5","PSVZbyQSVZ_Morizur_FC5_"
"PLEKHA6","PSVZbyQSVZ_Morizur_FC5_"
"PLEKHA8","PSVZbyQSVZ_Morizur_FC5_"
"PLEKHB1","QSVZbyPSVZ_Morizur_FC5_"
"PLEKHF1","QSVZbyPSVZ_Morizur_FC5_"
"PLEKHH1","QSVZbyPSVZ_Morizur_FC5_"
"PLEKHJ1","PSVZbyQSVZ_Morizur_FC5_"
"PLEKHM3","PSVZbyQSVZ_Morizur_FC5_"
"PLEKHO1","PSVZbyQSVZ_Morizur_FC5_"
"PLEKHO2","QSVZbyPSVZ_Morizur_FC5_"
"PLIN3","PSVZbyQSVZ_Morizur_FC5_"
"PLIN4","PSVZbyQSVZ_Morizur_FC5_"
"PLK1","PSVZbyQSVZ_Morizur_FC5_"
"PLK4","PSVZbyQSVZ_Morizur_FC5_"
"PLLP","QSVZbyPSVZ_Morizur_FC5_"
"PLN","QSVZbyPSVZ_Morizur_FC5_"
"PLOD1","QSVZbyPSVZ_Morizur_FC5_"
"PLOD2","QSVZbyPSVZ_Morizur_FC5_"
"PLOD3","PSVZbyQSVZ_Morizur_FC5_"
"PLP1","QSVZbyPSVZ_Morizur_FC5_"
"PLP2","PSVZbyQSVZ_Morizur_FC5_"
"PLRG1","PSVZbyQSVZ_Morizur_FC5_"
"PLS1","QSVZbyPSVZ_Morizur_FC5_"
"PLSCR3","PSVZbyQSVZ_Morizur_FC5_"
"PLTP","QSVZbyPSVZ_Morizur_FC5_"
"PLXNA2","PSVZbyQSVZ_Morizur_FC5_"
"PLXNB1","QSVZbyPSVZ_Morizur_FC5_"
"PLXNB2","PSVZbyQSVZ_Morizur_FC5_"
"PLXNC1","PSVZbyQSVZ_Morizur_FC5_"
"PMCH","PSVZbyQSVZ_Morizur_FC5_"
"PMF1","PSVZbyQSVZ_Morizur_FC5_"
"PML","PSVZbyQSVZ_Morizur_FC5_"
"PMM1","QSVZbyPSVZ_Morizur_FC5_"
"PMS2","PSVZbyQSVZ_Morizur_FC5_"
"PNKD","QSVZbyPSVZ_Morizur_FC5_"
"PNMA1","PSVZbyQSVZ_Morizur_FC5_"
"PNO1","PSVZbyQSVZ_Morizur_FC5_"
"PNP","PSVZbyQSVZ_Morizur_FC5_"
"PNPLA7","QSVZbyPSVZ_Morizur_FC5_"
"PNPT1","PSVZbyQSVZ_Morizur_FC5_"
"PNRC1","PSVZbyQSVZ_Morizur_FC5_"
"POC1A","PSVZbyQSVZ_Morizur_FC5_"
"POC1B","PSVZbyQSVZ_Morizur_FC5_"
"POC5","PSVZbyQSVZ_Morizur_FC5_"
"PODXL","PSVZbyQSVZ_Morizur_FC5_"
"PODXL2","PSVZbyQSVZ_Morizur_FC5_"
"POFUT1","PSVZbyQSVZ_Morizur_FC5_"
"POGK","PSVZbyQSVZ_Morizur_FC5_"
"POGZ","PSVZbyQSVZ_Morizur_FC5_"
"POLA1","PSVZbyQSVZ_Morizur_FC5_"
"POLD1","PSVZbyQSVZ_Morizur_FC5_"
"POLD2","PSVZbyQSVZ_Morizur_FC5_"
"POLD3","PSVZbyQSVZ_Morizur_FC5_"
"POLD4","QSVZbyPSVZ_Morizur_FC5_"
"POLDIP2","PSVZbyQSVZ_Morizur_FC5_"
"POLDIP3","PSVZbyQSVZ_Morizur_FC5_"
"POLE","PSVZbyQSVZ_Morizur_FC5_"
"POLE2","PSVZbyQSVZ_Morizur_FC5_"
"POLE3","PSVZbyQSVZ_Morizur_FC5_"
"POLE4","PSVZbyQSVZ_Morizur_FC5_"
"POLG2","PSVZbyQSVZ_Morizur_FC5_"
"POLH","PSVZbyQSVZ_Morizur_FC5_"
"POLI","PSVZbyQSVZ_Morizur_FC5_"
"POLL","PSVZbyQSVZ_Morizur_FC5_"
"POLM","PSVZbyQSVZ_Morizur_FC5_"
"POLQ","PSVZbyQSVZ_Morizur_FC5_"
"POLR1A","PSVZbyQSVZ_Morizur_FC5_"
"POLR1B","PSVZbyQSVZ_Morizur_FC5_"
"POLR1C","PSVZbyQSVZ_Morizur_FC5_"
"POLR1D","PSVZbyQSVZ_Morizur_FC5_"
"POLR1E","PSVZbyQSVZ_Morizur_FC5_"
"POLR2B","PSVZbyQSVZ_Morizur_FC5_"
"POLR2D","PSVZbyQSVZ_Morizur_FC5_"
"POLR2E","PSVZbyQSVZ_Morizur_FC5_"
"POLR2F","PSVZbyQSVZ_Morizur_FC5_"
"POLR2G","PSVZbyQSVZ_Morizur_FC5_"
"POLR2H","PSVZbyQSVZ_Morizur_FC5_"
"POLR2I","PSVZbyQSVZ_Morizur_FC5_"
"POLR2J","PSVZbyQSVZ_Morizur_FC5_"
"POLR2J3","PSVZbyQSVZ_Morizur_FC5_"
"POLR2J2","PSVZbyQSVZ_Morizur_FC5_"
"POLR2L","PSVZbyQSVZ_Morizur_FC5_"
"POLR2M","PSVZbyQSVZ_Morizur_FC5_"
"POLR3A","PSVZbyQSVZ_Morizur_FC5_"
"POLR3D","QSVZbyPSVZ_Morizur_FC5_"
"POLR3F","PSVZbyQSVZ_Morizur_FC5_"
"POLR3K","PSVZbyQSVZ_Morizur_FC5_"
"POM121C","PSVZbyQSVZ_Morizur_FC5_"
"POM121","PSVZbyQSVZ_Morizur_FC5_"
"POMGNT2","QSVZbyPSVZ_Morizur_FC5_"
"POMK","PSVZbyQSVZ_Morizur_FC5_"
"POMT1","PSVZbyQSVZ_Morizur_FC5_"
"POMT2","QSVZbyPSVZ_Morizur_FC5_"
"PON2","QSVZbyPSVZ_Morizur_FC5_"
"POP4","PSVZbyQSVZ_Morizur_FC5_"
"POP5","PSVZbyQSVZ_Morizur_FC5_"
"POP7","PSVZbyQSVZ_Morizur_FC5_"
"POR","QSVZbyPSVZ_Morizur_FC5_"
"PORCN","QSVZbyPSVZ_Morizur_FC5_"
"POT1","PSVZbyQSVZ_Morizur_FC5_"
"POU2F1","PSVZbyQSVZ_Morizur_FC5_"
"POU3F2","PSVZbyQSVZ_Morizur_FC5_"
"POU5F2","PSVZbyQSVZ_Morizur_FC5_"
"PPA1","PSVZbyQSVZ_Morizur_FC5_"
"PPAN","PSVZbyQSVZ_Morizur_FC5_"
"PPAN-P2RY11","PSVZbyQSVZ_Morizur_FC5_"
"PPARGC1A","QSVZbyPSVZ_Morizur_FC5_"
"PPAT","PSVZbyQSVZ_Morizur_FC5_"
"PPDPF","PSVZbyQSVZ_Morizur_FC5_"
"PPFIBP2","QSVZbyPSVZ_Morizur_FC5_"
"PPHLN1","PSVZbyQSVZ_Morizur_FC5_"
"PPIC","PSVZbyQSVZ_Morizur_FC5_"
"PPIE","PSVZbyQSVZ_Morizur_FC5_"
"PPIF","PSVZbyQSVZ_Morizur_FC5_"
"PPIG","PSVZbyQSVZ_Morizur_FC5_"
"PPIL1","PSVZbyQSVZ_Morizur_FC5_"
"PPIL4","PSVZbyQSVZ_Morizur_FC5_"
"PPIL6","QSVZbyPSVZ_Morizur_FC5_"
"PPIP5K1","PSVZbyQSVZ_Morizur_FC5_"
"PPIP5K2","PSVZbyQSVZ_Morizur_FC5_"
"PPM1A","PSVZbyQSVZ_Morizur_FC5_"
"PPM1B","PSVZbyQSVZ_Morizur_FC5_"
"PPM1D","PSVZbyQSVZ_Morizur_FC5_"
"PPM1G","PSVZbyQSVZ_Morizur_FC5_"
"PPM1L","PSVZbyQSVZ_Morizur_FC5_"
"PPM1M","QSVZbyPSVZ_Morizur_FC5_"
"PPOX","PSVZbyQSVZ_Morizur_FC5_"
"PPP1CA","PSVZbyQSVZ_Morizur_FC5_"
"PPP1CC","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R10","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R12A","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R13L","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R14A","QSVZbyPSVZ_Morizur_FC5_"
"PPP1R15B","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R18","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R1A","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R1B","QSVZbyPSVZ_Morizur_FC5_"
"PPP1R2B","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R2","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R26","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R3C","QSVZbyPSVZ_Morizur_FC5_"
"PPP1R3D","QSVZbyPSVZ_Morizur_FC5_"
"PPP1R3E","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R3F","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R3G","QSVZbyPSVZ_Morizur_FC5_"
"PPP1R8","PSVZbyQSVZ_Morizur_FC5_"
"PPP1R9A","PSVZbyQSVZ_Morizur_FC5_"
"PPP2R1A","PSVZbyQSVZ_Morizur_FC5_"
"PPP2R1B","PSVZbyQSVZ_Morizur_FC5_"
"PPP2R2A","PSVZbyQSVZ_Morizur_FC5_"
"PPP2R2B","QSVZbyPSVZ_Morizur_FC5_"
"PPP2R3C","PSVZbyQSVZ_Morizur_FC5_"
"PPP2R3B","PSVZbyQSVZ_Morizur_FC5_"
"PPP2R5A","QSVZbyPSVZ_Morizur_FC5_"
"PPP2R5B","PSVZbyQSVZ_Morizur_FC5_"
"PPP2R5E","PSVZbyQSVZ_Morizur_FC5_"
"PPP3CB","PSVZbyQSVZ_Morizur_FC5_"
"PPP3CC","PSVZbyQSVZ_Morizur_FC5_"
"PPP4C","PSVZbyQSVZ_Morizur_FC5_"
"PPP4R1","PSVZbyQSVZ_Morizur_FC5_"
"PPP4R4","PSVZbyQSVZ_Morizur_FC5_"
"PPP6R1","PSVZbyQSVZ_Morizur_FC5_"
"PPP6R2","PSVZbyQSVZ_Morizur_FC5_"
"PPRC1","PSVZbyQSVZ_Morizur_FC5_"
"PPT2","QSVZbyPSVZ_Morizur_FC5_"
"PPT2-EGFL8","QSVZbyPSVZ_Morizur_FC5_"
"PQBP1","PSVZbyQSVZ_Morizur_FC5_"
"PRADC1","PSVZbyQSVZ_Morizur_FC5_"
"PRAF2","PSVZbyQSVZ_Morizur_FC5_"
"PRAM1","QSVZbyPSVZ_Morizur_FC5_"
"PRC1","PSVZbyQSVZ_Morizur_FC5_"
"PRDM11","PSVZbyQSVZ_Morizur_FC5_"
"PRDM2","PSVZbyQSVZ_Morizur_FC5_"
"PRDM4","PSVZbyQSVZ_Morizur_FC5_"
"PRDX2","PSVZbyQSVZ_Morizur_FC5_"
"PRDX3","QSVZbyPSVZ_Morizur_FC5_"
"PREB","PSVZbyQSVZ_Morizur_FC5_"
"PRELID1","PSVZbyQSVZ_Morizur_FC5_"
"PRELID2","PSVZbyQSVZ_Morizur_FC5_"
"PRELP","QSVZbyPSVZ_Morizur_FC5_"
"PREP","PSVZbyQSVZ_Morizur_FC5_"
"PREX1","QSVZbyPSVZ_Morizur_FC5_"
"PRICKLE2","QSVZbyPSVZ_Morizur_FC5_"
"PRIM1","PSVZbyQSVZ_Morizur_FC5_"
"PRIM2","PSVZbyQSVZ_Morizur_FC5_"
"PRKAA1","QSVZbyPSVZ_Morizur_FC5_"
"PRKAB1","PSVZbyQSVZ_Morizur_FC5_"
"PRKAB2","QSVZbyPSVZ_Morizur_FC5_"
"PRKACA","PSVZbyQSVZ_Morizur_FC5_"
"PRKAG2","PSVZbyQSVZ_Morizur_FC5_"
"PRKAR2A","PSVZbyQSVZ_Morizur_FC5_"
"PRKCA","QSVZbyPSVZ_Morizur_FC5_"
"PRKCG","QSVZbyPSVZ_Morizur_FC5_"
"PRKRIP1","PSVZbyQSVZ_Morizur_FC5_"
"PRMT1","PSVZbyQSVZ_Morizur_FC5_"
"PRMT3","PSVZbyQSVZ_Morizur_FC5_"
"PRMT5","PSVZbyQSVZ_Morizur_FC5_"
"PRMT8","QSVZbyPSVZ_Morizur_FC5_"
"PRNP","QSVZbyPSVZ_Morizur_FC5_"
"PROB1","PSVZbyQSVZ_Morizur_FC5_"
"PROCR","PSVZbyQSVZ_Morizur_FC5_"
"PRODH","QSVZbyPSVZ_Morizur_FC5_"
"PROSER1","PSVZbyQSVZ_Morizur_FC5_"
"PROX1","PSVZbyQSVZ_Morizur_FC5_"
"PRPF18","PSVZbyQSVZ_Morizur_FC5_"
"PRPF3","PSVZbyQSVZ_Morizur_FC5_"
"PRPF31","PSVZbyQSVZ_Morizur_FC5_"
"PRPF38A","PSVZbyQSVZ_Morizur_FC5_"
"PRPF39","PSVZbyQSVZ_Morizur_FC5_"
"PRPF4","PSVZbyQSVZ_Morizur_FC5_"
"PRPF40A","PSVZbyQSVZ_Morizur_FC5_"
"PRPF40B","PSVZbyQSVZ_Morizur_FC5_"
"PRPF8","PSVZbyQSVZ_Morizur_FC5_"
"PRPS1","PSVZbyQSVZ_Morizur_FC5_"
"PRPS2","PSVZbyQSVZ_Morizur_FC5_"
"PRPSAP2","PSVZbyQSVZ_Morizur_FC5_"
"PRR11","PSVZbyQSVZ_Morizur_FC5_"
"PRR12","PSVZbyQSVZ_Morizur_FC5_"
"PRR14L","PSVZbyQSVZ_Morizur_FC5_"
"PRR16","PSVZbyQSVZ_Morizur_FC5_"
"PRR3","PSVZbyQSVZ_Morizur_FC5_"
"PRR5","QSVZbyPSVZ_Morizur_FC5_"
"PRR5L","QSVZbyPSVZ_Morizur_FC5_"
"PRRC2C","PSVZbyQSVZ_Morizur_FC5_"
"PRRX1","PSVZbyQSVZ_Morizur_FC5_"
"PRSS12","PSVZbyQSVZ_Morizur_FC5_"
"PRSS35","QSVZbyPSVZ_Morizur_FC5_"
"PRSS56","PSVZbyQSVZ_Morizur_FC5_"
"PRX","PSVZbyQSVZ_Morizur_FC5_"
"PSAP","QSVZbyPSVZ_Morizur_FC5_"
"PSD","PSVZbyQSVZ_Morizur_FC5_"
"PSD2","QSVZbyPSVZ_Morizur_FC5_"
"PSD3","QSVZbyPSVZ_Morizur_FC5_"
"PSIP1","PSVZbyQSVZ_Morizur_FC5_"
"PSMA1","PSVZbyQSVZ_Morizur_FC5_"
"PSMA5","PSVZbyQSVZ_Morizur_FC5_"
"PSMA7","PSVZbyQSVZ_Morizur_FC5_"
"PSMB2","PSVZbyQSVZ_Morizur_FC5_"
"PSMB5","PSVZbyQSVZ_Morizur_FC5_"
"PSMB6","PSVZbyQSVZ_Morizur_FC5_"
"PSMB7","PSVZbyQSVZ_Morizur_FC5_"
"PSMB9","PSVZbyQSVZ_Morizur_FC5_"
"PSMC1","PSVZbyQSVZ_Morizur_FC5_"
"PSMC2","PSVZbyQSVZ_Morizur_FC5_"
"PSMC3","PSVZbyQSVZ_Morizur_FC5_"
"PSMC3IP","PSVZbyQSVZ_Morizur_FC5_"
"PSMC4","PSVZbyQSVZ_Morizur_FC5_"
"PSMD1","PSVZbyQSVZ_Morizur_FC5_"
"PSMD10","PSVZbyQSVZ_Morizur_FC5_"
"PSMD11","PSVZbyQSVZ_Morizur_FC5_"
"PSMD12","PSVZbyQSVZ_Morizur_FC5_"
"PSMD13","PSVZbyQSVZ_Morizur_FC5_"
"PSMD14","PSVZbyQSVZ_Morizur_FC5_"
"PSMD2","PSVZbyQSVZ_Morizur_FC5_"
"PSMD3","PSVZbyQSVZ_Morizur_FC5_"
"PSMD6","PSVZbyQSVZ_Morizur_FC5_"
"PSMD7","PSVZbyQSVZ_Morizur_FC5_"
"PSMD8","PSVZbyQSVZ_Morizur_FC5_"
"PSMD9","PSVZbyQSVZ_Morizur_FC5_"
"PSME1","PSVZbyQSVZ_Morizur_FC5_"
"PSME2","PSVZbyQSVZ_Morizur_FC5_"
"PSME3","PSVZbyQSVZ_Morizur_FC5_"
"PSMF1","PSVZbyQSVZ_Morizur_FC5_"
"PSMG1","PSVZbyQSVZ_Morizur_FC5_"
"PSMG2","PSVZbyQSVZ_Morizur_FC5_"
"PSMG3","PSVZbyQSVZ_Morizur_FC5_"
