Gene,Category,sample_1,sample_2,value_1_npc,value_2_nsc,FC5
Tspan15,npcBYnsc_FC5_,npc,nsc,38.4555,5.84116,6.583538201
Gp1ba,npcBYnsc_FC5_,npc,nsc,0.127453,0.0193618,6.582704087
Ebf2,npcBYnsc_FC5_,npc,nsc,0.0478943,0.00728243,6.576692121
Tfr2,npcBYnsc_FC5_,npc,nsc,0.684997,0.104435,6.559075023
Gm14383,npcBYnsc_FC5_,npc,nsc,0.477706,0.0729294,6.55025271
Sytl2,npcBYnsc_FC5_,npc,nsc,3.75463,0.57453,6.535133065
Gm32647,npcBYnsc_FC5_,npc,nsc,0.0325947,0.00498917,6.533090674
Itga2,npcBYnsc_FC5_,npc,nsc,0.331142,0.0506971,6.531774007
Ceacam2,npcBYnsc_FC5_,npc,nsc,0.0788677,0.0120891,6.523868609
4933413G19Rik,npcBYnsc_FC5_,npc,nsc,1.15726,0.177469,6.520913512
Tnnc1,npcBYnsc_FC5_,npc,nsc,0.49467,0.0758937,6.517932318
Actl6b,npcBYnsc_FC5_,npc,nsc,12.6057,1.93587,6.511645927
Cnp,npcBYnsc_FC5_,npc,nsc,680.279,104.548,6.506858094
Npy5r,npcBYnsc_FC5_,npc,nsc,0.318289,0.0489294,6.505066484
Mir124-2hg,npcBYnsc_FC5_,npc,nsc,2.78575,0.429204,6.49050335
Hist1h4k,npcBYnsc_FC5_,npc,nsc,0.893474,0.137691,6.488978946
Hs3st1,npcBYnsc_FC5_,npc,nsc,22.7792,3.51273,6.48475687
Gm17518,npcBYnsc_FC5_,npc,nsc,1.13317,0.174783,6.48329643
Gm25360,npcBYnsc_FC5_,npc,nsc,15.5408,2.39722,6.482842626
Gm45708,npcBYnsc_FC5_,npc,nsc,0.0948673,0.0146336,6.482840859
Arhgap20,npcBYnsc_FC5_,npc,nsc,3.65807,0.564347,6.481951707
Gm40557,npcBYnsc_FC5_,npc,nsc,0.188881,0.0291714,6.474869221
Gm38359,npcBYnsc_FC5_,npc,nsc,0.558968,0.0863338,6.474497821
Gm30363,npcBYnsc_FC5_,npc,nsc,0.141975,0.0219288,6.474362482
Tmem156,npcBYnsc_FC5_,npc,nsc,0.248961,0.0384991,6.466670649
Foxd2os,npcBYnsc_FC5_,npc,nsc,0.418662,0.0647486,6.465962198
1810032O08Rik,npcBYnsc_FC5_,npc,nsc,14.8482,2.29693,6.464367656
Ccdc92,npcBYnsc_FC5_,npc,nsc,1.77448,0.274517,6.464007694
Gm43843,npcBYnsc_FC5_,npc,nsc,23.969,3.71101,6.458888551
Fstl3,npcBYnsc_FC5_,npc,nsc,0.0836996,0.0129862,6.445272674
Aldoc,npcBYnsc_FC5_,npc,nsc,2953.92,458.986,6.435751853
Cd3g,npcBYnsc_FC5_,npc,nsc,0.137516,0.0213709,6.43473134
CT030238.1,npcBYnsc_FC5_,npc,nsc,3.54826,0.551439,6.434546704
Foxc1,npcBYnsc_FC5_,npc,nsc,1.33732,0.208105,6.426179092
Gm16243,npcBYnsc_FC5_,npc,nsc,1.75046,0.272407,6.425899481
Rwdd3,npcBYnsc_FC5_,npc,nsc,46.4651,7.23413,6.423039121
Gm5421,npcBYnsc_FC5_,npc,nsc,0.0438874,0.00683425,6.421684896
Uckl1os,npcBYnsc_FC5_,npc,nsc,1.98008,0.308484,6.41874457
Cntnap5a,npcBYnsc_FC5_,npc,nsc,0.141102,0.0219992,6.413960508
D430040D24Rik,npcBYnsc_FC5_,npc,nsc,0.390489,0.060929,6.408918577
1700016J18Rik,npcBYnsc_FC5_,npc,nsc,11.3971,1.77943,6.404916181
AC157554.2,npcBYnsc_FC5_,npc,nsc,0.192445,0.030057,6.402668264
Gm42544,npcBYnsc_FC5_,npc,nsc,0.0309368,0.00483293,6.401251415
Nap1l2,npcBYnsc_FC5_,npc,nsc,3.69677,0.577635,6.399837267
Crygn,npcBYnsc_FC5_,npc,nsc,10.4885,1.64108,6.391217978
Fgf18,npcBYnsc_FC5_,npc,nsc,0.0989038,0.0154933,6.383649707
Wdr66,npcBYnsc_FC5_,npc,nsc,0.843816,0.132225,6.381667612
Kcna6,npcBYnsc_FC5_,npc,nsc,7.10718,1.11431,6.378099452
Gm11681,npcBYnsc_FC5_,npc,nsc,25.3453,3.974,6.377780574
Hpdl,npcBYnsc_FC5_,npc,nsc,0.441557,0.0692647,6.374921136
Fa2h,npcBYnsc_FC5_,npc,nsc,13.0288,2.04394,6.374355412
Gm2011,npcBYnsc_FC5_,npc,nsc,4.32008,0.677767,6.373989881
B230217J21Rik,npcBYnsc_FC5_,npc,nsc,0.0419087,0.00657699,6.372018203
Gm2155,npcBYnsc_FC5_,npc,nsc,0.046789,0.00734528,6.369940969
Gm1833,npcBYnsc_FC5_,npc,nsc,0.196967,0.0309535,6.363319172
D630044L22Rik,npcBYnsc_FC5_,npc,nsc,0.029939,0.00470713,6.360351212
S100a6,npcBYnsc_FC5_,npc,nsc,409.352,64.4171,6.354710162
Clu,npcBYnsc_FC5_,npc,nsc,2789.41,439.034,6.35351704
Gdf10,npcBYnsc_FC5_,npc,nsc,0.54208,0.0853728,6.349563327
Fmo2,npcBYnsc_FC5_,npc,nsc,1.53081,0.24123,6.345852506
Oprk1,npcBYnsc_FC5_,npc,nsc,0.440685,0.0696857,6.323894285
Rnd2,npcBYnsc_FC5_,npc,nsc,63.111,9.99265,6.31574207
Akt2-ps,npcBYnsc_FC5_,npc,nsc,0.0885027,0.0140329,6.306800448
Ccdc63,npcBYnsc_FC5_,npc,nsc,1.53976,0.244712,6.292131158
Tmeff2,npcBYnsc_FC5_,npc,nsc,33.3678,5.30797,6.286358062
Oacyl,npcBYnsc_FC5_,npc,nsc,0.0566372,0.00901233,6.284412577
Syndig1,npcBYnsc_FC5_,npc,nsc,2.35149,0.374624,6.276933672
Pcolce,npcBYnsc_FC5_,npc,nsc,47.1799,7.52328,6.271187567
Adam11,npcBYnsc_FC5_,npc,nsc,1.54385,0.24621,6.270460176
Fcgbp,npcBYnsc_FC5_,npc,nsc,0.04188,0.00668156,6.267997294
Sox7,npcBYnsc_FC5_,npc,nsc,0.542917,0.0866419,6.266217615
Nup62cl,npcBYnsc_FC5_,npc,nsc,1.17629,0.188169,6.251242234
Ppp2r3d,npcBYnsc_FC5_,npc,nsc,2.07324,0.331657,6.251157069
Iba57,npcBYnsc_FC5_,npc,nsc,0.72931,0.116694,6.249764341
Phkg1,npcBYnsc_FC5_,npc,nsc,17,2.72039,6.249103989
Tm4sf1,npcBYnsc_FC5_,npc,nsc,67.4282,10.7986,6.24416128
Gm14756,npcBYnsc_FC5_,npc,nsc,1.6923,0.271173,6.240665553
Krt17,npcBYnsc_FC5_,npc,nsc,47.9447,7.69302,6.232233895
Slc6a13,npcBYnsc_FC5_,npc,nsc,54.0841,8.67983,6.231009133
Rgn,npcBYnsc_FC5_,npc,nsc,0.250435,0.0402708,6.218773901
Gm25574,npcBYnsc_FC5_,npc,nsc,1.4902,0.239653,6.218157085
Enc1,npcBYnsc_FC5_,npc,nsc,117.519,18.9207,6.211133838
Gm31728,npcBYnsc_FC5_,npc,nsc,0.664468,0.107004,6.209749168
Scn3a,npcBYnsc_FC5_,npc,nsc,5.35126,0.862446,6.204747891
Gm45264,npcBYnsc_FC5_,npc,nsc,0.0709787,0.0114477,6.200258567
4933407L21Rik,npcBYnsc_FC5_,npc,nsc,10.4542,1.68716,6.196329927
A930041C12Rik,npcBYnsc_FC5_,npc,nsc,1.8285,0.295193,6.194252574
Gm12474,npcBYnsc_FC5_,npc,nsc,0.0897367,0.0144883,6.193735635
Bbc3,npcBYnsc_FC5_,npc,nsc,0.372535,0.0601694,6.191436179
C230038L03Rik,npcBYnsc_FC5_,npc,nsc,4.99929,0.807794,6.188817941
Hspd1-ps4,npcBYnsc_FC5_,npc,nsc,0.0514151,0.00830799,6.18863287
Gm11613,npcBYnsc_FC5_,npc,nsc,0.10367,0.016757,6.186668258
Zfp57,npcBYnsc_FC5_,npc,nsc,40.0084,6.47188,6.181882235
Tmeff1,npcBYnsc_FC5_,npc,nsc,18.0144,2.91475,6.180427138
Gm34304,npcBYnsc_FC5_,npc,nsc,1.37782,0.222969,6.179424045
A330074K22Rik,npcBYnsc_FC5_,npc,nsc,0.105417,0.0170691,6.175896796
Ecel1,npcBYnsc_FC5_,npc,nsc,0.0659954,0.0107167,6.158183023
Gm43137,npcBYnsc_FC5_,npc,nsc,0.621072,0.100886,6.156176278
Gpr179,npcBYnsc_FC5_,npc,nsc,0.0354265,0.0057573,6.153318396
Gm26813,npcBYnsc_FC5_,npc,nsc,0.0317069,0.00515295,6.153154989
Gm12925,npcBYnsc_FC5_,npc,nsc,0.737905,0.119983,6.150079595
Pnma3,npcBYnsc_FC5_,npc,nsc,0.62023,0.100996,6.141134302
Il2ra,npcBYnsc_FC5_,npc,nsc,0.241394,0.0393117,6.140512875
Gpc5,npcBYnsc_FC5_,npc,nsc,16.6868,2.72343,6.127126455
Gm10419,npcBYnsc_FC5_,npc,nsc,1.69275,0.276361,6.125140667
Gm6473,npcBYnsc_FC5_,npc,nsc,0.212866,0.0347624,6.123455227
Acta1,npcBYnsc_FC5_,npc,nsc,2.87396,0.469355,6.123211642
Rem1,npcBYnsc_FC5_,npc,nsc,0.508538,0.0830566,6.122788556
Tppp,npcBYnsc_FC5_,npc,nsc,26.5097,4.32969,6.122770914
Tdrd12,npcBYnsc_FC5_,npc,nsc,0.984672,0.160871,6.120879462
Gm19434,npcBYnsc_FC5_,npc,nsc,0.0626244,0.0102571,6.105468407
Des,npcBYnsc_FC5_,npc,nsc,0.295426,0.0484214,6.101145361
Gm45441,npcBYnsc_FC5_,npc,nsc,0.166971,0.027381,6.098060699
Gm9925,npcBYnsc_FC5_,npc,nsc,3.49697,0.574024,6.092027511
Gm7097,npcBYnsc_FC5_,npc,nsc,0.631972,0.103739,6.091942278
Gm37248,npcBYnsc_FC5_,npc,nsc,0.721454,0.118461,6.090223787
Tmsb15l,npcBYnsc_FC5_,npc,nsc,7.35053,1.20701,6.089866695
Fam107a,npcBYnsc_FC5_,npc,nsc,60.8591,10.0002,6.085788284
Gm48095,npcBYnsc_FC5_,npc,nsc,0.22772,0.0374677,6.077768318
Gm29245,npcBYnsc_FC5_,npc,nsc,0.590878,0.0972372,6.076666132
Tmem158,npcBYnsc_FC5_,npc,nsc,1.71035,0.281591,6.073880202
Gm47135,npcBYnsc_FC5_,npc,nsc,0.154067,0.025397,6.066346419
Galnt6os,npcBYnsc_FC5_,npc,nsc,1.22953,0.202763,6.063877532
Arhgap29,npcBYnsc_FC5_,npc,nsc,5.28864,0.872293,6.062916933
A830009L08Rik,npcBYnsc_FC5_,npc,nsc,0.351965,0.0580798,6.060024311
Tnfaip6,npcBYnsc_FC5_,npc,nsc,54.5553,9.00521,6.058192979
Gfap,npcBYnsc_FC5_,npc,nsc,261.563,43.1773,6.057882267
Gm23158,npcBYnsc_FC5_,npc,nsc,58.8008,9.71264,6.054049157
Gm17200,npcBYnsc_FC5_,npc,nsc,0.121396,0.0200595,6.051795907
Kazn,npcBYnsc_FC5_,npc,nsc,4.7094,0.780115,6.036802266
Gm36948,npcBYnsc_FC5_,npc,nsc,0.103042,0.0170727,6.03548355
Nfasc,npcBYnsc_FC5_,npc,nsc,14.2006,2.35452,6.031208059
Ccl22,npcBYnsc_FC5_,npc,nsc,0.104597,0.0173436,6.030870177
Gm12204,npcBYnsc_FC5_,npc,nsc,0.620079,0.102974,6.021704508
Mllt11,npcBYnsc_FC5_,npc,nsc,157.685,26.1926,6.020211816
Scrt2,npcBYnsc_FC5_,npc,nsc,3.66055,0.608216,6.018503295
Slc22a15,npcBYnsc_FC5_,npc,nsc,0.944487,0.156948,6.017833932
Tecrl,npcBYnsc_FC5_,npc,nsc,0.203871,0.0338867,6.016254165
Galnt3,npcBYnsc_FC5_,npc,nsc,0.1919,0.0319063,6.014486167
Gm8016,npcBYnsc_FC5_,npc,nsc,0.106683,0.0177467,6.011427477
Ttr,npcBYnsc_FC5_,npc,nsc,189.516,31.5373,6.009265219
Rassf6,npcBYnsc_FC5_,npc,nsc,0.373787,0.0622549,6.004137827
2900045O20Rik,npcBYnsc_FC5_,npc,nsc,0.215552,0.035904,6.003565062
Slc22a8,npcBYnsc_FC5_,npc,nsc,18.229,3.03857,5.999203573
Kcna1,npcBYnsc_FC5_,npc,nsc,1.7889,0.298455,5.993868422
Crispld1,npcBYnsc_FC5_,npc,nsc,0.251062,0.0418992,5.992047581
E430014B02Rik,npcBYnsc_FC5_,npc,nsc,0.843888,0.140897,5.98939651
Fam84a,npcBYnsc_FC5_,npc,nsc,11.799,1.97093,5.986513981
Gm30075,npcBYnsc_FC5_,npc,nsc,0.16657,0.0278245,5.98645079
A230001M10Rik,npcBYnsc_FC5_,npc,nsc,7.3399,1.22645,5.984671206
Gm25878,npcBYnsc_FC5_,npc,nsc,94.4652,15.7926,5.981611641
Ptchd1,npcBYnsc_FC5_,npc,nsc,0.0648567,0.0108428,5.981545357
Nek11,npcBYnsc_FC5_,npc,nsc,0.708072,0.118419,5.979378309
Casq2,npcBYnsc_FC5_,npc,nsc,6.04937,1.01174,5.979174491
Rarb,npcBYnsc_FC5_,npc,nsc,1.0502,0.175648,5.979003461
Nek5,npcBYnsc_FC5_,npc,nsc,0.38856,0.0650161,5.976365854
Sncg,npcBYnsc_FC5_,npc,nsc,1.84482,0.308928,5.971682722
Gm17399,npcBYnsc_FC5_,npc,nsc,3.70018,0.619743,5.97050713
Gm14330,npcBYnsc_FC5_,npc,nsc,0.313795,0.0525793,5.968033047
Gm20878,npcBYnsc_FC5_,npc,nsc,1.47774,0.247631,5.967508107
Ppp1r16b,npcBYnsc_FC5_,npc,nsc,31.2819,5.24255,5.966924493
Ppef2,npcBYnsc_FC5_,npc,nsc,0.785658,0.131788,5.961529123
Sntb1,npcBYnsc_FC5_,npc,nsc,2.3379,0.392342,5.958831835
Gm15835,npcBYnsc_FC5_,npc,nsc,0.588734,0.0988572,5.955398292
Stra6,npcBYnsc_FC5_,npc,nsc,5.70066,0.957704,5.952423713
Hist3h2ba,npcBYnsc_FC5_,npc,nsc,101.666,17.0846,5.950739262
Gm26888,npcBYnsc_FC5_,npc,nsc,0.0444201,0.00746506,5.950400934
Gm8213,npcBYnsc_FC5_,npc,nsc,1.76545,0.296914,5.945997831
Tac1,npcBYnsc_FC5_,npc,nsc,1.14049,0.191902,5.943085533
Ace2,npcBYnsc_FC5_,npc,nsc,4.38764,0.738305,5.942855595
Cd200r3,npcBYnsc_FC5_,npc,nsc,0.17237,0.02902,5.939696761
9430034N14Rik,npcBYnsc_FC5_,npc,nsc,0.808361,0.136103,5.939332711
Gm16298,npcBYnsc_FC5_,npc,nsc,0.33928,0.0572897,5.922181474
Basp1,npcBYnsc_FC5_,npc,nsc,37.0696,6.26918,5.912990216
3632451O06Rik,npcBYnsc_FC5_,npc,nsc,4.63987,0.785513,5.906802306
Rapgef4os2,npcBYnsc_FC5_,npc,nsc,0.0750786,0.0127138,5.905284022
Itih2,npcBYnsc_FC5_,npc,nsc,5.51575,0.934417,5.902878479
Dcx,npcBYnsc_FC5_,npc,nsc,23.9268,4.05358,5.902634215
Nrep,npcBYnsc_FC5_,npc,nsc,271.532,46.0076,5.90189447
Gm45869,npcBYnsc_FC5_,npc,nsc,0.201295,0.0341218,5.899307774
Gm12403,npcBYnsc_FC5_,npc,nsc,0.620501,0.105268,5.894488354
Gm45494,npcBYnsc_FC5_,npc,nsc,0.227021,0.0385232,5.893098185
Slc45a3,npcBYnsc_FC5_,npc,nsc,2.08,0.353689,5.880872744
D630033O11Rik,npcBYnsc_FC5_,npc,nsc,14.1435,2.40619,5.877964749
Dixdc1,npcBYnsc_FC5_,npc,nsc,20.0359,3.41135,5.87330529
Ina,npcBYnsc_FC5_,npc,nsc,4.79812,0.816961,5.873132255
Scnn1g,npcBYnsc_FC5_,npc,nsc,0.0565394,0.00962688,5.87307622
Cxadr,npcBYnsc_FC5_,npc,nsc,7.49497,1.27625,5.872650343
Lrp8os2,npcBYnsc_FC5_,npc,nsc,0.403366,0.0687112,5.870454889
Slc19a3,npcBYnsc_FC5_,npc,nsc,1.97901,0.337205,5.868863154
Itih3,npcBYnsc_FC5_,npc,nsc,157.982,26.9974,5.851748687
Npr3,npcBYnsc_FC5_,npc,nsc,0.0890219,0.0152145,5.851122285
Plcxd2,npcBYnsc_FC5_,npc,nsc,3.99651,0.683195,5.849735434
Gm39329,npcBYnsc_FC5_,npc,nsc,0.14539,0.0248642,5.847362875
Ndst4,npcBYnsc_FC5_,npc,nsc,0.0552581,0.00945335,5.84534583
Il12rb1,npcBYnsc_FC5_,npc,nsc,1.05903,0.181194,5.844729958
Ccdc88c,npcBYnsc_FC5_,npc,nsc,6.10472,1.04528,5.840272463
Gm11033,npcBYnsc_FC5_,npc,nsc,0.203154,0.0348543,5.828663895
Gm16551,npcBYnsc_FC5_,npc,nsc,0.232667,0.039928,5.827163895
Plpp4,npcBYnsc_FC5_,npc,nsc,1.8365,0.315205,5.826366968
Grxcr2,npcBYnsc_FC5_,npc,nsc,0.0774267,0.0133019,5.820724859
Pgr15l,npcBYnsc_FC5_,npc,nsc,0.0273029,0.00469064,5.820719561
Gm5106,npcBYnsc_FC5_,npc,nsc,0.165807,0.0284917,5.819484271
Gm10657,npcBYnsc_FC5_,npc,nsc,0.61543,0.105819,5.815874276
Txk,npcBYnsc_FC5_,npc,nsc,0.0799562,0.0137668,5.807900166
Fah,npcBYnsc_FC5_,npc,nsc,29.8094,5.13635,5.803615408
Nrip2,npcBYnsc_FC5_,npc,nsc,4.1707,0.71927,5.798517942
C920006O11Rik,npcBYnsc_FC5_,npc,nsc,0.565513,0.0975595,5.796595924
Pdgfrb,npcBYnsc_FC5_,npc,nsc,11.0225,1.90233,5.794210258
Cdh19,npcBYnsc_FC5_,npc,nsc,1.69773,0.293116,5.79200726
BC016579,npcBYnsc_FC5_,npc,nsc,0.05077,0.00877673,5.784614543
Wfdc2,npcBYnsc_FC5_,npc,nsc,3.45185,0.596743,5.784483438
Gzma,npcBYnsc_FC5_,npc,nsc,0.55524,0.096102,5.777611288
Gm35934,npcBYnsc_FC5_,npc,nsc,0.91277,0.158016,5.77644036
Gm42548,npcBYnsc_FC5_,npc,nsc,0.867191,0.15018,5.77434412
Igfbp2,npcBYnsc_FC5_,npc,nsc,15.2606,2.64596,5.767509713
Pdgfd,npcBYnsc_FC5_,npc,nsc,12.5012,2.17112,5.757949814
Ggt1,npcBYnsc_FC5_,npc,nsc,12.2309,2.1247,5.756530334
Gm42589,npcBYnsc_FC5_,npc,nsc,0.645203,0.112171,5.751959063
Gm7676,npcBYnsc_FC5_,npc,nsc,0.660242,0.114823,5.750084913
Apoa1,npcBYnsc_FC5_,npc,nsc,0.726286,0.126364,5.747570511
Tagln,npcBYnsc_FC5_,npc,nsc,12.5512,2.19067,5.729388726
Gm37296,npcBYnsc_FC5_,npc,nsc,1.30655,0.228211,5.72518415
Gm15351,npcBYnsc_FC5_,npc,nsc,3.70352,0.647198,5.722390984
Pla2g16,npcBYnsc_FC5_,npc,nsc,74.0247,12.9361,5.722335171
Slc27a2,npcBYnsc_FC5_,npc,nsc,0.677583,0.118414,5.722152786
Gm45486,npcBYnsc_FC5_,npc,nsc,0.24716,0.0431991,5.721415492
Agbl2,npcBYnsc_FC5_,npc,nsc,0.485728,0.084975,5.716128273
Gm15612,npcBYnsc_FC5_,npc,nsc,0.200474,0.035082,5.714440454
Gm6411,npcBYnsc_FC5_,npc,nsc,6.65532,1.16486,5.71340762
Gm37116,npcBYnsc_FC5_,npc,nsc,14.9934,2.6249,5.711989028
Tmprss11d,npcBYnsc_FC5_,npc,nsc,0.0361696,0.0063335,5.710839188
AC133496.1,npcBYnsc_FC5_,npc,nsc,0.129533,0.0226859,5.709846204
Gm47874,npcBYnsc_FC5_,npc,nsc,3.23959,0.567682,5.706698469
Dpf3,npcBYnsc_FC5_,npc,nsc,21.4347,3.7577,5.704207361
B230209E15Rik,npcBYnsc_FC5_,npc,nsc,0.631459,0.11086,5.696003969
Tgm5,npcBYnsc_FC5_,npc,nsc,0.325312,0.0571865,5.68861532
B230303A05Rik,npcBYnsc_FC5_,npc,nsc,1.17645,0.20687,5.686904819
Gm14573,npcBYnsc_FC5_,npc,nsc,2.33193,0.410756,5.677166006
Gm44257,npcBYnsc_FC5_,npc,nsc,0.159643,0.0281338,5.674420093
Gm29773,npcBYnsc_FC5_,npc,nsc,0.224616,0.0395876,5.673897887
4932702P03Rik,npcBYnsc_FC5_,npc,nsc,0.0321667,0.00567469,5.668450611
Tenm4,npcBYnsc_FC5_,npc,nsc,4.98239,0.879061,5.667854677
Gm13307,npcBYnsc_FC5_,npc,nsc,0.984092,0.173826,5.661362512
Gm11437,npcBYnsc_FC5_,npc,nsc,0.0805053,0.0142253,5.659304197
Id4,npcBYnsc_FC5_,npc,nsc,43.821,7.74555,5.657571121
2410022M11Rik,npcBYnsc_FC5_,npc,nsc,0.521915,0.0923633,5.650675106
Ly6g6c,npcBYnsc_FC5_,npc,nsc,4.15616,0.73596,5.647263438
Ankrd50,npcBYnsc_FC5_,npc,nsc,3.04072,0.539949,5.631494826
Fstl5,npcBYnsc_FC5_,npc,nsc,15.6362,2.77942,5.625706083
CT009489.1,npcBYnsc_FC5_,npc,nsc,0.0837995,0.0148968,5.625335643
Cpne9,npcBYnsc_FC5_,npc,nsc,2.2862,0.406451,5.62478626
Serinc2,npcBYnsc_FC5_,npc,nsc,7.56328,1.34558,5.620832652
Jakmip1,npcBYnsc_FC5_,npc,nsc,5.0761,0.903802,5.616385005
Car6,npcBYnsc_FC5_,npc,nsc,0.0657752,0.0117126,5.61576422
Cxcl17,npcBYnsc_FC5_,npc,nsc,3.40679,0.607167,5.610960411
Gm44330,npcBYnsc_FC5_,npc,nsc,11.6987,2.08606,5.608036202
4833422M21Rik,npcBYnsc_FC5_,npc,nsc,0.0751855,0.0134157,5.604291986
3110021N24Rik,npcBYnsc_FC5_,npc,nsc,0.949084,0.169354,5.604142801
Gm15342,npcBYnsc_FC5_,npc,nsc,0.0514897,0.00920479,5.593794101
Scarna2,npcBYnsc_FC5_,npc,nsc,1.10176,0.197387,5.58172524
Rpl13-ps1,npcBYnsc_FC5_,npc,nsc,0.211236,0.0378761,5.577026146
Megf6,npcBYnsc_FC5_,npc,nsc,1.57419,0.282284,5.576617874
Pex5l,npcBYnsc_FC5_,npc,nsc,4.20456,0.754627,5.571706287
Cygb,npcBYnsc_FC5_,npc,nsc,1.95608,0.351103,5.571242627
Gm35818,npcBYnsc_FC5_,npc,nsc,0.0531156,0.0095386,5.568490135
Fam83e,npcBYnsc_FC5_,npc,nsc,1.09296,0.196291,5.568059667
AC122355.1,npcBYnsc_FC5_,npc,nsc,0.0568592,0.0102124,5.567662841
Col11a2,npcBYnsc_FC5_,npc,nsc,0.371562,0.0667616,5.565504721
Gm43197,npcBYnsc_FC5_,npc,nsc,0.122334,0.0219948,5.561951007
Aldoart1,npcBYnsc_FC5_,npc,nsc,0.0391334,0.00703834,5.560032621
Gm42790,npcBYnsc_FC5_,npc,nsc,1.99327,0.358726,5.556525036
Gm16701,npcBYnsc_FC5_,npc,nsc,0.0474692,0.00854809,5.553193754
Lamb1,npcBYnsc_FC5_,npc,nsc,6.2978,1.1342,5.552636219
Gm16066,npcBYnsc_FC5_,npc,nsc,0.769998,0.138858,5.545218857
Tmem169,npcBYnsc_FC5_,npc,nsc,1.46493,0.264216,5.544440912
Cfap46,npcBYnsc_FC5_,npc,nsc,1.2127,0.218782,5.542960573
Gm41102,npcBYnsc_FC5_,npc,nsc,0.0466492,0.00841756,5.541890999
Shc2,npcBYnsc_FC5_,npc,nsc,1.12551,0.203174,5.539635977
Tprn,npcBYnsc_FC5_,npc,nsc,56.2523,10.157,5.538279019
Gm128,npcBYnsc_FC5_,npc,nsc,1.09955,0.198538,5.538234494
Asgr1,npcBYnsc_FC5_,npc,nsc,4.27961,0.772852,5.537425018
Shroom2,npcBYnsc_FC5_,npc,nsc,13.2156,2.39328,5.521961492
Hdac11,npcBYnsc_FC5_,npc,nsc,38.5256,6.97961,5.519735343
Gm12774,npcBYnsc_FC5_,npc,nsc,1.94834,0.352996,5.519439314
Pjvk,npcBYnsc_FC5_,npc,nsc,0.690005,0.125045,5.518053501
Tmie,npcBYnsc_FC5_,npc,nsc,0.0311688,0.00565281,5.513859479
Gm15728,npcBYnsc_FC5_,npc,nsc,6.29824,1.14228,5.513744441
Sparc,npcBYnsc_FC5_,npc,nsc,975.127,176.873,5.513147852
Nuak1,npcBYnsc_FC5_,npc,nsc,4.7939,0.869568,5.512967359
Lenep,npcBYnsc_FC5_,npc,nsc,0.38691,0.0702031,5.511295085
Ctxn2,npcBYnsc_FC5_,npc,nsc,2.02297,0.367542,5.504051238
Gm20033,npcBYnsc_FC5_,npc,nsc,2.43521,0.442454,5.503871589
Gm11198,npcBYnsc_FC5_,npc,nsc,0.0929773,0.0169386,5.4890782
4930512B01Rik,npcBYnsc_FC5_,npc,nsc,0.127662,0.023272,5.485647989
3830432H09Rik,npcBYnsc_FC5_,npc,nsc,0.058881,0.0107514,5.476589095
Gm2693,npcBYnsc_FC5_,npc,nsc,0.788442,0.144019,5.474569328
Agpat4,npcBYnsc_FC5_,npc,nsc,60.0999,10.9833,5.471934664
7530416G11Rik,npcBYnsc_FC5_,npc,nsc,0.199929,0.0365504,5.469953817
Gm37899,npcBYnsc_FC5_,npc,nsc,0.016129,0.00294948,5.468421552
Gm14650,npcBYnsc_FC5_,npc,nsc,0.244026,0.0446321,5.467499849
Dnah3,npcBYnsc_FC5_,npc,nsc,0.194475,0.0355778,5.46618959
Cabyr,npcBYnsc_FC5_,npc,nsc,0.719117,0.131631,5.463127987
Prmt8,npcBYnsc_FC5_,npc,nsc,8.49674,1.55587,5.46108608
Gpr62,npcBYnsc_FC5_,npc,nsc,1.60658,0.294646,5.452576991
2900093K20Rik,npcBYnsc_FC5_,npc,nsc,17.6767,3.24325,5.450304479
1700003G18Rik,npcBYnsc_FC5_,npc,nsc,0.46969,0.0862095,5.448239463
Lax1,npcBYnsc_FC5_,npc,nsc,0.0650687,0.0119468,5.446537985
Gm47603,npcBYnsc_FC5_,npc,nsc,0.105148,0.0193088,5.445599934
Lrrtm1,npcBYnsc_FC5_,npc,nsc,8.91577,1.63787,5.443515053
Zmynd12,npcBYnsc_FC5_,npc,nsc,0.296997,0.054568,5.442695353
Atp6ap1l,npcBYnsc_FC5_,npc,nsc,1.86375,0.342449,5.442416243
Gm36120,npcBYnsc_FC5_,npc,nsc,0.092491,0.0170015,5.440167044
Ripor3,npcBYnsc_FC5_,npc,nsc,0.0862938,0.0158709,5.437234183
Cited4,npcBYnsc_FC5_,npc,nsc,0.0909556,0.0167298,5.436741623
Kcnj12,npcBYnsc_FC5_,npc,nsc,0.349588,0.0643156,5.435508648
Porcn,npcBYnsc_FC5_,npc,nsc,29.3115,5.39762,5.430448976
AC161165.6,npcBYnsc_FC5_,npc,nsc,0.661229,0.121771,5.430102405
Ttyh1,npcBYnsc_FC5_,npc,nsc,103.464,19.0552,5.42969898
Ttll7,npcBYnsc_FC5_,npc,nsc,6.22492,1.14672,5.428456816
Ablim2,npcBYnsc_FC5_,npc,nsc,5.41328,0.99817,5.423204464
5730559C18Rik,npcBYnsc_FC5_,npc,nsc,0.175468,0.0323627,5.421920915
Dnah1,npcBYnsc_FC5_,npc,nsc,3.08199,0.568497,5.421295099
Tmem178,npcBYnsc_FC5_,npc,nsc,12.8943,2.37969,5.418478878
Gm29478,npcBYnsc_FC5_,npc,nsc,0.196321,0.0362966,5.40879862
Rflna,npcBYnsc_FC5_,npc,nsc,0.699315,0.129353,5.406252657
