GSM506013	GSM506014	GSM506015	GSM506016	GSM506017	GSM506018	GSM506019	GSM506020	GSM506021	GSM506022	GSM506023
221698_s_at	67.9056544	35.87613622	76.13025822	67.41264986	41.22638825	59.83380843	50.07627311	120.802934	50.75420686	85.93229682	61.13928475
221699_s_at	128.003981	147.9835496	167.1854883	121.7976326	126.1390626	87.84045961	149.5913781	119.9452116	169.2672699	136.3756133	124.9921472
221700_s_at	1238.237423	1633.94736	1784.648521	1037.313537	1441.278264	1516.869924	1610.220153	1348.517675	1584.127955	1262.30042	1527.910203
221701_s_at	76.71374074	35.79761793	41.34232869	72.95542844	65.41356964	54.55784911	48.13060333	138.4739242	34.90281775	68.73713406	58.39472692
221702_s_at	558.2253192	542.5349032	428.6842335	414.8021929	388.7560701	340.3692849	517.8175649	295.9689838	418.7854043	570.1336476	464.7816059
221703_at	4.292306316	6.321251328	0.952216552	1.362422587	18.57870487	2.083706616	0.454715983	18.41499142	1.126470114	13.69345473	4.413872642
221704_s_at	31.63394218	51.9364905	79.27482009	8.800190073	60.48345743	42.06588613	47.72426471	32.15565408	16.65616127	92.57849131	14.29941337
221705_s_at	19.89214383	28.4027195	22.42392025	53.88739712	65.04638047	50.83711381	61.57908197	12.57454811	19.51816789	35.76837703	40.86344874
221706_s_at	72.51060534	90.13442798	69.2608626	81.1885829	67.63831197	87.02746166	115.6012107	20.03257325	72.80726272	67.68138897	86.43027607
221707_s_at	7.563412187	6.778801506	36.89638624	30.84596122	10.37533372	8.620139618	3.593409851	83.82770286	5.108861357	48.56887938	40.53414353
221708_s_at	134.6122347	86.71230682	77.93295451	63.70042772	74.01085186	86.67592679	124.9112802	52.78329062	89.50228671	87.79269869	84.11932404
221709_s_at	6.262053481	27.76644449	10.05261391	11.52530316	6.644807781	14.42820258	2.717051188	14.02764352	2.135327847	10.39489426	8.58430662
221710_x_at	9.073301855	10.1582546	11.9120702	14.52075002	16.2946459	22.65747782	7.385983846	14.30778445	8.415632379	5.74843831	12.98478017
221711_s_at	181.9375663	156.2311223	139.9538167	147.7672638	178.4498231	145.1866604	170.4803166	91.00942158	65.70326217	132.7648054	158.2779095
221712_s_at	94.02175749	106.6891848	88.51946232	84.51687523	94.58247946	78.79699608	72.29053996	80.93909899	89.32847972	69.05727851	73.89163814
221713_s_at	333.5812403	354.3025479	327.4187775	331.5922752	550.3677834	340.8513967	369.9627902	474.9194006	431.1392218	338.5936936	401.4661833
221714_s_at	1.842628976	1.778819816	3.516370323	12.51444884	17.56054882	6.796713003	19.67474376	18.86392214	11.50794537	3.299910672	5.377463936
221715_at	40.88725055	10.50411654	10.29608114	22.2750132	38.43901202	14.76421567	7.071131148	13.78897361	36.70106955	41.77334086	44.2049549
221716_s_at	27.84789037	20.27751117	43.29458369	42.16372921	64.18300575	61.97610735	7.639549997	57.88682658	24.37432256	18.3423233	52.32427631
221717_at	72.08997544	64.95064536	89.07252128	103.0799474	84.37182382	104.417283	83.77103575	100.2133695	49.44423132	92.99252557	81.97296924
221718_s_at	2.796055888	1.469763337	6.617622778	3.103957273	4.646366155	4.795104144	5.386844869	6.975827086	2.459953885	14.62342945	3.459323251
221719_s_at	12.3574356	25.44684517	11.45851633	5.760229812	38.52601118	34.85990398	7.315853199	133.1555617	10.67522735	9.294090435	39.54170858
221720_s_at	2.918991945	2.916348878	5.761968889	4.388334078	2.82569709	4.345559241	1.243313359	10.8317228	1.213649462	5.368001136	4.830931171
221721_s_at	0.895048741	0.944888521	1.524333542	1.151805623	1.518560495	1.367823912	0.634873648	9.858753037	1.199159157	2.006356023	2.300372308
221722_x_at	4.972274856	5.632780528	2.745860242	3.504783268	37.66248246	5.893338616	5.294341459	10.45636607	1.5384957	3.520983186	5.219715061
221723_s_at	16.83925376	18.99878984	11.17788296	28.66211857	20.14019475	26.94539324	12.72694061	29.25061409	4.510572027	23.84604742	7.962597226
221724_s_at	20.8907461	13.58545092	7.782129254	8.887883706	15.31643278	5.385119965	3.810202808	11.68863954	12.33323438	19.54898437	8.424873867
221725_at	134.0942319	154.237975	313.4491492	175.4255242	294.3937873	227.9107057	291.6761923	245.0764084	287.0876846	185.4078202	146.6930333
221726_at	680.3781262	744.7402968	737.0914774	625.2027443	765.9737151	840.4046844	616.9162126	666.5039896	969.7296469	820.0103771	620.221727
221727_at	298.6457734	300.1090602	153.9471312	148.0395635	181.7738437	123.108059	184.581672	130.5327131	73.60591422	107.4123125	256.3389982
221728_x_at	1335.433357	758.1327382	33.95333097	15.2059758	10.1084603	1278.551663	981.6822563	887.0255051	4.124035543	1446.864411	33.17719318
221729_at	38.4801015	38.64134577	37.62640538	52.15409439	42.82931389	55.05046986	39.30992367	37.08679587	62.37821443	51.20866873	39.3922358
221730_at	6.325110893	8.595100317	17.23504926	6.781863718	12.09555365	3.430432941	6.49149797	13.50521234	2.344067338	9.647379941	12.68356304
221731_x_at	209.8257145	160.1293227	155.3414841	252.0727642	208.0658441	265.7798579	125.3903251	97.26057645	78.57638169	291.5078302	188.526632
221732_at	79.78148992	102.9522435	97.58621015	21.2537834	39.27586467	35.9091205	54.34913061	38.82465265	48.86368829	68.25385799	31.92020006
221733_s_at	66.00187235	53.98773235	46.01102251	75.59828758	77.87757774	60.82622721	39.58169656	69.31734204	71.10620764	44.35472294	93.00222721
221734_at	18.83604935	28.48683499	22.31196449	22.91048877	25.73936699	16.84758967	16.43537227	28.78908121	20.21893871	20.29627987	18.32103744
221735_at	132.2843932	123.5048401	106.2287657	115.5994304	170.4769354	113.8418855	116.6289008	22.4894885	103.8346366	165.002646	148.6120928
221736_at	177.8174103	155.6862363	207.6583228	213.3211586	100.0787965	165.8080675	150.3128858	123.1769321	213.6400727	130.6958096	199.7913627
221737_at	135.9734246	150.8304798	129.3728821	153.3524664	147.7093915	203.898097	236.8190097	164.5815775	220.6445212	148.5832039	159.1566227
221738_at	46.27204453	47.31038931	33.19851936	41.22120246	46.16159027	63.79517993	15.71573151	20.32199021	51.94993233	40.34295991	38.0408511
221739_at	226.7348119	222.3442667	296.7399895	249.7608833	296.0777929	231.5676412	168.9417115	142.9511305	240.4417495	300.146299	174.1102521
221740_x_at	60.72035819	42.92611298	87.26181745	72.09859826	56.27467829	110.4056879	60.67442889	57.99304357	101.1825729	103.8828039	91.94261516
221741_s_at	248.6819527	369.9101652	287.4068577	289.9038687	205.448114	270.6857065	399.9054517	596.7313277	296.5496143	196.9534994	268.6364902
221742_at	44.09613379	43.01515748	49.05556309	66.77247343	59.81315161	57.17223103	63.97779255	53.47820486	56.69283455	72.1763158	50.32634813
221743_at	216.628182	309.3475631	271.7890252	326.7333174	216.8073903	209.4298714	203.3358446	136.5639656	237.5540842	425.7520709	212.7215195
221744_at	51.74811962	38.10752889	86.42939205	83.64014078	44.32985347	48.90367225	25.30928602	159.6838109	40.83856084	82.87193278	32.41104267
221745_at	33.03738484	42.91176913	31.60185434	32.77460103	57.01389095	27.98082211	49.97274242	100.1119161	50.81582442	50.82315436	41.64337682
221746_at	83.8694046	42.50718971	58.13256173	82.45493136	147.4286853	55.63509181	120.4690373	200.6283431	87.24686395	67.02592084	87.40641737
221747_at	352.6680266	243.9501124	306.3740864	361.1614885	373.4847431	325.3088873	276.0198791	118.0393759	420.6528708	253.1841595	370.7059068
221748_s_at	601.8879148	579.4013321	433.5793418	623.4158552	386.7266118	763.0683424	612.6265921	284.893737	1096.97214	520.7913511	706.1169746
221749_at	101.1011999	89.69132195	54.57662207	85.64934001	75.45158705	129.8976929	63.69401325	68.68128209	72.55843887	66.37221498	59.57018241
221750_at	205.1256616	237.3088504	176.3145939	106.9807183	60.36492002	102.626764	44.72105652	101.6146193	53.6136116	78.84697765	161.7199139
221751_at	196.6078654	159.9080489	201.9419754	172.3146507	166.1242806	273.3847753	189.547512	97.80991858	263.1032674	148.100066	172.3110577
221752_at	113.777397	106.8747839	103.1723143	153.1392834	113.519956	144.8372345	98.4167268	153.9037083	171.7644914	163.447671	129.647821
221753_at	50.44301178	51.66608293	38.29488182	60.60722194	51.57003207	66.95296595	62.80735882	150.6382617	67.17947424	55.86158498	59.83121195
221754_s_at	2.626104205	9.295258137	41.93698928	9.050202843	29.27784947	58.24259823	30.44920994	13.43916469	7.426027136	11.7221616	5.85336409
221755_at	2.509905294	3.062879974	3.925381394	4.680421399	4.802256053	3.671755752	4.856625432	23.89105945	23.76223426	4.496298345	2.927042553
221756_at	183.4165266	284.362673	221.1231711	171.3073102	352.3634518	247.7459885	210.9190292	287.2936299	142.1620982	324.457317	245.2526896
221757_at	110.3044019	123.9412952	189.5568032	172.9331754	177.3180045	137.0411601	126.2214932	248.708686	110.7935676	140.6566477	155.9117156
221758_at	51.58224491	43.77659834	69.38391716	74.76549802	43.75986894	64.71938812	74.90135971	57.44047567	62.77071789	93.1730064	49.57545571
221759_at	120.1581728	84.39991648	80.31571824	122.8854043	46.22869137	64.6781477	114.8299162	21.09739105	14.22484371	80.35865278	75.0675823
221760_at	45.42283217	38.98093252	36.51827833	55.76654859	46.60656658	64.76428631	54.01545577	41.81417858	78.40592019	53.08678655	31.1903729
221761_at	259.6297099	142.7300961	131.9419197	183.5455185	157.6604244	144.6201746	150.4936299	149.7049854	219.2881918	147.5086546	207.7546443
221762_s_at	94.70556518	46.63108561	103.2182228	99.86558724	45.41809353	100.6087668	88.45554643	47.82462614	88.25421658	67.74053985	74.2419568
221763_at	95.67556863	54.62502158	136.0655994	53.78838969	72.73585954	94.20440717	75.34024056	71.2596295	85.58214508	84.61828364	89.87844628
221764_at	34.15183012	57.75674599	10.69398245	55.04840365	10.43078665	14.050181	28.34112434	28.3470134	38.99229219	56.11013252	14.83552608
221765_at	12.79237351	11.44837991	27.58842784	19.87873791	30.80822739	5.357929796	6.728412073	55.50883863	21.22157482	20.9846439	22.99996661
221766_s_at	4.496681601	6.071578066	13.36369316	32.6932121	7.284339827	12.29849535	1.073199876	18.72550196	8.744248224	9.286809832	6.061574052
221767_x_at	178.5393586	163.9328729	193.761438	114.6244749	152.7839333	227.3845011	213.1547052	282.7491291	221.9469893	119.6757771	200.0650902
221768_at	188.0870359	95.51736037	113.7133637	63.77308113	73.81511377	195.2062629	79.77150441	63.46691526	105.2163648	175.7822285	165.6246565
221769_at	101.5377166	59.15532048	93.5774799	129.8730552	18.53183517	97.81146097	11.17959882	98.20974925	43.97003275	84.62417247	77.16795998
221770_at	90.14574815	16.56438161	49.49087797	67.65251923	55.71105282	53.3286562	16.53031384	38.85621921	51.24624633	36.10668452	57.02782857
221771_s_at	57.9449829	75.66531274	70.03095806	109.1538998	43.35905942	80.18159858	48.68857094	13.99998215	49.39565433	28.43066747	40.42951723
221772_s_at	5.851469531	6.0679389	9.279692273	7.201180719	7.014162956	7.549191439	3.613635223	13.27338873	5.777220759	7.111142958	7.646216389
221773_at	52.50777354	78.47404277	64.4633563	50.79804157	40.31102928	72.01828912	80.08019512	70.79754729	104.5981972	73.0504921	40.56706028
221774_x_at	136.2047199	104.3473071	125.3781018	127.5528044	107.2584419	116.2684959	118.9847094	70.99307513	153.6136879	121.837246	134.7457955
221775_x_at	1585.008222	1992.03749	1898.981186	1749.784788	1509.54475	1926.610008	1856.555926	1822.557161	2009.2821	1576.466879	1671.774933
221776_s_at	139.7747633	99.83793008	93.02246692	133.7344144	178.36329	160.6627919	156.5808268	137.9098252	218.3587471	140.5625957	153.6955735
221777_at	16.25998846	19.33370181	15.57207271	10.81486622	12.24391631	9.767927305	18.41380043	24.24240807	7.79552985	20.03560795	17.35945311
221778_at	70.52949249	65.96834906	77.54792822	35.36792526	112.9797161	76.49040449	51.55259735	97.15564772	66.60316374	110.8021481	137.3167898
221779_at	48.44682777	37.26866241	72.98838543	46.49384209	25.91157047	33.78391145	54.98748769	51.05698927	62.27221817	16.46861433	49.4880996
221780_s_at	29.67185186	12.30175056	48.3483259	14.70180088	73.25793372	29.17741954	58.64941551	65.9484946	93.30308018	38.66356418	27.5378697
221781_s_at	83.84011587	64.30610851	78.4561679	33.57023916	51.49740931	42.89009495	39.95156384	13.65270747	45.00782212	107.7638618	88.90505963
221782_at	48.74957912	26.9371607	38.69674985	34.18894386	21.89772272	42.2863044	33.09880279	45.67225887	28.23292332	57.74456227	45.37422634
221783_at	7.765827303	18.49602769	65.97461379	67.33431769	36.2394247	54.50674576	25.78650165	13.72635196	19.94268754	109.0114763	38.12918171
221784_at	11.6547842	10.65808893	9.039990923	13.23213657	10.94218725	13.6711926	13.98836403	17.45334521	9.886750763	14.67479901	16.08010936
221785_at	35.81767652	41.1802158	71.80499419	47.19317817	39.18574284	61.81106854	40.12625729	105.9403947	10.16527197	47.69262	48.54298501
221786_at	120.5667508	98.82582122	96.89146565	127.6148895	114.5117952	114.0475665	110.1262572	94.25922952	112.2335674	114.3723857	154.7955955
221787_at	65.48835137	57.34362544	58.22404781	41.08618077	55.2655182	46.632294	53.55403752	114.1019498	43.79356918	91.31714429	73.31474183
221788_at	51.52483216	22.26649413	51.12116592	58.38386942	144.7690176	52.01216426	67.3015633	68.89001183	96.65785102	73.72915515	64.62539491
221789_x_at	76.20143343	61.68541011	58.20025046	74.36082557	87.8997167	50.30428473	106.3787244	133.1158364	90.58068696	80.01952508	73.91801767
221790_s_at	121.1199641	108.2236664	62.43800858	66.38658587	84.42396341	141.4324042	144.9608261	86.81172746	269.4409961	100.8235086	77.10631809
221791_s_at	1280.028761	1180.236859	892.2365303	975.2109008	857.705473	1131.953603	2204.201423	931.7929385	1972.781289	817.0086386	1316.339605
221792_at	857.8542603	887.3286803	624.0608728	585.3204007	724.8905219	402.9710334	703.1838352	604.9291641	297.1831255	380.9840522	980.7731111
221793_at	3.887934748	3.536044131	2.985627651	6.715668559	5.180512271	6.311437749	2.722968397	14.87445732	37.39195315	4.076163766	4.847666552
221794_at	37.51954485	56.94446327	56.50554467	73.09009942	64.7673908	56.61815988	63.93917634	80.05636432	84.80166657	110.6969316	56.51305797
221795_at	81.39765505	110.5787355	68.51793025	415.1949938	81.94343298	132.6882959	32.83921683	97.00368192	37.26319729	125.9447186	38.34265168
221796_at	1388.871765	1452.838242	1323.271672	1836.934306	1687.174172	1663.455392	1614.5726	1597.068642	374.808041	2303.199275	1202.486663
221797_at	20.64659967	21.96793649	21.72165576	26.24863928	5.309979834	5.480995745	33.59647615	25.47197508	30.4241012	4.177439106	6.652944013
221798_x_at	2213.087391	4266.728842	4975.18391	3032.734271	2579.8827	3535.964968	3484.61989	4062.645071	2993.132268	3160.209092	2965.95822
221799_at	17.37037269	7.608115082	55.06249589	6.017469554	12.84919779	7.497689629	14.13789426	73.6679818	14.53770454	14.85287341	11.78802812
221800_s_at	44.59241197	68.97030141	78.91360493	38.55093148	69.97302171	94.028722	77.56427413	48.58454623	73.17234978	51.99463109	56.96624508
221801_x_at	104.4722735	103.1163426	81.30415333	130.7392361	55.41135605	10.44906097	34.24412856	46.49029994	12.1187765	109.453305	117.4065122
221802_s_at	730.3934816	453.7446002	453.9920442	352.4673341	718.4619079	941.5312913	796.7303596	532.6813531	955.2112862	361.3872613	695.0064765
221803_s_at	26.32547536	30.03491271	52.67507522	27.47383063	3.152729907	29.08485971	19.81173098	10.21484023	17.46821772	22.07147378	32.96108102
221804_s_at	120.7774199	105.1392559	138.0729848	183.4957593	171.4779516	114.7873263	136.2952897	95.90128762	137.3866399	85.98663416	112.6509869
221805_at	1736.470461	1215.190977	987.2775406	1296.051727	967.9788908	152.3823524	877.9354359	532.8482685	45.99082024	223.3566581	1859.585432
221806_s_at	4.159406946	6.613891979	8.623952855	68.92873034	13.56990806	22.96584679	5.934906404	57.44568173	8.535855265	12.21109557	4.733794001
221807_s_at	4.768317978	5.428655395	5.446747286	8.479288427	7.469930302	5.193622439	11.70116429	16.84174733	9.558785338	5.614049017	5.61392244
221808_at	230.6026407	232.7392841	213.7926269	350.6459078	224.9142203	274.2375838	322.8834659	178.2550674	464.6422773	281.9952453	222.4748311
221809_at	14.88522004	6.423235411	9.304731652	10.888088	14.0147856	8.996907962	40.80675525	15.95805347	6.361092488	11.24488857	8.067680356
221810_at	102.1360281	59.08452774	47.04841167	70.00234799	74.16220732	17.19507274	46.99517057	30.07770531	12.53277882	79.63516666	68.82873148
221811_at	48.38624952	44.78182039	30.72447924	69.01957982	27.72074514	104.1651683	33.20519882	25.34311353	34.29240554	10.24217475	46.30487775
221812_at	4.740913893	5.070843717	11.39700261	9.34087866	15.10226687	11.24141837	8.740340464	19.82815335	7.201695044	6.660728922	6.536513267
221813_at	74.8857661	83.03781605	76.26555155	102.0134488	61.49210604	54.72792645	93.95911315	40.86620234	63.38899096	52.6370197	74.69622771
221814_at	11.51746154	31.49402189	42.12258202	56.64379895	70.32048025	24.74798619	58.08637081	47.5769216	80.51529855	40.97739423	6.287686625
221815_at	4.309636643	16.72814033	4.694793297	4.108784079	8.576462332	4.856548362	10.83219903	16.03748369	1.349380584	3.868896562	3.618335861
221816_s_at	140.7369153	122.7963166	162.19698	107.2013419	127.8398435	186.345688	154.5510874	152.8803616	168.4710884	177.1808536	135.5912258
221817_at	198.5431479	165.3342725	166.4400313	162.4862359	188.6475451	159.2790359	135.0442029	162.3997107	137.3973804	129.2014135	187.3509434
221818_at	74.83860621	85.64351705	67.9714755	111.6806757	73.75564882	77.02477927	47.69326427	33.28360694	58.25048914	28.85626263	70.77623703
221819_at	133.458814	192.131754	169.3702131	156.8473435	167.4952513	136.6016287	272.5082771	271.6131523	216.8921831	166.3353336	109.3857458
221820_s_at	99.38566937	106.2514596	136.4290573	92.09196222	171.9565666	142.0788547	180.6988749	210.2184357	174.1914321	119.2417043	86.57121354
221821_s_at	80.53045762	81.99241728	75.79589469	87.49629861	94.73448708	118.4522715	98.98761006	127.73408	139.3284487	96.15726203	85.75790047
