"","neuronBYo","AveExpr","F","P.Value","adj.P.Val"
"Cd24a",5.07088002127675,5.09582643570783,9.49457494259569,0.00451561641516065,0.0361031845058493
"Vbp1",2.05334792328601,4.66515675160007,9.49372514345833,0.00451718187913895,0.0361031845058493
"Rnmt",1.66827501654377,3.29399038588515,9.4918931669473,0.0045205586670516,0.0361171250961295
"Gm27004",0.848276805263746,0.142138618925887,9.49082063922641,0.00452253687000881,0.0361198856228177
"Fam166b",1.54665639000568,0.617402858829831,9.48788170985801,0.00452796232403298,0.0361501661835373
"Usp31",1.41183573928541,1.8367185124746,9.48171820954368,0.0045393634370358,0.0362197144567832
"Pole4",1.13904360910533,2.03728645392252,9.48133629867075,0.00454007090925981,0.0362197144567832
"Psmd14",1.35557384199293,2.75330585005317,9.48033521407673,0.00454192593861715,0.0362197144567832
"Plcxd1",1.47499192656602,0.589286378037656,9.47963586627868,0.00454322233049647,0.0362197144567832
"Tcaf1",2.69158500512184,2.37866585751819,9.47534868827317,0.00455117829696994,0.0362700711325165
"Gm8524",1.61072361279746,1.10919441986503,9.46484681451896,0.00457073102129183,0.0364127772358801
"1700101I11Rik",1.29096172316809,1.0677316161366,9.46280311052803,0.00457454661263574,0.0364300556916272
"Uqcc1",1.11701703456463,2.07737789404504,9.46132813241756,0.00457730253579971,0.0364388859300097
"Paxx",1.0912090690963,4.22523968221781,9.45916069880749,0.00458135553870646,0.0364490716421765
"Pafah1b2",1.67408019741866,3.91596866229135,9.45852587289969,0.00458254336981059,0.0364490716421765
"Kmt2e",1.92732461567484,3.20775959402777,9.45800153498692,0.00458352471674433,0.0364490716421765
"Abhd11os",1.69259891036439,1.27677167855396,9.45619274738542,0.00458691177632991,0.0364628994709833
"Zxdb",1.76415419319771,2.83880475162434,9.45353431646217,0.00459189476006034,0.0364893993451203
"Gm43660",1.72731109041734,1.07452714285372,9.4518415197493,0.00459507080463626,0.0365015265389472
"Arf4os",1.40108395777118,1.55839080973495,9.45080612703384,0.00459701459219304,0.0365038599508566
"Crebbp",1.68404065743572,2.5736856382477,9.44779759055266,0.00460266769992751,0.0365356359976664
"Gm46194",1.98876554562529,0.721810545145493,9.44641748367688,0.00460526346902028,0.0365376683719927
"Rbm12b2",2.54908236293128,3.34005022463221,9.44590548012527,0.00460622687201047,0.0365376683719927
"Pnmal2",3.79636429090086,3.26601513071979,9.44193094333267,0.00461371291696459,0.0365839322086049
"Gm12844",-1.39018660962396,4.44008818067241,9.43784020162407,0.00462143158833185,0.0366087552719385
"Vamp4",1.64583816816977,4.34045615213924,9.43778873020807,0.00462152879686734,0.0366087552719385
"Ccdc57",1.07428576051271,0.649899987804948,9.43702192468711,0.00462297724222398,0.0366087552719385
"Dennd6b",2.17118433875253,2.61367996603181,9.43676505574906,0.00462346256067424,0.0366087552719385
"Gpr152",0.83465378739789,0.447490118118606,9.42839634966831,0.00463930428299536,0.0367210478184996
"Gm15201",1.22748807107842,0.426733637559124,9.4226913720483,0.0046501373174108,0.0367936294252787
"Yjefn3",1.00146210963846,0.825967422172055,9.42106722378522,0.0046532263754883,0.0368049077958268
"Fam189b",2.34646533451155,3.29831991432757,9.41573372173115,0.00466338609438214,0.0368703612430274
"Gm35405",2.35794473039528,0.807347078921681,9.4149742061241,0.00466483483791682,0.0368703612430274
"Gpr173",2.36985455579752,1.26901339203458,9.41157384835836,0.00467132685071931,0.0369026981310783
"Zfp874b",1.53356664394179,2.46217409153681,9.411084337616,0.00467226223681916,0.0369026981310783
"Nagk",1.31943759764148,4.43564053212547,9.4078230095779,0.00467849935310908,0.0369333820429018
"Spryd7",1.58125403968976,2.62020171436753,9.40721327497944,0.00467966643780483,0.0369333820429018
"Gm10038",1.85401198820573,0.4795420982827,9.40643556173866,0.00468115550550543,0.0369333820429018
"Gm12579",1.48685514839898,0.828660127001085,9.40341761264139,0.0046869387545486,0.0369658274748231
"Cage1",0.743668066112612,0.533323949390681,9.40146575851945,0.00469068318068012,0.0369821753407649
"Gm13423",1.76555491121024,0.988569146383568,9.39575330005438,0.0047016605490915,0.0370555170386716
"Creb3l3",0.639575626504478,0.358729049504691,9.39278080574753,0.00470738365227536,0.0370752110156512
"Prr3",2.06592972899865,3.63461547275312,9.39163373570334,0.00470959418415266,0.0370752110156512
"Cd47",1.92120548610062,3.75226381781706,9.39103091842873,0.00471075633067892,0.0370752110156512
"Arhgef11",1.14007163277407,1.95990862137826,9.39050073412731,0.00471177870768577,0.0370752110156512
"2700033N17Rik",2.69688879125404,1.30598228891206,9.39010670463478,0.00471253868715867,0.0370752110156512
"Nphp4",0.945242342251433,0.426164115911839,9.38762554631192,0.0047173272399632,0.0370996909099559
"Bahcc1",1.58441797376712,1.51023600049605,9.38118877084042,0.0047297745774305,0.0371843649525569
"Mob1b",2.1783107599429,2.83543893919809,9.37659715952206,0.00473867549103337,0.0372373704851502
"Trim43a",1.01844227282423,0.409598344086803,9.37597488952338,0.00473988316621538,0.0372373704851502
"Dlg3",2.34759035900308,1.72463040951413,9.37392774657466,0.00474385852599963,0.0372553717325842
"AC101205.1",1.23977032671784,1.40667240939904,9.37089534125612,0.00474975380776595,0.0372779928236917
"Egr4",1.80790618637057,1.61364619775359,9.37071275978655,0.00475010901640767,0.0372779928236917
"Gm26710",1.24127543404571,0.782704145131407,9.36511726351604,0.00476100890151692,0.0373402472722168
"Dcp2",1.68594848064718,2.41268480746164,9.36490781939285,0.00476141741874627,0.0373402472722168
"Selenop",-3.45845952550658,5.85000147749712,9.35812591419083,0.00477466594062663,0.0374164419124781
"A530083I20Rik",0.782114118472891,0.322519512376265,9.35803138201879,0.00477485089198459,0.0374164419124781
"N4bp2l1",1.74551779115964,3.7297901277441,9.35733826644893,0.0047762072034009,0.0374164419124781
"Ttyh2",-3.02349036022849,2.25329992873057,9.35615119535905,0.00477853107225083,0.0374213957208513
"Pygo1",2.69366833681654,1.33136078391653,9.35426240788588,0.00478223117941056,0.0374371197388888
"Klhl11",2.0898099068949,2.43268175776435,9.3504949274429,0.00478962088602685,0.0374817059998486
"Hist3h2bb-ps",1.88421257854325,1.19350415250186,9.34889250547668,0.00479276769541935,0.0374930692099583
"Mok",1.33341782033538,1.08328576727492,9.33762744776357,0.00481495310567827,0.0376533077260235
"4930562C15Rik",0.912005651153089,0.727805731346164,9.33548925315821,0.00481917660816482,0.0376730191174665
"Kalrn",0.926729858084362,0.786146268880864,9.33408440780807,0.00482195373427967,0.0376814137984702
"Tgfb3",1.18913471331839,0.640974945470956,9.33155919305994,0.00482694998615089,0.037695548418662
"Rps8-ps3",0.947554576635463,0.171504510548677,9.3314479039717,0.00482717030556748,0.037695548418662
"Plxna1",1.74889356313759,1.18234203772231,9.32466955350085,0.00484060997935729,0.037787161105618
"Mkrn2os",0.738405503744395,0.403553633913059,9.32040260105186,0.00484909099047494,0.0378400141030959
"Zfp786",0.987769954572346,0.520916652624976,9.31513486166486,0.00485958336684361,0.0379085200369116
"Gls2",1.20178383832711,0.883105756496314,9.31388734946377,0.00486207178195958,0.0379145625774733
"Piwil2",0.593387182751443,0.412337931833817,9.31275509060232,0.00486433149535397,0.0379188180661438
"Gm12216",0.64100104736984,0.452911382501703,9.30438115396273,0.00488107918243358,0.0380359685639233
"N4bp1",1.48043455767955,2.45627996084972,9.30127868803736,0.0048872998865087,0.0380710335877578
"Rnf223",1.21495128821498,0.590737581572023,9.29986227111983,0.00489014277469118,0.0380797707161186
"Glp2r",0.70690551080556,0.196694276835431,9.2852609154357,0.00491955372495733,0.0382953156429384
"Ggps1",1.82619930636379,4.39032310193358,9.28381291321025,0.00492248080213801,0.0383046228581425
"Snhg12",2.01060790507583,5.49630868267877,9.27406416821951,0.00494223664440824,0.038440257074994
"Rai1",1.6941756199572,2.11780149117695,9.27349824052333,0.00494338613110148,0.038440257074994
"Zfp512b",2.29558995892687,2.79280374318436,9.27055156947696,0.00494937595550947,0.0384733114067941
"Gm12783",1.06610629178639,0.553929530898106,9.26434188598788,0.00496202439205701,0.0385580841677124
"Nsd2",2.04745727476491,2.53533082409594,9.26224597727388,0.00496630142264631,0.0385663557089668
"Hid1",2.49508438982681,2.07355216737677,9.26211178802848,0.00496657539279693,0.0385663557089668
"Nfkb2",-2.59534058565966,4.93348114144337,9.25733592876995,0.00497633678546,0.0386285960367479
"Fxyd2",0.879250079636181,0.712594078370828,9.25426641536496,0.0049826215385137,0.038663814905836
"Wdr73",1.44501615278211,3.1797888406935,9.25215207619918,0.00498695559473398,0.0386838774973001
"Ptprs",2.59080913305152,3.65711766847287,9.24548397038933,0.00500065090253901,0.0387765159189872
"Fignl2",-1.11984591074688,0.887555481418263,9.2433482914069,0.00500504587954243,0.0387969971945049
"Chrd",2.531368682718,1.38612954870587,9.2304492752447,0.00503167962653828,0.0389897892742229
"Tnks",1.69298620044751,2.55479104327789,9.22455880033085,0.0050438932265108,0.0390667468932951
"Vmn2r-ps41",0.63759560650013,0.183382226433056,9.22395697976015,0.00504514287728355,0.0390667468932951
"Khdrbs1",1.36455464751674,4.73655104797393,9.21767020920482,0.00505821711031958,0.0391528931984804
"Mdh1",1.52479359957268,6.29003839707574,9.21690666071951,0.005059807515005,0.0391528931984804
"Dlgap4",1.30803963066225,2.54768537050301,9.21541858499571,0.00506290860286585,0.0391631912661543
"Tsr3",1.20469494899745,4.24449301951528,9.21151808758311,0.00507104684958091,0.0392124325247391
"Tmem14c",-0.904688958475441,6.56378370089845,9.20316037204783,0.00508853266101978,0.0393338951990708
"1700003E16Rik",1.81563910741958,1.26901322384002,9.19336308438509,0.00510911348973871,0.0394791888695388
"Glrx3",1.18414043465931,3.43998279923102,9.18345968735737,0.00513000886994243,0.0396268108344051
"Zfp280d",1.88139030100883,1.62447466069078,9.17520331786012,0.00514749990289127,0.0397190552306799
"Katnb1",1.33206701132475,2.70059041054571,9.17507927084789,0.00514776318718663,0.0397190552306799
"Mkrn1",1.46366582418007,5.18834446414963,9.17479474394197,0.00514836713805025,0.0397190552306799
"Syne4",1.92898447913603,1.45200413277187,9.17443439479584,0.00514913214309044,0.0397190552306799
"Gm29856",0.89978907442338,0.254276592465737,9.17286157531845,0.00515247260981962,0.0397309695179643
"Atxn7l1os2",1.14232714794876,1.30079232298028,9.16773715259199,0.00516337251727045,0.0397833997370143
"Pcolce2",1.03826859549206,0.400408238275041,9.16716615443015,0.00516458860490897,0.0397833997370143
"Nln",1.64176617068658,1.90716843447724,9.16712943483421,0.00516466681936018,0.0397833997370143
"Ppp2r5b",1.76011226484205,4.14157083450873,9.16536983563012,0.00516841635182275,0.0397984249743734
"Amn1",1.49415731552908,2.239067275018,9.16222993754645,0.00517511449169018,0.0398361370562497
"Gm9847",2.60972904297205,1.08847525135943,9.16055149559133,0.00517869885811984,0.0398498625524122
"Hspa1b",-4.10352611363818,7.33508188595378,9.1466648520001,0.00520845758881203,0.0400649190672075
"Grb2",0.982647692118864,4.42985535235098,9.14538217124996,0.00521121567131045,0.0400722017019121
"Dync1i2",1.24077092179449,3.97839652169081,9.14217033747288,0.00521812885471384,0.0401114192678368
"Psmd11",1.1078276503368,2.79823219109843,9.13824940298978,0.00522658178165532,0.0401624413878293
"Tubb4b-ps2",1.56746901664723,2.05034516113908,9.13706288381007,0.00522914265533293,0.0401681676958091
"Gm3854",1.34968274612156,0.91195751215061,9.13517184472183,0.00523322690941332,0.0401855879614547
"Gm15782",1.12112223850535,1.89307047954338,9.13400893129531,0.00523574027804194,0.0401909376027487
"Mir670hg",0.760380697432747,0.29619762965988,9.13168964077681,0.00524075679343766,0.0402018023049433
"Gm47572",2.41722028902921,1.46238489465628,9.13167428221638,0.00524079003062227,0.0402018023049433
"Fuca1",-1.10913843804236,5.65615910219014,9.13032324317658,0.00524371468354256,0.0402102946079764
"Lmln",1.094876871156,0.733728105496351,9.12058192187968,0.00526485454439729,0.0403584120186075
"Arl16",1.35938091336414,4.50486109288101,9.11830997430948,0.00526979821317519,0.0403823158538534
"Itpkb",-2.04963675122028,2.44694108674204,9.11597884523338,0.00527487588543396,0.0404020136911231
"Klhl8",1.11689714682254,1.45416999134601,9.11545336277564,0.00527602122468266,0.0404020136911231
"Serac1",1.58483418860121,1.22535418100757,9.11425011042784,0.00527864484293502,0.0404081175987029
"Dnah2",1.38349886206315,0.76701238298388,9.11023454908998,0.00528741076186271,0.0404612204374572
"Aqp5",0.858470137749239,0.217765821199108,9.10456072889778,0.00529982352963134,0.0405421839370796
"Gm27008",0.727932339034786,0.551797507953425,9.10351956561768,0.005302104736028,0.0405456146129096
"Hnrnph3",2.45741131412033,3.35486865868995,9.09911089795176,0.00531177599554288,0.0406055357116086
"Zfp316",1.73643534150824,1.95912733621123,9.0974166068185,0.00531549783021358,0.0406199511218705
"Gpr108",-0.854523869548311,5.13607956255609,9.09450543227594,0.00532189938060428,0.0406548273470679
"Gm42808",0.771774024613144,0.167635270831732,9.09132063697238,0.00532891217845781,0.0406803917969425
"Gltp",-3.32732714593229,5.32371211986566,9.09131548190288,0.00532892353783571,0.0406803917969425
"Csnk1g1",1.45580299016257,1.69205265470578,9.08603348997383,0.00534057638775659,0.0407552850729007
"Anapc5",1.41556644364988,5.23374554248089,9.08201375002323,0.0053494630207425,0.0408090242785815
"Pdcd6",1.5388051640147,5.387413039053,9.07925890862667,0.00535556253162799,0.0408362307158525
"Atpif1",1.65279231689606,6.78236298833731,9.07872978679286,0.00535673492571399,0.0408362307158525
"Zmym1",1.61030856353064,1.63587379275175,9.07775528388364,0.00535889489412399,0.0408362307158525
"Ric8b",1.43754234294839,1.71486932717267,9.07635938296357,0.00536199052759545,0.0408362307158525
"Osgin2",2.24425432158605,3.40001536786597,9.07623847763889,0.00536225874562906,0.0408362307158525
"Sox13",-1.22530337281657,1.3767038029933,9.06500030524349,0.00538725323777858,0.0409890141684977
"Galnt9",1.90014069481275,0.900118423983353,9.064749363667,0.00538781278820026,0.0409890141684977
"Yeats4",1.50335789148788,4.82386056377566,9.06440761673167,0.00538857491799333,0.0409890141684977
"Gm14506",2.20760532242242,0.630246113616221,9.06336894029874,0.00539089198714372,0.0409890141684977
"Appl1",1.8519103185812,2.87997527180252,9.06305845167366,0.00539158483163804,0.0409890141684977
"Ppp2r3d",1.0298298193089,2.02193756607917,9.03662976966128,0.00545091457774047,0.0414187597886046
"Smad3",-1.82954353019049,2.42248293044488,9.03621256026592,0.00545185682341529,0.0414187597886046
"4930500F10Rik",0.968190949234566,0.289989689606741,9.03292067445246,0.0054592975678774,0.041461050495761
"Ctnna1",-1.7287348085765,2.7733532800195,9.03129667945051,0.00546297238266747,0.0414747213526947
"Ppp2r2b",1.70619799151036,0.738539334229358,9.02596599167759,0.00547505363881145,0.0415521823847086
"Taf5",1.47593385748735,2.36277328589851,9.01554023389646,0.00549876590891223,0.0417178320311609
"Mrps36",1.07047016128855,3.18160971933096,9.01416349945852,0.00550190545134012,0.041719590460419
"Gm27686",2.87113752069123,1.02277490638603,9.01378484389017,0.00550276928822956,0.041719590460419
"Ube2d1",1.49627778561192,3.27741891020086,9.00438562297176,0.00552425914218976,0.0418672915548614
"Alkbh8",1.69360751921729,1.82867341222303,9.00361029659147,0.00552603586042559,0.0418672915548614
"Lgals2",-1.13938119319784,0.604081906223174,9.0025160655766,0.00552854442598843,0.0418719576638624
"Synj1",1.94046776267158,3.53981285660973,8.99565425765701,0.00554430353313714,0.0419586853151901
"Magt1",-1.63862853816926,3.92167996578573,8.99554515893217,0.00554455448644718,0.0419586853151901
"Il4",2.24532403155193,1.84015366870691,8.99505361923726,0.0055456852986311,0.0419586853151901
"Zc2hc1c",1.54733675876425,1.17174417185838,8.99311121004694,0.00555015635564838,0.0419688519984492
"Ubap2l",1.04593104560545,2.48819118242164,8.99282166486619,0.00555082316808128,0.0419688519984492
"Gm5819",1.63018691747695,1.45713372664024,8.98913922686897,0.00555931127033988,0.0420186686825177
"Fam53a",-0.899801116803711,3.17118505218913,8.97900175490324,0.0055827511052359,0.0421814216875457
"Fam13b",1.87516141474896,2.44737158301297,8.97411121549375,0.00559409726911354,0.0422507048625756
"Papln",1.01073069439565,0.630899077859715,8.97337278000143,0.00559581262651656,0.0422507048625756
"Ralgapa1",1.8029045153045,1.82047027350293,8.97196555043882,0.00559908314514498,0.0422507048625756
"Gadd45gip1",1.29353250088241,2.63800434972488,8.97176042996544,0.00559956003512505,0.0422507048625756
"Cnot6l",1.76049586662486,2.6469932789605,8.96947405436618,0.00560487867027953,0.0422631904930338
"Flrt2",1.64423980781627,0.797492333134267,8.96891497874698,0.00560618004140653,0.0422631904930338
"Nucks1",1.89257039889636,4.08105237299554,8.96858602869134,0.00560694589780112,0.0422631904930338
"Zfp940",1.44000449283288,1.53398071132238,8.96776346452189,0.00560886147509947,0.0422632297049134
