"","astroBYo","AveExpr","F","P.Value","adj.P.Val"
"Gm17354",1.44964092451628,3.36877857497635,5.97160676186545,0.0208874707369382,0.0927898624725469
"Ebag9",1.10845192203446,2.50357320724967,5.97101024340333,0.0208932961567725,0.0927971071825492
"Ift43",0.775014204133344,0.827183244597285,5.97038938223795,0.0208993611914823,0.0928054130146856
"Cars",1.13611879582952,2.74157881103643,5.96822050412069,0.0209205635603695,0.0928585481106169
"Mir5626",0.971834486906441,0.184533512711523,5.96793285042678,0.0209233773558894,0.0928585481106169
"Zfand6",1.16190286651808,3.20486882305188,5.96787747253445,0.0209239191037122,0.0928585481106169
"Gm45768",-2.93378617607455,1.82789018602365,5.96625508923887,0.0209397972919037,0.0929103761509798
"Map3k2",1.53135108171473,2.86981035122286,5.9653669907716,0.0209484946627643,0.0929303283385472
"Hnrnpu",1.78983573814185,7.3667770588604,5.96454427033473,0.0209565553035206,0.0929474484722906
"Ppig",1.96063219237352,3.28309163010677,5.96358888733584,0.0209659199783234,0.0929703442935355
"Tbc1d15",1.00945917373547,3.51843983568692,5.96209403910824,0.0209805817021714,0.0930167152298875
"Gal3st1",-3.98611190374097,2.1315937592297,5.96135748965316,0.0209878100364804,0.0930301185007125
"Gm48445",2.3667323734656,1.54082911558503,5.96066140809241,0.020994643736813,0.0930417675059123
"Ccl25",1.16448614592392,1.51596232794376,5.95989048593992,0.0210022150226615,0.0930566799411856
"Pcf11",1.63372099739886,3.64445251696184,5.95937598427348,0.0210072696484427,0.0930582851684867
"Ankrd13d",1.92964050118999,3.2349890985341,5.95861690996907,0.0210147294677223,0.0930582851684867
"Prkar1b",-1.78151029180518,1.13894429768377,5.9585693944528,0.0210151965240591,0.0930582851684867
"Zic2",3.63411522948767,1.83341605453076,5.95657432757317,0.0210348174147855,0.0931265290508906
"Micu3",1.62349672112996,1.2740503724568,5.95596267325561,0.0210408368748724,0.0931279650381081
"Gm11878",-1.22640076653139,2.53011843431984,5.95546560330276,0.0210457300692034,0.0931279650381081
"Orc5",0.927956458816901,1.99539540696722,5.95522634734374,0.0210480857677218,0.0931279650381081
"Asb7",1.17407608633313,2.03671025331123,5.95483089669804,0.0210519799826234,0.0931279650381081
"Zfp109",1.13829390892131,1.33508695073034,5.95271264725039,0.021072852973372,0.0931822966725135
"Nae1",1.56217917701894,3.40952948634436,5.95260506585568,0.0210739136734818,0.0931822966725135
"Mettl27",1.28836010251507,1.61821782669477,5.95230242143185,0.0210768979139022,0.0931822966725135
"Efr3a",1.2459705855224,2.82600864100372,5.9515346382559,0.0210844707567518,0.0931885395934491
"Pard6a",1.60784724473413,5.1394763173909,5.9513051756679,0.0210867345841344,0.0931885395934491
"Eif3k",-1.07721565249902,6.39719321479566,5.94931944423806,0.0211063365074063,0.0932538414090567
"Mtmr1",1.44732763176134,2.60555949195211,5.94895445915377,0.0211099415891405,0.0932538414090567
"0610009E02Rik",0.70348046719571,0.582185798428828,5.94824805919066,0.0211169208593732,0.0932608434138021
"Kcnh3",-1.69327372925881,0.965255298487269,5.94753713478374,0.0211239473853626,0.0932608434138021
"Asb3",0.632836968894706,1.07031630856985,5.94712283530301,0.0211280433572848,0.0932608434138021
"Gm5874",1.68924062767529,2.56482586859853,5.94708789039939,0.0211283888798977,0.0932608434138021
"Gm9457",-1.08999349980646,1.46852831967964,5.94384520707121,0.0211604783376329,0.093370126122426
"Lrp3",3.01715322804849,2.23137483256425,5.94373316582285,0.0211615880476357,0.093370126122426
"Srpk1",1.34292058428139,3.25433784236866,5.94283327784954,0.0211705032820564,0.0933908363128483
"Gm4865",1.04815481991507,1.19144472708907,5.94188261241165,0.0211799260442245,0.0934137766898682
"Gm48016",-0.886055285545252,0.354422114218101,5.93955056149374,0.0212030602390866,0.093497169956012
"E130102H24Rik",1.54436687481973,1.27784875625146,5.93502609475585,0.0212480224855511,0.0936767639393876
"Cbfa2t2",0.933687652110722,1.78165524811005,5.93389708581234,0.021259258390799,0.093707625698276
"Suclg1",0.763960375341648,4.1285281342235,5.93156467576167,0.0212824911877414,0.0937913451287656
"Nek9",0.850121519198573,4.02470279765399,5.92860345860201,0.021312027554788,0.0939028053365018
"Plpp2",-2.709186893165,3.4345954030993,5.92471604705011,0.0213508704037225,0.0940450746959722
"Ccne1",1.64781849670053,1.89198247834518,5.92419667428323,0.0213560658293291,0.0940450746959722
"4833417C18Rik",0.831776159984567,2.1356201595013,5.92409632560554,0.02135706980394,0.0940450746959722
"Tdp2",2.0810190332861,4.04163076279746,5.92356812071893,0.0213623552737832,0.0940496289993842
"Elk4",0.916063640911656,1.55934689096321,5.92058626429845,0.0213922200648324,0.0941623725615373
"Mettl8",0.679267514379577,1.13974664337958,5.91971739828661,0.0214009308054313,0.0941819757725396
"H3f3b",1.29678726174303,9.68425520206825,5.91715087509131,0.0214266839794577,0.0942765572151041
"Mcts1",1.21426532753949,4.37911636948383,5.91574613466177,0.0214407939049307,0.0943198813996387
"B4galnt1",-2.91257213867034,3.96683444185747,5.91303003727814,0.0214681046679418,0.0944212484232359
"Utp6",1.09642169395741,3.11757917157577,5.91039305781223,0.021494656387173,0.0945192373789363
"Gm36356",-1.02146787943418,0.426963834148259,5.90980714850538,0.0215005607899535,0.0945264122329375
"Rep15",-1.82836241123284,2.76874390642404,5.9087778714372,0.0215109374638087,0.0945532425018558
"Zfp457",0.728553672724076,0.492368447282147,5.90809546747289,0.0215178201579959,0.0945647070630398
"Polrmt",1.11931365478404,3.80436189362443,5.90561513624756,0.021542857008946,0.0946559335866757
"Ptdss2",1.07920359749106,3.12724329276198,5.90151634648817,0.0215843008741056,0.0948186061023866
"Ndufs8",-0.717713118918045,7.14024183005835,5.90104874421807,0.0215890344683116,0.0948186061023866
"Blzf1",1.31742508970953,2.9026720904127,5.9005940889605,0.021593638089917,0.0948186061023866
"AC134254.2",0.580769269259866,0.428402916075542,5.9002597890394,0.0215970237377357,0.0948186061023866
"Gm7895",1.13130540628508,3.02558414967267,5.89888494659174,0.0216109536800376,0.0948609381475144
"Sertm1",-1.61190963555656,0.733210899738104,5.89600189348063,0.0216401968604171,0.0949704572789144
"Plxnc1",1.70292270535709,1.16439657562566,5.89489078778866,0.0216514785313724,0.0950011224810692
"Atp7b",1.1338229937444,0.557780320597082,5.89359712518136,0.0216646219309276,0.0950273303587806
"Zscan2",1.02825245175311,1.53541136324684,5.89345737200657,0.0216660423238118,0.0950273303587806
"Lgalsl",2.62114002059961,3.93408157469861,5.89284223647687,0.0216722955185177,0.0950359155116289
"Mfap3",1.30320323620586,4.52822839788797,5.8876902079495,0.0217247465299366,0.0952470407217176
"Gm5648",2.01407299302793,1.67542855416488,5.88552990667146,0.0217467812185247,0.0953247554779912
"Orc6",1.73451179516395,3.5834266099322,5.88286324759338,0.0217740144745013,0.0954252223097053
"Supt7l",1.24055161373184,2.93579590293569,5.88076279400617,0.0217954916907237,0.0955004283370729
"Endog",0.784587417273075,2.51161761085278,5.87835911310661,0.0218200979291763,0.0955771797465017
"Gm10778",0.571148250098493,0.453576180192167,5.87801092591766,0.0218236648118905,0.0955771797465017
"Drap1",-0.670233458055709,5.79202800021878,5.87778603241919,0.021825968995133,0.0955771797465017
"Clcn7",1.10073081813956,3.99688116204844,5.87673360595053,0.02183675534973,0.0956048240299633
"Zfp551",1.5822191762806,1.25299758965752,5.87632693903933,0.0218409248586283,0.0956048240299633
"Eif2s3y",3.13205238126003,3.01694876930305,5.87476059576708,0.0218569925558253,0.0956562307245347
"Isg20l2",0.948660162704586,3.62808075002262,5.87054736707672,0.0219002766283369,0.0958267048751381
"Amt",1.79707352101981,2.81691157817894,5.86908263150122,0.0219153464208347,0.0958736818010925
"Snx21",1.52221048334595,3.13939084579056,5.86754022023474,0.0219312276678158,0.0959241893426429
"3110045C21Rik",1.10990924360736,0.83386480956863,5.86660944781711,0.0219408173578112,0.0959471639467991
"Naa30",1.53680235200881,3.55250713911197,5.86608912290958,0.0219461802369478,0.0959516492849794
"Gapvd1",1.1825550420833,3.63633463176077,5.86426698545029,0.0219649719602739,0.0960148339611026
"Gm10051",-1.60411761323307,2.5184672613334,5.86328069299537,0.0219751509666506,0.0960403525948657
"Mgea5",1.46164818840329,3.89727514649646,5.8619985709192,0.0219883908107278,0.0960792356124294
"Gbf1",0.840388355830432,2.478565092139,5.86149761132676,0.0219935663511134,0.0960828729039657
"Acta2",1.25267487027288,1.51311842366372,5.86058409202704,0.0220030075906464,0.09609312184697
"Dnase1l2",1.48655666731677,1.929478316043,5.86015831199717,0.0220074095542544,0.09609312184697
"Scamp3",1.07406030663313,5.93167745634141,5.85985528832693,0.0220105429790239,0.09609312184697
"Kcmf1",0.868157846234469,3.53918542650456,5.85939676417678,0.0220152852914058,0.09609312184697
"Rfx7",1.53183535541427,2.01473205617838,5.85917007240584,0.0220176302780948,0.09609312184697
"Lman1",1.64663140312792,3.55172747202366,5.85705369137498,0.0220395361598407,0.0961697551211352
"Sox7",3.84207199764172,2.21659412103339,5.85575291313533,0.0220530118988853,0.096200729676181
"Gm48458",-1.01263637862635,0.470043170676207,5.85552443269465,0.0220553798324937,0.096200729676181
"Prkrip1",0.841200099356469,2.7631889484271,5.85453262657914,0.0220656619810642,0.096200729676181
"Farp1",1.4439711043088,1.09310161871457,5.85430023975474,0.0220680719177078,0.096200729676181
"Pomp",-0.773429620499959,5.66923192816613,5.85427082859127,0.0220683769428477,0.096200729676181
"Rbm12b2",2.10435349284257,3.34005022463221,5.84940702663138,0.0221188834379271,0.0964019027378372
"Yae1d1",0.666574441653393,0.568932106400202,5.84803232936645,0.0221331814875544,0.0964452184457684
"Rpl39",-1.17618823126639,8.00667183184516,5.8465260223063,0.0221488600361979,0.0964945314259171
"Arhgef11",0.946514099432886,1.95990862137826,5.84585887701998,0.0221558079777418,0.0965057963952711
"Reep6",1.56278306381873,1.26349346677357,5.84443934806991,0.0221705995278451,0.0965512152272674
"Sh3gl3",-2.46844055302612,1.10261987748218,5.84301259344698,0.0221854772864361,0.0965969915386393
"Rpl9",1.8427076004414,6.76573256653908,5.84061256371825,0.0222105287727499,0.096687038181729
"Taf5",1.24135482958366,2.36277328589851,5.83876433290414,0.0222298417384112,0.096749854001643
"4930402H24Rik",2.04622267580041,2.09222548697039,5.83839482542979,0.0222337050917305,0.096749854001643
"Osgin2",1.87950203095934,3.40001536786597,5.83581449688203,0.0222607040332611,0.0968482901333009
"Ahctf1",1.56915662045713,2.64827149356302,5.83492725918248,0.0222699958411456,0.0968696653546329
"Arhgap11a",1.50377404082524,3.20850058399903,5.83184732300089,0.0223022842435383,0.096991042720621
"Gss",0.592857033051831,0.341926513095841,5.82767374434125,0.0223461197902411,0.0971625802121665
"Pspn",1.37742685429341,1.34381320841302,5.82723792133165,0.0223507027344521,0.097163410609999
"Abce1",1.52579115138401,4.43747848522841,5.82536067018385,0.0223704549635786,0.0972301719369844
"Lpcat3",1.45982519693002,2.94388269241947,5.82339205500281,0.0223911890897706,0.0973011738819474
"Ubtd2",0.967419614345875,1.08259545005819,5.82235131710105,0.0224021590153187,0.0973297258240172
"Gm20219",1.62298948825972,2.14098431756803,5.82013116044775,0.0224255803477631,0.0974123530401654
"Cfap126",0.712824336670377,0.86545840619679,5.81877649597887,0.0224398844494877,0.0974553521154331
"Aldob",0.76416841872174,0.303300131355458,5.81835412069734,0.0224443464193239,0.0974555987899317
"Gm12089",1.75198590432293,1.42445092842745,5.81696085249708,0.0224590717990795,0.0975004013757921
"Prpf38a",1.07602747136107,3.78636965861127,5.8143340399063,0.0224868632871574,0.0976018984700377
"Glul",2.85457883560013,8.43223725381442,5.81060871111731,0.022526341722758,0.097738307832124
"Hnrnph1",2.32131905398955,5.96424367969244,5.81053467785852,0.0225271270458799,0.097738307832124
"Mfsd8",1.3456467753737,2.5982746163111,5.80990003381876,0.0225338603966548,0.0977400137753634
"Pnrc1",1.79079623215964,4.17920620767673,5.80966483891917,0.0225363562929137,0.0977400137753634
"Ankrd34a",-1.88001816700461,1.2790217189542,5.80736619001251,0.0225607656094147,0.0978266988586987
"0610037L13Rik",1.39168580911993,4.68383532774738,5.80633678882817,0.0225717062078977,0.0978549591293986
"Gm5526",-1.41783024039528,5.02676279856588,5.80464910995288,0.0225896556587448,0.0979135878014127
"Cycs",1.11169301031814,4.95888206066334,5.80346549747523,0.0226022534130814,0.0979317336430702
"Gm14140",1.0375653677349,1.48954462349939,5.80342397708049,0.0226026954744617,0.0979317336430702
"4930570G19Rik",1.81042793990521,1.07009770718461,5.80145123341132,0.0226237099168819,0.098003590070722
"Fbxo42",1.09592785968025,2.45238719422953,5.80081590546379,0.0226304822438008,0.0980137350586539
"Mlf1",1.91609426173843,1.34359770485045,5.79979026232474,0.022641419860363,0.0980419126190667
"Gm13807",-1.18693354396713,0.98728607152296,5.79895337056278,0.022650348901013,0.0980613833145029
"Btd",1.05328096266449,3.13925846466899,5.79833533922799,0.0226569453368392,0.0980707496941681
"Gm20768",2.0237059817929,2.66568200694868,5.79677607714131,0.0226735971845058,0.098123628817062
"AC163032.1",1.963982976972,3.09341603457476,5.79618833702866,0.0226798773298637,0.0981316108289798
"Gm5160",-1.25233428013294,0.500933712053175,5.79547358066156,0.022687517247004,0.0981454720483905
"Swap70",1.93561540802784,2.78223973013391,5.79485276701633,0.0226941553171682,0.0981489425049547
"Cbln3",1.27380024852237,0.641564098237328,5.7945687856127,0.0226971925080391,0.0981489425049547
"Eva1a",2.12562736451605,1.22360987428543,5.79277943703789,0.0227163399155623,0.0982055009859498
"Dynlt1a",-1.1710442787504,1.14701427467279,5.79251697643252,0.0227191499365407,0.0982055009859498
"Gm11204",2.12090590155681,1.82859352244676,5.78846762955696,0.0227625524392116,0.0983738909186714
"Adcy9",0.638418123514029,1.04422338329584,5.78491017258209,0.0228007577642675,0.0985174513343842
"Mycbp2",1.41935928243717,2.54430382499507,5.78454561038225,0.0228046769553578,0.0985174513343842
"Eral1",0.923853801759946,4.68540056551366,5.78227679464014,0.0228290842663188,0.0986036374899982
"Gm42890",1.08743166827951,0.570310842540011,5.77995926220083,0.0228540452609443,0.0986921810087588
"Ptpn12",2.0672203328402,2.85444397059336,5.77631673658076,0.0228933376587526,0.0988425661640482
"Sin3b",0.823876989068483,4.47569751487375,5.77585767333128,0.0228982948923545,0.0988446786153284
"Lin9",0.938142083860378,1.16622435150534,5.77294099180948,0.0229298184611219,0.0989614463159187
"9430037O13Rik",1.32476646847501,0.767438066399995,5.77237557621836,0.0229359349974454,0.098968537146184
"Itgb8",2.36303223572608,1.45831872877615,5.77078676439463,0.0229531319878706,0.0990023321154352
"Frat2",1.77160061827082,4.84730421924278,5.77026206314448,0.0229588143604305,0.0990023321154352
"Prelid1",-1.12613442719034,5.75646747352729,5.76980660101198,0.0229637481439368,0.0990023321154352
"Hist1h4d",1.73942833349102,2.38106186436403,5.76944101232846,0.0229677092172215,0.0990023321154352
"Sik1",2.76213890305632,4.2059623955563,5.76865307989995,0.022976248842575,0.0990023321154352
"Narfl",0.679742236275217,2.348749117407,5.76841918705061,0.0229787844480833,0.0990023321154352
"Chka",1.81015223359252,3.46436910029558,5.76831411798056,0.0229799235897732,0.0990023321154352
"Vps28",-0.773645677602968,7.36574180774658,5.76816702674665,0.0229815184330235,0.0990023321154352
"Braf",1.701467552134,2.288650138642,5.76793423378169,0.0229840427493954,0.0990023321154352
"Gm9512",-1.16038654112881,2.69267217244927,5.76650496679593,0.0229995478365377,0.0990320690589647
"Mbip",1.87815087709835,3.35949119113103,5.76647258675576,0.0229998992372174,0.0990320690589647
"Npc1l1",0.715045238764537,0.375507180638148,5.76565357308468,0.0230087894492451,0.099051070049747
"Mospd2",1.40353446573423,3.27262042007142,5.76482336994192,0.0230178049701026,0.0990706029870776
"Mapk1ip1l",1.47550128386996,4.1450788527321,5.76422175073213,0.0230243406260389,0.0990794568507798
"Gm15912",-3.46499993246218,3.04930516975939,5.7629500819792,0.0230381620310347,0.0991147650492417
"9130023H24Rik",1.43189195486343,3.16473583885581,5.76264254102321,0.0230415059733422,0.0991147650492417
"Cep97",1.37964695824676,1.71788790608382,5.76097930391948,0.0230595998523056,0.0991733140615393
"Smc6",1.59267307090065,2.90703982373699,5.75567971040843,0.0231173567061787,0.0994023872518545
"Dkc1",1.33995689495808,2.94015438615775,5.75299283101921,0.0231466999203733,0.0995011561888273
"Carnmt1",1.09277193438247,1.59351635271951,5.75275291499504,0.0231493220134654,0.0995011561888273
"Fxyd7",-1.66662971478281,1.30412943199061,5.74709325724195,0.023211272282748,0.0997480529742101
"Nfil3",1.59236206758132,4.2679484845701,5.7464232357242,0.0232186183371747,0.0997602434401468
"Rab33b",1.21300876768147,3.97272097871846,5.74453928902518,0.0232392874365666,0.0998296613512935
"Atp5l",1.52090329334984,5.06770988393836,5.74199197751025,0.0232672665499853,0.099926952920017
"Phldb2",0.944462236116358,0.460061437608924,5.74165508747982,0.0232709696444392,0.099926952920017
"Gm9915",1.13283092545427,0.403421669820121,5.74027020542657,0.0232861990628654,0.0999635729786696
"Gzf1",1.49010913753331,3.97100907601686,5.73994882457957,0.0232897348219578,0.0999635729786696
"Oaf",2.24629816575996,2.65633627503038,5.73964723983973,0.0232930533248222,0.0999635729786696
