"","PSID","Gene","Module"
"MIR3144","MIR3144","MIR3144","darkturquoise"
"MTDHP4","MTDHP4","MTDHP4","lightcyan"
"AOC3","AOC3","AOC3","darkgrey"
"RN7SL138P","RN7SL138P","RN7SL138P","red"
"RNU6-411P","RNU6-411P","RNU6-411P","magenta"
"SPP1","SPP1","SPP1","pink"
"RN7SL605P","RN7SL605P","RN7SL605P","brown"
"AL133371.2","AL133371.2","AL133371.2","red"
"IGKV3D-20","IGKV3D-20","IGKV3D-20","green"
"GPR3","GPR3","GPR3","midnightblue"
"PTGER4P2","PTGER4P2","PTGER4P2","turquoise"
"AL157904.1","AL157904.1","AL157904.1","turquoise"
"AL355309.1","AL355309.1","AL355309.1","turquoise"
"AC138907.8","AC138907.8","AC138907.8","pink"
"RNU6-1068P","RNU6-1068P","RNU6-1068P","salmon"
"PARD3-AS1","PARD3-AS1","PARD3-AS1","purple"
"IFNA11P","IFNA11P","IFNA11P","yellow"
"HIST1H2BG","HIST1H2BG","HIST1H2BG","turquoise"
"GADD45B","GADD45B","GADD45B","darkgrey"
"CYR61","CYR61","CYR61","tan"
"AC092814.1","AC092814.1","AC092814.1","red"
"AC012100.1","AC012100.1","AC012100.1","yellow"
"AC242376.2","AC242376.2","AC242376.2","red"
"AL159169.1","AL159169.1","AL159169.1","darkturquoise"
"RNU6-1300P","RNU6-1300P","RNU6-1300P","blue"
"FOXS1","FOXS1","FOXS1","darkgrey"
"RN7SL40P","RN7SL40P","RN7SL40P","salmon"
"AC245884.10","AC245884.10","AC245884.10","salmon"
"RPL24P4","RPL24P4","RPL24P4","greenyellow"
"OPALIN","OPALIN","OPALIN","pink"
"RNU1-120P","RNU1-120P","RNU1-120P","brown"
"CD14","CD14","CD14","red"
"RNU6-307P","RNU6-307P","RNU6-307P","blue"
"IGHG2","IGHG2","IGHG2","green"
"AC097493.1","AC097493.1","AC097493.1","salmon"
"HIST1H2APS3","HIST1H2APS3","HIST1H2APS3","green"
"RPL21P16","RPL21P16","RPL21P16","turquoise"
"AC093159.1","AC093159.1","AC093159.1","pink"
"OXT","OXT","OXT","white"
"GSTM5","GSTM5","GSTM5","black"
"VTRNA1-1","VTRNA1-1","VTRNA1-1","blue"
"AC009974.1","AC009974.1","AC009974.1","greenyellow"
"SEPT14P4","SEPT14P4","SEPT14P4","orange"
"AC114501.1","AC114501.1","AC114501.1","grey60"
"PKD1P5","PKD1P5","PKD1P5","brown"
"IGHG4","IGHG4","IGHG4","green"
"AP005242.4","AP005242.4","AP005242.4","yellow"
"AC099791.2","AC099791.2","AC099791.2","turquoise"
"HNRNPA1P46","HNRNPA1P46","HNRNPA1P46","blue"
"SCT","SCT","SCT","lightyellow"
"CCL4L2","CCL4L2","CCL4L2","magenta"
"AP000553.3","AP000553.3","AP000553.3","blue"
"HLA-DRA","HLA-DRA","HLA-DRA","red"
"FOXC1","FOXC1","FOXC1","tan"
"AL096803.3","AL096803.3","AL096803.3","magenta"
"AC084121.4","AC084121.4","AC084121.4","red"
"RNA5SP379","RNA5SP379","RNA5SP379","green"
"AC112220.3","AC112220.3","AC112220.3","blue"
"AC004839.1","AC004839.1","AC004839.1","blue"
"AP000894.4","AP000894.4","AP000894.4","purple"
"SIGLEC8","SIGLEC8","SIGLEC8","red"
"AC073869.3","AC073869.3","AC073869.3","salmon"
"AC012360.2","AC012360.2","AC012360.2","yellow"
"CERCAM","CERCAM","CERCAM","pink"
"RNU6-705P","RNU6-705P","RNU6-705P","grey60"
"AL645608.8","AL645608.8","AL645608.8","tan"
"AC117500.5","AC117500.5","AC117500.5","cyan"
"FOXJ1","FOXJ1","FOXJ1","yellow"
"HLA-K","HLA-K","HLA-K","grey60"
"VEGFA","VEGFA","VEGFA","tan"
"HMGA1P7","HMGA1P7","HMGA1P7","cyan"
"AL137784.1","AL137784.1","AL137784.1","red"
"AC005753.1","AC005753.1","AC005753.1","midnightblue"
"MIR4686","MIR4686","MIR4686","darkturquoise"
"AC073464.2","AC073464.2","AC073464.2","yellow"
"AC092354.1","AC092354.1","AC092354.1","pink"
"AC005498.1","AC005498.1","AC005498.1","cyan"
"RNU6-1251P","RNU6-1251P","RNU6-1251P","turquoise"
"MIR487A","MIR487A","MIR487A","salmon"
"VN1R42P","VN1R42P","VN1R42P","yellow"
"AL021918.1","AL021918.1","AL021918.1","grey60"
"AC079922.1","AC079922.1","AC079922.1","red"
"RN7SL251P","RN7SL251P","RN7SL251P","purple"
"IGHJ6","IGHJ6","IGHJ6","green"
"AP001059.2","AP001059.2","AP001059.2","cyan"
"AC005776.1","AC005776.1","AC005776.1","pink"
"AC011043.1","AC011043.1","AC011043.1","brown"
"AC046185.2","AC046185.2","AC046185.2","turquoise"
"MIR345","MIR345","MIR345","turquoise"
"RN7SL152P","RN7SL152P","RN7SL152P","turquoise"
"NEUROD6","NEUROD6","NEUROD6","pink"
"AL353626.2","AL353626.2","AL353626.2","greenyellow"
"RPS23P8","RPS23P8","RPS23P8","skyblue"
"RN7SL493P","RN7SL493P","RN7SL493P","blue"
"AL355353.1","AL355353.1","AL355353.1","brown"
"AC026585.1","AC026585.1","AC026585.1","cyan"
"AC034236.3","AC034236.3","AC034236.3","tan"
"RPSAP72","RPSAP72","RPSAP72","green"
"OR7E154P","OR7E154P","OR7E154P","turquoise"
"RNU6-1187P","RNU6-1187P","RNU6-1187P","turquoise"
"GPIHBP1","GPIHBP1","GPIHBP1","pink"
"CYP4F32P","CYP4F32P","CYP4F32P","yellow"
"PABPC1P3","PABPC1P3","PABPC1P3","turquoise"
"AC135803.1","AC135803.1","AC135803.1","skyblue"
"AL158063.1","AL158063.1","AL158063.1","greenyellow"
"AL627309.6","AL627309.6","AL627309.6","turquoise"
"AL590399.4","AL590399.4","AL590399.4","yellow"
"SIX2","SIX2","SIX2","tan"
"AC091932.1","AC091932.1","AC091932.1","pink"
"AC104687.2","AC104687.2","AC104687.2","turquoise"
"AL022334.2","AL022334.2","AL022334.2","green"
"AC006960.3","AC006960.3","AC006960.3","yellow"
"AC007029.1","AC007029.1","AC007029.1","turquoise"
"AL354707.3","AL354707.3","AL354707.3","magenta"
"MIR300","MIR300","MIR300","greenyellow"
"AP003392.5","AP003392.5","AP003392.5","pink"
"AC138207.5","AC138207.5","AC138207.5","red"
"AL161734.1","AL161734.1","AL161734.1","cyan"
"KDM5D","KDM5D","KDM5D","salmon"
"HIST1H4D","HIST1H4D","HIST1H4D","brown"
"HMGN2P15","HMGN2P15","HMGN2P15","tan"
"AC022296.3","AC022296.3","AC022296.3","yellow"
"PRKXP1","PRKXP1","PRKXP1","turquoise"
"RPL34P34","RPL34P34","RPL34P34","yellow"
"AL031058.1","AL031058.1","AL031058.1","tan"
"MIR147A","MIR147A","MIR147A","brown"
"HAPLN2","HAPLN2","HAPLN2","pink"
"IGFBP5","IGFBP5","IGFBP5","tan"
"IGHV4-34","IGHV4-34","IGHV4-34","green"
"RNU6-6P","RNU6-6P","RNU6-6P","greenyellow"
"KRT31","KRT31","KRT31","pink"
"AC010424.2","AC010424.2","AC010424.2","black"
"AC106791.2","AC106791.2","AC106791.2","pink"
"COL1A2","COL1A2","COL1A2","tan"
"AC025166.1","AC025166.1","AC025166.1","brown"
"AL117328.1","AL117328.1","AL117328.1","cyan"
"NPIPA5","NPIPA5","NPIPA5","brown"
"RNA5SP478","RNA5SP478","RNA5SP478","blue"
"AC080078.2","AC080078.2","AC080078.2","pink"
"AC009163.6","AC009163.6","AC009163.6","pink"
"AC245008.1","AC245008.1","AC245008.1","orange"
"LINC01480","LINC01480","LINC01480","red"
"AP001065.1","AP001065.1","AP001065.1","darkred"
"IGHV3-15","IGHV3-15","IGHV3-15","green"
"AL136304.1","AL136304.1","AL136304.1","purple"
"AC009237.8","AC009237.8","AC009237.8","brown"
"AC006466.1","AC006466.1","AC006466.1","pink"
"AC015660.4","AC015660.4","AC015660.4","pink"
"AC026741.1","AC026741.1","AC026741.1","green"
"GADD45G","GADD45G","GADD45G","pink"
"RNU6-940P","RNU6-940P","RNU6-940P","yellow"
"AC022400.4","AC022400.4","AC022400.4","blue"
"AC073534.1","AC073534.1","AC073534.1","greenyellow"
"PHLDA2","PHLDA2","PHLDA2","darkgrey"
"TPM2","TPM2","TPM2","darkgrey"
"AC100771.1","AC100771.1","AC100771.1","cyan"
"AC104985.2","AC104985.2","AC104985.2","cyan"
"GADD45A","GADD45A","GADD45A","midnightblue"
"AC118658.1","AC118658.1","AC118658.1","cyan"
"ETNPPL","ETNPPL","ETNPPL","black"
"AC098679.2","AC098679.2","AC098679.2","pink"
"MIR4472-1","MIR4472-1","MIR4472-1","green"
"AL627230.1","AL627230.1","AL627230.1","tan"
"IGHJ2","IGHJ2","IGHJ2","green"
"RPS15AP38","RPS15AP38","RPS15AP38","brown"
"AC087392.5","AC087392.5","AC087392.5","pink"
"RPL12P30","RPL12P30","RPL12P30","blue"
"AC010205.1","AC010205.1","AC010205.1","darkgrey"
"MIR3143","MIR3143","MIR3143","purple"
"SLC7A5P1","SLC7A5P1","SLC7A5P1","grey60"
"AL021368.1","AL021368.1","AL021368.1","skyblue"
"TMPRSS5","TMPRSS5","TMPRSS5","blue"
"AVP","AVP","AVP","royalblue"
"MIR4454","MIR4454","MIR4454","darkred"
"HGC6.3","HGC6.3","HGC6.3","brown"
"AC069234.5","AC069234.5","AC069234.5","greenyellow"
"RPL23AP25","RPL23AP25","RPL23AP25","blue"
"KRT5","KRT5","KRT5","green"
"AC091564.1","AC091564.1","AC091564.1","salmon"
"TBC1D3L","TBC1D3L","TBC1D3L","green"
"RNU6-562P","RNU6-562P","RNU6-562P","salmon"
"VN1R85P","VN1R85P","VN1R85P","cyan"
"AC021755.3","AC021755.3","AC021755.3","red"
"GSTT2B","GSTT2B","GSTT2B","yellow"
"AC119751.4","AC119751.4","AC119751.4","red"
"TH","TH","TH","green"
"MIR1185-1","MIR1185-1","MIR1185-1","grey60"
"AC136475.9","AC136475.9","AC136475.9","green"
"HIST1H1D","HIST1H1D","HIST1H1D","turquoise"
"FMOD","FMOD","FMOD","tan"
"MIR27A","MIR27A","MIR27A","brown"
"RNU6ATAC40P","RNU6ATAC40P","RNU6ATAC40P","greenyellow"
"LINC01833","LINC01833","LINC01833","yellow"
"NPIPB15","NPIPB15","NPIPB15","turquoise"
"ECEL1","ECEL1","ECEL1","tan"
"PPIAP32","PPIAP32","PPIAP32","blue"
"AC006511.1","AC006511.1","AC006511.1","salmon"
"AP001767.2","AP001767.2","AP001767.2","green"
"FRZB","FRZB","FRZB","tan"
"SNRPGP17","SNRPGP17","SNRPGP17","red"
"AC098818.1","AC098818.1","AC098818.1","turquoise"
"AC004556.1","AC004556.1","AC004556.1","yellow"
"AC002428.2","AC002428.2","AC002428.2","black"
"OR5AO1P","OR5AO1P","OR5AO1P","green"
"AC073073.1","AC073073.1","AC073073.1","yellow"
"AL627230.4","AL627230.4","AL627230.4","pink"
"ODF3B","ODF3B","ODF3B","brown"
"AC006058.2","AC006058.2","AC006058.2","pink"
"HIST1H4C","HIST1H4C","HIST1H4C","brown"
"AC098476.1","AC098476.1","AC098476.1","tan"
"ISCA1P1","ISCA1P1","ISCA1P1","blue"
"CDH12P2","CDH12P2","CDH12P2","turquoise"
"AIF1","AIF1","AIF1","red"
"TRAJ39","TRAJ39","TRAJ39","yellow"
"AC092954.2","AC092954.2","AC092954.2","pink"
"AC079140.5","AC079140.5","AC079140.5","purple"
"STK19B","STK19B","STK19B","turquoise"
"MRPS18CP6","MRPS18CP6","MRPS18CP6","blue"
"MZT1P2","MZT1P2","MZT1P2","cyan"
"LINC02560","LINC02560","LINC02560","magenta"
"AC015922.2","AC015922.2","AC015922.2","darkturquoise"
"AL031587.4","AL031587.4","AL031587.4","cyan"
"FOLR2","FOLR2","FOLR2","red"
"DNAJB1","DNAJB1","DNAJB1","midnightblue"
"MIR4477B","MIR4477B","MIR4477B","brown"
"AL109838.1","AL109838.1","AL109838.1","greenyellow"
"RF00410","RF00410","RF00410","magenta"
"AL031008.1","AL031008.1","AL031008.1","greenyellow"
"AC087203.3","AC087203.3","AC087203.3","pink"
"AL121652.1","AL121652.1","AL121652.1","brown"
"MIR101-1","MIR101-1","MIR101-1","turquoise"
"RPLP0P1","RPLP0P1","RPLP0P1","pink"
"MIR876","MIR876","MIR876","turquoise"
"AC114341.1","AC114341.1","AC114341.1","red"
"MIR210HG","MIR210HG","MIR210HG","tan"
"RNA5SP25","RNA5SP25","RNA5SP25","blue"
"AC091812.3","AC091812.3","AC091812.3","yellow"
"AC114810.1","AC114810.1","AC114810.1","red"
"AC022296.2","AC022296.2","AC022296.2","grey60"
"MIR5707","MIR5707","MIR5707","turquoise"
"AC027281.1","AC027281.1","AC027281.1","yellow"
"Z69890.1","Z69890.1","Z69890.1","blue"
"RNU6-1245P","RNU6-1245P","RNU6-1245P","blue"
"AC148477.7","AC148477.7","AC148477.7","cyan"
"AC005777.1","AC005777.1","AC005777.1","darkred"
"AC090589.1","AC090589.1","AC090589.1","cyan"
"AL008721.1","AL008721.1","AL008721.1","yellow"
"AC009955.2","AC009955.2","AC009955.2","yellow"
"AL139351.1","AL139351.1","AL139351.1","magenta"
"AC215219.1","AC215219.1","AC215219.1","yellow"
"NDUFA3P4","NDUFA3P4","NDUFA3P4","yellow"
"AC018641.1","AC018641.1","AC018641.1","blue"
"AL118508.1","AL118508.1","AL118508.1","blue"
"AL137159.1","AL137159.1","AL137159.1","turquoise"
"AC026403.1","AC026403.1","AC026403.1","purple"
"AC008780.2","AC008780.2","AC008780.2","blue"
"AC007969.1","AC007969.1","AC007969.1","brown"
"AL356379.1","AL356379.1","AL356379.1","turquoise"
"IL6","IL6","IL6","midnightblue"
"AC078909.2","AC078909.2","AC078909.2","yellow"
"AC113191.1","AC113191.1","AC113191.1","white"
"NOP56P3","NOP56P3","NOP56P3","white"
"FCGBP","FCGBP","FCGBP","red"
"IGKV1-16","IGKV1-16","IGKV1-16","green"
"SLC1A2","SLC1A2","SLC1A2","black"
"S1PR5","S1PR5","S1PR5","pink"
"DYNLT3P2","DYNLT3P2","DYNLT3P2","grey60"
"RNU6-1125P","RNU6-1125P","RNU6-1125P","turquoise"
"IFI44L","IFI44L","IFI44L","darkorange"
"LINC01597","LINC01597","LINC01597","yellow"
"RNU6ATAC26P","RNU6ATAC26P","RNU6ATAC26P","salmon"
"MYL12BP1","MYL12BP1","MYL12BP1","turquoise"
"RNU6-173P","RNU6-173P","RNU6-173P","tan"
"RNVU1-15","RNVU1-15","RNVU1-15","tan"
"AL606753.1","AL606753.1","AL606753.1","turquoise"
"SNHG9","SNHG9","SNHG9","brown"
"AC024560.1","AC024560.1","AC024560.1","green"
"SEM1P1","SEM1P1","SEM1P1","purple"
"AC087683.1","AC087683.1","AC087683.1","yellow"
"IL1B","IL1B","IL1B","midnightblue"
"AC073648.5","AC073648.5","AC073648.5","turquoise"
"TRAJ10","TRAJ10","TRAJ10","darkturquoise"
"AC138207.3","AC138207.3","AC138207.3","turquoise"
"LRRN4CL","LRRN4CL","LRRN4CL","tan"
"RNU6-686P","RNU6-686P","RNU6-686P","cyan"
"AP006545.2","AP006545.2","AP006545.2","cyan"
"TRBV26OR9-2","TRBV26OR9-2","TRBV26OR9-2","salmon"
"RNU6-1029P","RNU6-1029P","RNU6-1029P","yellow"
"AC015912.3","AC015912.3","AC015912.3","midnightblue"
"BAG3","BAG3","BAG3","midnightblue"
"RPS26P45","RPS26P45","RPS26P45","turquoise"
"AL592494.3","AL592494.3","AL592494.3","purple"
"THAP5P1","THAP5P1","THAP5P1","brown"
"CDKN1A","CDKN1A","CDKN1A","midnightblue"
"AP003068.4","AP003068.4","AP003068.4","yellow"
"RN7SL825P","RN7SL825P","RN7SL825P","salmon"
"IFI6","IFI6","IFI6","darkorange"
"AC008121.1","AC008121.1","AC008121.1","red"
"CHI3L2","CHI3L2","CHI3L2","darkorange"
"CTAG2","CTAG2","CTAG2","green"
"SPTLC1P2","SPTLC1P2","SPTLC1P2","salmon"
"BX284632.1","BX284632.1","BX284632.1","cyan"
"MAPK8IP1P1","MAPK8IP1P1","MAPK8IP1P1","green"
"IGFBP3","IGFBP3","IGFBP3","darkgrey"
"CHCHD2P6","CHCHD2P6","CHCHD2P6","purple"
"AC005696.3","AC005696.3","AC005696.3","greenyellow"
"RNU6-1313P","RNU6-1313P","RNU6-1313P","darkred"
"AC079448.1","AC079448.1","AC079448.1","purple"
"TPSD1","TPSD1","TPSD1","black"
"AC062028.2","AC062028.2","AC062028.2","tan"
"IGFBP4","IGFBP4","IGFBP4","darkgrey"
"AC068870.2","AC068870.2","AC068870.2","black"
"CD163","CD163","CD163","red"
"AC133528.1","AC133528.1","AC133528.1","brown"
"RF00003","RF00003","RF00003","skyblue"
"IGHJ4","IGHJ4","IGHJ4","green"
"RGS16","RGS16","RGS16","turquoise"
"RNY3","RNY3","RNY3","lightcyan"
"NKG7","NKG7","NKG7","darkorange"
"AC106052.1","AC106052.1","AC106052.1","pink"
"AC125494.2","AC125494.2","AC125494.2","turquoise"
"AC007423.1","AC007423.1","AC007423.1","black"
"AC148477.1","AC148477.1","AC148477.1","pink"
"OR1H1P","OR1H1P","OR1H1P","green"
"RN7SL403P","RN7SL403P","RN7SL403P","brown"
"AC007663.3","AC007663.3","AC007663.3","green"
"TRAJ19","TRAJ19","TRAJ19","lightcyan"
"TRGJ2","TRGJ2","TRGJ2","grey60"
"RPS24P7","RPS24P7","RPS24P7","blue"
"OR5AK4P","OR5AK4P","OR5AK4P","green"
"AC005920.4","AC005920.4","AC005920.4","yellow"
"MIR154","MIR154","MIR154","brown"
"BX649601.1","BX649601.1","BX649601.1","greenyellow"
"AC112187.3","AC112187.3","AC112187.3","blue"
"LINC02123","LINC02123","LINC02123","black"
"RNU6-144P","RNU6-144P","RNU6-144P","turquoise"
"CD74","CD74","CD74","red"
"SNX18P13","SNX18P13","SNX18P13","darkred"
"SUMO2P15","SUMO2P15","SUMO2P15","tan"
"AC093458.1","AC093458.1","AC093458.1","brown"
"DUSP4","DUSP4","DUSP4","brown"
"AL158077.1","AL158077.1","AL158077.1","blue"
"TRAV8-3","TRAV8-3","TRAV8-3","blue"
"AC005479.2","AC005479.2","AC005479.2","turquoise"
"APLN","APLN","APLN","black"
"AL049794.2","AL049794.2","AL049794.2","green"
"AC005899.6","AC005899.6","AC005899.6","darkturquoise"
"GFAP","GFAP","GFAP","black"
"RNU6-696P","RNU6-696P","RNU6-696P","purple"
"SELPLG","SELPLG","SELPLG","red"
"AC007250.1","AC007250.1","AC007250.1","midnightblue"
"MIR3188","MIR3188","MIR3188","magenta"
"AC021683.1","AC021683.1","AC021683.1","greenyellow"
"MC4R","MC4R","MC4R","greenyellow"
"MBP","MBP","MBP","pink"
"ST6GALNAC4P1","ST6GALNAC4P1","ST6GALNAC4P1","tan"
"RN7SKP140","RN7SKP140","RN7SKP140","purple"
"AC004449.1","AC004449.1","AC004449.1","blue"
"AC023449.1","AC023449.1","AC023449.1","grey60"
"FO393411.1","FO393411.1","FO393411.1","turquoise"
"AC013400.1","AC013400.1","AC013400.1","purple"
"IGHV2-70D","IGHV2-70D","IGHV2-70D","green"
"AC093909.1","AC093909.1","AC093909.1","brown"
"HMGN1P26","HMGN1P26","HMGN1P26","yellow"
"AL450311.2","AL450311.2","AL450311.2","salmon"
"IGHV4-28","IGHV4-28","IGHV4-28","green"
"IGHV2-70","IGHV2-70","IGHV2-70","green"
"IGHV2-5","IGHV2-5","IGHV2-5","green"
"AC016575.1","AC016575.1","AC016575.1","tan"
"AC015922.3","AC015922.3","AC015922.3","black"
"AC046176.1","AC046176.1","AC046176.1","midnightblue"
"AC100793.4","AC100793.4","AC100793.4","tan"
"AL355974.1","AL355974.1","AL355974.1","green"
"AC004233.4","AC004233.4","AC004233.4","greenyellow"
"MIR668","MIR668","MIR668","darkred"
"IGLV2-18","IGLV2-18","IGLV2-18","green"
"AC080038.1","AC080038.1","AC080038.1","tan"
"SLC17A7","SLC17A7","SLC17A7","pink"
"PTP4A2P1","PTP4A2P1","PTP4A2P1","blue"
"OSR1","OSR1","OSR1","tan"
"RNU6-878P","RNU6-878P","RNU6-878P","salmon"
"ELOCP2","ELOCP2","ELOCP2","black"
"FEZF2","FEZF2","FEZF2","pink"
"FFAR1","FFAR1","FFAR1","pink"
"RN7SKP272","RN7SKP272","RN7SKP272","greenyellow"
"AL355355.1","AL355355.1","AL355355.1","brown"
"AC013553.4","AC013553.4","AC013553.4","pink"
"RNU6-246P","RNU6-246P","RNU6-246P","purple"
"IGHV1-18","IGHV1-18","IGHV1-18","green"
"AC243428.1","AC243428.1","AC243428.1","turquoise"
"AL354877.1","AL354877.1","AL354877.1","magenta"
"RNA5SP67","RNA5SP67","RNA5SP67","turquoise"
"AC125494.3","AC125494.3","AC125494.3","tan"
"AC139795.3","AC139795.3","AC139795.3","tan"
"AL157788.1","AL157788.1","AL157788.1","cyan"
"AL133215.3","AL133215.3","AL133215.3","turquoise"
"BX322562.1","BX322562.1","BX322562.1","tan"
"IFNWP2","IFNWP2","IFNWP2","blue"
"AC107294.1","AC107294.1","AC107294.1","cyan"
"IGLV2-14","IGLV2-14","IGLV2-14","green"
"BMP4","BMP4","BMP4","tan"
"AC007450.3","AC007450.3","AC007450.3","lightcyan"
"TCIM","TCIM","TCIM","darkgrey"
"EIF5AL1","EIF5AL1","EIF5AL1","brown"
"CD93","CD93","CD93","darkgrey"
"AL445991.1","AL445991.1","AL445991.1","yellow"
"AC005740.1","AC005740.1","AC005740.1","salmon"
"MIR588","MIR588","MIR588","purple"
"GJB1","GJB1","GJB1","pink"
"PNMA5","PNMA5","PNMA5","yellow"
"AL354694.1","AL354694.1","AL354694.1","black"
"AC112220.2","AC112220.2","AC112220.2","tan"
"SEMA3G","SEMA3G","SEMA3G","lightgreen"
"AL450998.1","AL450998.1","AL450998.1","green"
"RNU5E-4P","RNU5E-4P","RNU5E-4P","grey60"
"HIST1H3E","HIST1H3E","HIST1H3E","tan"
"AC092681.3","AC092681.3","AC092681.3","turquoise"
"AC002984.1","AC002984.1","AC002984.1","brown"
"AL359715.4","AL359715.4","AL359715.4","black"
"AL157770.1","AL157770.1","AL157770.1","pink"
"AC005332.8","AC005332.8","AC005332.8","turquoise"
"CAVIN3","CAVIN3","CAVIN3","darkgrey"
"AL391095.3","AL391095.3","AL391095.3","purple"
"AC097468.3","AC097468.3","AC097468.3","salmon"
"NOV","NOV","NOV","tan"
"AC024560.3","AC024560.3","AC024560.3","cyan"
"AL136141.1","AL136141.1","AL136141.1","pink"
"AL353621.2","AL353621.2","AL353621.2","turquoise"
"AC110285.5","AC110285.5","AC110285.5","green"
"AC116036.2","AC116036.2","AC116036.2","pink"
"AL121890.2","AL121890.2","AL121890.2","pink"
"LRRC10B","LRRC10B","LRRC10B","yellow"
"CYCSP8","CYCSP8","CYCSP8","cyan"
"AL121956.4","AL121956.4","AL121956.4","black"
"TMEM125","TMEM125","TMEM125","pink"
"C2orf27AP3","C2orf27AP3","C2orf27AP3","yellow"
"AL358072.1","AL358072.1","AL358072.1","magenta"
"AC020604.1","AC020604.1","AC020604.1","turquoise"
"PCDH8","PCDH8","PCDH8","yellow"
"GABRQ","GABRQ","GABRQ","white"
"TPRX1P1","TPRX1P1","TPRX1P1","turquoise"
"HSPB3","HSPB3","HSPB3","green"
"PACERR","PACERR","PACERR","blue"
"RF00287","RF00287","RF00287","skyblue"
"RPL22P19","RPL22P19","RPL22P19","greenyellow"
"AC109326.1","AC109326.1","AC109326.1","turquoise"
"LINC01535","LINC01535","LINC01535","magenta"
"RN7SKP225","RN7SKP225","RN7SKP225","blue"
"AL391069.4","AL391069.4","AL391069.4","yellow"
"OR2L13","OR2L13","OR2L13","turquoise"
"ENPP7P11","ENPP7P11","ENPP7P11","black"
"AC233755.1","AC233755.1","AC233755.1","green"
"AC011494.1","AC011494.1","AC011494.1","blue"
"RPL30P7","RPL30P7","RPL30P7","yellow"
"MIR323B","MIR323B","MIR323B","salmon"
"MIR4423","MIR4423","MIR4423","blue"
"TAC1","TAC1","TAC1","yellow"
"MTDHP1","MTDHP1","MTDHP1","green"
"SCML2P2","SCML2P2","SCML2P2","cyan"
"RN7SL338P","RN7SL338P","RN7SL338P","purple"
"RNU6-1014P","RNU6-1014P","RNU6-1014P","turquoise"
"MIR4299","MIR4299","MIR4299","greenyellow"
"HLA-DMB","HLA-DMB","HLA-DMB","red"
"TRBJ1-6","TRBJ1-6","TRBJ1-6","green"
"IGLV1-50","IGLV1-50","IGLV1-50","green"
"AC021231.3","AC021231.3","AC021231.3","turquoise"
"AC104333.3","AC104333.3","AC104333.3","grey60"
"RNU5E-9P","RNU5E-9P","RNU5E-9P","grey60"
"AC092634.6","AC092634.6","AC092634.6","purple"
"MIR548I2","MIR548I2","MIR548I2","salmon"
"AC073610.1","AC073610.1","AC073610.1","yellow"
"AC100847.1","AC100847.1","AC100847.1","blue"
"AC110285.6","AC110285.6","AC110285.6","green"
"C3","C3","C3","red"
"HIST1H2BO","HIST1H2BO","HIST1H2BO","darkorange"
"CDK2AP2P2","CDK2AP2P2","CDK2AP2P2","blue"
"KIF19","KIF19","KIF19","cyan"
"DBIP1","DBIP1","DBIP1","brown"
"NEAT1","NEAT1","NEAT1","magenta"
"HIST1H3H","HIST1H3H","HIST1H3H","green"
"MIR3928","MIR3928","MIR3928","midnightblue"
"RNA5S9","RNA5S9","RNA5S9","greenyellow"
"ENPP7P12","ENPP7P12","ENPP7P12","lightcyan"
"MIR4710","MIR4710","MIR4710","lightyellow"
"NANOGNBP3","NANOGNBP3","NANOGNBP3","orange"
"AC008608.2","AC008608.2","AC008608.2","grey60"
"RNU6-784P","RNU6-784P","RNU6-784P","midnightblue"
"MIR3649","MIR3649","MIR3649","blue"
"AC007547.2","AC007547.2","AC007547.2","red"
"AC026691.1","AC026691.1","AC026691.1","brown"
"P2RY1","P2RY1","P2RY1","black"
"AC126177.8","AC126177.8","AC126177.8","red"
"RN7SL313P","RN7SL313P","RN7SL313P","brown"
"AC010201.1","AC010201.1","AC010201.1","tan"
"DUSP5P1","DUSP5P1","DUSP5P1","darkturquoise"
"DEFB131E","DEFB131E","DEFB131E","turquoise"
"AC080038.2","AC080038.2","AC080038.2","tan"
"ENPP7P9","ENPP7P9","ENPP7P9","greenyellow"
"AC100786.1","AC100786.1","AC100786.1","pink"
"FAM27E2","FAM27E2","FAM27E2","blue"
"AC092306.1","AC092306.1","AC092306.1","blue"
"IGHV5-51","IGHV5-51","IGHV5-51","green"
"AC009309.1","AC009309.1","AC009309.1","darkorange"
"AC073578.4","AC073578.4","AC073578.4","pink"
"MIR542","MIR542","MIR542","blue"
"IGHM","IGHM","IGHM","green"
"AC239799.2","AC239799.2","AC239799.2","pink"
"S100A4","S100A4","S100A4","tan"
"AC017076.1","AC017076.1","AC017076.1","yellow"
"AC016405.2","AC016405.2","AC016405.2","grey60"
"TF","TF","TF","pink"
"LINC02557","LINC02557","LINC02557","white"
"AC131097.3","AC131097.3","AC131097.3","green"
"UBL4B","UBL4B","UBL4B","tan"
"SIK1B","SIK1B","SIK1B","tan"
"RPS17P2","RPS17P2","RPS17P2","green"
"PI4KAP1","PI4KAP1","PI4KAP1","pink"
"SUB1P1","SUB1P1","SUB1P1","turquoise"
"HLA-A","HLA-A","HLA-A","darkorange"
"RNU6-80P","RNU6-80P","RNU6-80P","orange"
"HES1","HES1","HES1","tan"
"AC084035.1","AC084035.1","AC084035.1","cyan"
"LAMP5","LAMP5","LAMP5","yellow"
"RPL24P2","RPL24P2","RPL24P2","brown"
"MTCO2P22","MTCO2P22","MTCO2P22","royalblue"
"AC007349.4","AC007349.4","AC007349.4","tan"
"RPL35AP26","RPL35AP26","RPL35AP26","darkred"
