"GeneName","StudyGSE20164","StudyGSE20292","StudyGSE26927","StudyGSE33000","StudyGSE20333","GenderM","DiseaseCON","DiseaseAD","DiseaseHD","DiseasePD","DiseaseMS","Age","Tissuecortex_brain","Tissuesubstantia_nigra_brain","p.value.StudyGSE20164","p.value.StudyGSE20292","p.value.StudyGSE26927","p.value.StudyGSE33000","p.value.StudyGSE20333","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseAD","p.value.DiseaseHD","p.value.DiseasePD","p.value.DiseaseMS","p.value.Age","p.value.Tissuecortex_brain","p.value.Tissuesubstantia_nigra_brain"
"CHRNE","0.00548648644749604","-0.0016051802697594","-0.0215324083063021","0.0123755895805901","-0.0128997698021894","0.00158802332624738","0.0270270068060927","-0.015035660055537","-0.0348885385628758","0.140823517342249","-0.326644002744633","0.0271364960443552","0.00692188481626669","0.00609575389931146","0.878100459127662","0.964208247898436","0.547163982593911","0.729360097688747","0.71837437448074","0.96459055534217","0.449837008867194","0.6742294123414","0.329254082811895","7.60560530470976e-05","5.98773789254981e-21","0.448002552999857","0.846562822401786","0.864687424668973"
"DPF1","0.0303074469697925","0.016051802697594","0.0198528804584105","-0.00269885738876145","-0.0145524093498009","0.00363380426611054","0.0732983417770968","-0.0517064831309461","0.0801417487028396","-0.31517644357551","-0.17557115147524","0.000372476142474978","-0.00430239775049135","0.0312522488432977","0.396744797790457","0.653603163877098","0.578861544538616","0.93985861077335","0.684126338630084","0.91908647324672","0.0401852634054999","0.148054067397594","0.0248324740319914","1.53383695406649e-19","7.55126907851586e-07","0.991692024155697","0.904264926195455","0.382183489143767"
"DSCR4","0.0193823909870057","0.00947371100387409","0.0130701718419254","-0.00997039024967313","0.0114766635250796","0.0199548411565106","-0.0182324550189472","-0.0408110772936005","-0.00347831351231088","0.0644796324827147","0.29397960247017","-0.0059809769991511","-0.0102145361559284","-0.00110497049534347","0.587892955071751","0.791127631008805","0.714815452894763","0.780450179445904","0.748328296836696","0.57691293942085","0.610236032835019","0.253719131368963","0.922537648198464","0.0711643853884694","4.28922902072666e-17","0.867211388189531","0.775216582918625","0.97535741008243"
"EGFL7","0.000263543017128631","-0.00856096143871679","0.0214247462647706","0.0311976727167192","0.00261667928371814","-0.0107657809128158","0.0339477194340453","-0.0840502736023808","-0.0272994908996521","0.296606309420488","-0.275605877315784","-0.00907639721393404","0.0333948015871471","0.000681398472128471","0.994121694006566","0.810850604393981","0.549169892840694","0.383015610312729","0.941686560309351","0.763437661281798","0.342471545742194","0.0185816659694005","0.445279502469301","2.1879278723299e-17","3.92430035237789e-15","0.799697314512465","0.350395215849403","0.984802241489646"
"ANXA9","0.0155969549227944","0.00815179784054282","-0.00275614826320667","-0.015759649104322","0.00601377168714169","0.0086634866873211","-0.000968150232249681","-0.0211993467863783","-0.100379209138103","0.144950213821143","0.149031326252239","0.0180879212091255","-0.0111072105191256","7.36646996895644e-05","0.662804474445035","0.819731804359896","0.938584433155837","0.65950733503512","0.866490088380673","0.808628971885735","0.978407922296008","0.553381122673337","0.00490447876503903","4.62795047861609e-05","2.79400570377722e-05","0.613070726103877","0.756169163482058","0.998356901067742"
"MED12","-0.0114761004731467","0.0193251114829857","0.0031221992044138","-0.0114246968218555","0.011247130254578","-0.0215033051828159","-0.289364489093103","0.303390357973631","0.612499388486016","0.122253383187227","-0.0204152501715396","0.0138778124609709","-0.0147657120076387","0.0166666383047639","0.748340226925329","0.588996905528167","0.930447119536001","0.749429633681267","0.753196661537665","0.547705861692711","1.37635128228742e-16","3.72316017042477e-18","6.51639127894103e-82","0.000602450692999392","0.568152560582655","0.698032734497532","0.679751119739291","0.641248682317298"
"MIPEP","0.00016770919271822","-0.0187900513930659","0.00258388899675625","0.0285687339131588","-0.0262126994912817","0.0191410498434159","0.182618118324412","-0.139149897408386","-0.234241577642188","-0.397710373153384","-0.236816901989859","0.00966879967043756","0.0289314297711612","-0.0362798645971105","0.99625923972449","0.599354945725151","0.94241602549774","0.424399853980528","0.463613047870337","0.592550781490841","2.62573105176899e-07","9.2674060352216e-05","3.11759553454841e-11","4.11866600854334e-31","1.86710789890607e-11","0.786928889105746","0.418539970985886","0.310320674189826"
"KHDRBS1","-0.0125781894538665","-0.0155167426076742","0.0191853758009152","-0.00232129702867565","0.00280030590011941","0.0189941153007738","0.299021006893477","-0.447271974488521","-0.455869876992259","0.198597268046761","-0.230692326938397","-0.0364515504843909","0.00261948706577534","-0.00850827281414469","0.725107305587852","0.6644324552042","0.591694035718715","0.948259433860927","0.937602452208981","0.595394830102326","1.17113543784507e-17","7.93485523747648e-40","1.71780601798226e-41","2.04913410728555e-08","6.25734685172676e-11","0.308035082173238","0.941624099582853","0.811992913821355"
"EIF4ENIF1","-0.0109969313510947","0.0360378707622453","-0.0195514267421223","0.0116484362944989","-0.00123947966070859","0.0323086453955738","0.0351094997127449","-0.0766102679020219","0.0244887325058655","-0.196533919807314","0.20619402673255","0.0156272348139688","0.0116340347334715","0.0076611287677147","0.758514514302124","0.313561178106648","0.584640701932317","0.744691551667112","0.972358775952267","0.366295325588362","0.326198312174223","0.031967426750641","0.493537577857423","2.88346986120403e-08","5.64501283858466e-09","0.662190329528197","0.744996242372188","0.830412553875567"
"RNF39","-0.0060135724817533","0.0131247092645033","-0.0239009732199953","0.0159833885769655","0.00876817093316079","-0.00827919634502636","-0.0673020564676795","-0.00311297309638448","0.0124024714125832","0.378108564878639","-0.044913550377387","-0.00345336246471184","0.00703895686389911","0.0018600336671615","0.866494469451288","0.713677716588937","0.503970883085775","0.654983832121166","0.806362143630285","0.816963993100738","0.0596208847992705","0.9306521304166","0.728795337030604","4.74834811757764e-28","0.20904099357168","0.923091583221449","0.844000673185765","0.958530375106564"
"PSMD2","0.0224490733681388","0.0215283000885378","0.00396196312835958","-0.018556392512365","-0.0133129296890923","-0.0256852883195528","0.0768336516574408","-0.0402818718672151","-0.131157013550066","-0.343031644808042","0.326644002744633","0.0371746832494259","-0.0179998273234842","0.0253774890430549","0.530233098838124","0.547240458581981","0.911807935066235","0.603903955238223","0.709756035779676","0.472659223934084","0.0314690833876133","0.259932767158866","0.000230998383266913","4.5436731144405e-23","5.98773789254981e-21","0.298530574293491","0.614801323327267","0.477983103611376"
"SPDEF","-0.0245095005929627","-0.00808884959466991","0.0401148766746408","-0.0143193262491799","0.00385615894442673","0.0159537005337948","0.073435756648771","-0.129997756505016","-0.0702338253647419","0.229547491638464","-0.404221953396483","-0.00194607202163769","0.00727310095916394","-0.0105524682305301","0.493171046910292","0.821100223968924","0.261915174540285","0.688919414610777","0.914153886877545","0.655583334640077","0.0398117737308469","0.000262621438079539","0.0493173971482507","7.81505701740713e-11","3.55800027170484e-32","0.956613988275425","0.838881340332028","0.767989383432055"
"TXN2","0.00639690777939494","0.0153908461159283","0.0191423109843025","-0.00741137003131383","0.0229992337042594","0.0151173039064474","-0.026339932447722","-0.0475662289127548","0.168118486428359","0.317239791814956","-0.267439777247168","0.00418564896669747","-0.010931602447677","0.0302209430476438","0.858071611214908","0.666990824013067","0.592526397924771","0.835861399666682","0.520200678228368","0.672562838083863","0.461445245234252","0.183359346909204","2.20640331651606e-06","8.64596367260999e-20","2.62655471178928e-14","0.906850792161864","0.759904938330559","0.398094491464862"
"LTA","0.00457606511559713","0.00805737547173345","0.00564149097625114","-0.00141235542106169","0.00440703879363055","0.0246228385496791","0.0430046087034778","0.0541034724151622","0.0183753329993797","-0.41731218142813","-0.0306228752573094","-0.0001425990314076","0.00118535448227823","-0.0022836056903765","0.898207492041161","0.821784637883527","0.874684559739118","0.968505407760014","0.901948094303562","0.491173339577244","0.229067565986663","0.130130157293995","0.607439537533056","2.19088065799453e-34","0.391846664018043","0.996819319658611","0.973565352621112","0.949098407333281"
"MPHOSPH6","-0.0173219637621818","-0.0784964626035282","0.00475866223569276","0.0437410669017918","0.00982402397746811","-0.00917210625800531","0.0440664508936871","-0.00968134632975572","0.0323588560084679","-0.376045216639192","-0.0306228752573094","0.015285457938954","0.0505751245772044","-0.0423203699716548","0.628188977731044","0.0279643552440703","0.894169101573161","0.221185724184075","0.783592521467714","0.797630716163695","0.21776585355909","0.7866590671531","0.365550540592322","9.70317701522784e-28","0.391846664018043","0.669135416259275","0.157141966771175","0.236567492501058"
"USPL1","0.0104698453168374","-0.0265641597583712","0.0101632967205746","0.0138998147379735","0.0137719962300955","-0.0110144393695948","-0.154123270843619","0.186342569549575","0.267619333568404","-0.145981887940866","0.338893152847557","0.0449880515751328","0.01065355633455","-0.00861876986367904","0.769754570350077","0.457638639484115","0.776314133393523","0.697577540208523","0.700223426809093","0.758142015568756","1.46098576309678e-05","1.47732035309546e-07","2.5207677192423e-14","4.07879948989146e-05","1.60264646205538e-22","0.208285923641306","0.765831332598847","0.809597758162166"
