"","Gene","modulesA1"
"6783","PIK3R2","green"
"6784","GDI2","red"
"6785","RBMS3","brown"
"6786","ICT1","turquoise"
"6787","RNGTT","brown"
"6788","TAS2R7","brown"
"6789","TMEM11","turquoise"
"6790","HCFC1","blue"
"6791","PSMB2","turquoise"
"6792","UBE3A","brown"
"6793","DDB1","turquoise"
"6794","AP3B1","blue"
"6795","TAF5L","blue"
"6796","DVL3","greenyellow"
"6797","CUL1","turquoise"
"6798","SSNA1","greenyellow"
"6799","GOLGA1","greenyellow"
"6800","PREB","greenyellow"
"6801","OR2C1","blue"
"6802","DNAJC8","turquoise"
"6803","RASSF7","brown"
"6804","VPS11","brown"
"6805","FCER2","brown"
"6806","MRPS35","turquoise"
"6807","CLNS1A","black"
"6808","CBFA2T2","salmon"
"6809","GNAT1","brown"
"6810","TARBP2","green"
"6811","GTF2A2","turquoise"
"6812","HDAC2","blue"
"6813","ART1","blue"
"6814","UBE2G2","green"
"6815","PDE6G","turquoise"
"6816","MAP4K1","blue"
"6817","HUWE1","blue"
"6818","SNRPB2","black"
"6819","YY1","lightcyan"
"6820","OMP","lightyellow"
"6821","BMP1","blue"
"6822","ZNF212","blue"
"6823","MCM3AP","green"
"6824","AP1B1","magenta"
"6825","TAF2","blue"
"6826","DSCR3","blue"
"6827","TNFAIP1","turquoise"
"6828","C21orf33","turquoise"
"6829","EIF4G1","brown"
"6830","METAP2","blue"
"6831","FLT3LG","turquoise"
"6832","TBL2","turquoise"
"6833","NHLH1","brown"
"6834","PQBP1","brown"
"6835","PRKRIR","salmon"
"6836","SNX11","brown"
"6837","EPS15L1","brown"
"6838","TSG101","black"
"6839","TACC1","blue"
"6840","CSTF2","brown"
"6841","RCL1","red"
"6842","ZNF26","green"
"6843","PRPSAP1","blue"
"6844","RING1","greenyellow"
"6845","GSTK1","brown"
"6846","RAB5A","turquoise"
"6847","NFYC","brown"
"6848","COQ7","turquoise"
"6849","CDC23","black"
"6850","TBK1","blue"
"6851","PIGL","turquoise"
"6852","RPL7A","lightyellow"
"6853","CCPG1","brown"
"6854","ZNF324","greenyellow"
"6855","PPP1R8","turquoise"
"6856","DPAGT1","blue"
"6857","ABCF1","black"
"6858","DCTN4","brown"
"6859","NRD1","turquoise"
"6860","IL6","turquoise"
"6861","STAT5B","blue"
"6862","NUP62","blue"
"6863","ADAR","brown"
"6864","PCCA","blue"
"6865","SMPDL3B","turquoise"
"6866","RNF103","black"
"6867","ZBTB17","magenta"
"6868","ACAA1","greenyellow"
"6869","KRTAP5-9","blue"
"6870","DGKQ","brown"
"6871","PPP2R5D","brown"
"6872","PIGC","blue"
"6873","PPP6C","blue"
"6874","MOS","blue"
"6875","MFAP1","blue"
"6876","UBAP1","greenyellow"
"6877","SKP2","turquoise"
"6878","EIF2B1","turquoise"
"6879","PPP2R5A","turquoise"
"6880","GMEB2","turquoise"
"6881","TOR3A","turquoise"
"6882","XRCC6","turquoise"
"6883","B4GALT3","yellow"
"6884","KIF25","turquoise"
"6885","PHKG2","greenyellow"
"6886","TBCE","brown"
"6887","CPSF4","blue"
"6888","EIF4G2","turquoise"
"6889","SNRPC","turquoise"
"6890","GNPAT","blue"
"6891","CTNNBL1","black"
"6892","TK2","turquoise"
"6893","ING4","green"
"6894","COIL","blue"
"6895","BFAR","green"
"6896","ZNF133","green"
"6897","COPB2","turquoise"
"6898","PRDM4","blue"
"6899","ARPC4","turquoise"
"6900","LSM3","black"
"6901","SSRP1","blue"
"6902","DKC1","lightcyan"
"6903","TIMM9","lightcyan"
"6904","ZNF7","turquoise"
"6905","GTF3C2","blue"
"6906","ANAPC1","turquoise"
"6907","ARFGEF1","turquoise"
"6908","C4BPA","blue"
"6909","ZNF35","green"
"6910","GSTT1","blue"
"6911","CLCNKB","turquoise"
"6912","ZNF142","brown"
"6913","CDC5L","brown"
"6914","DNAJA3","turquoise"
"6915","DNTT","turquoise"
"6916","SNW1","blue"
"6917","FGF23","blue"
"6918","CSF2","blue"
"6919","PKLR","brown"
"6920","RPS4Y1","blue"
"6921","ELF5","blue"
"6922","SI","turquoise"
"6923","IL2","blue"
"6924","OR5I1","turquoise"
