"","monocytesBYo","AveExpr","F","P.Value","adj.P.Val"
"Gm43763",1.05141208866133,0.175235348110222,12.8342212293152,0.00124577701532968,0.00791078490358466
"Gm48270",1.17812282806032,0.617111921331213,12.8325469630114,0.00124654378507481,0.00791078490358466
"Gatad1",1.65930292400206,3.95945620450472,12.832381878529,0.00124661941694661,0.00791078490358466
"Ghitm",-1.14220423588904,6.53908953691475,12.8318144175046,0.00124687943148433,0.00791078490358466
"Fam167b",-5.72187795747247,2.48447051433438,12.8317953511802,0.00124688816881977,0.00791078490358466
"Platr7",1.03873388976718,0.354575940513834,12.8264765022835,0.00124932816323295,0.00792281203972392
"Rpl14",1.77347876718688,8.29509383061379,12.826102077633,0.00124950012234312,0.00792281203972392
"Gm48815",1.4650449666086,0.266267859799451,12.824087624589,0.00125042572243597,0.00792640924282263
"Gm43400",0.836700941456297,0.322508665588516,12.822811991658,0.0012510122318069,0.00792689359118553
"Ighv1-23",1.42619721768838,0.237699536281396,12.8223629753838,0.0012512187506405,0.00792689359118553
"Fam210a",-1.86956649614818,2.71593367969974,12.8214260485398,0.00125164979551583,0.00792735425885961
"Gm18624",1.18221506826029,0.197035844710049,12.8146396141374,0.0012547767604696,0.00794255746062057
"Ifng",0.804363793626976,0.195159083418938,12.814130739272,0.00125501157224966,0.00794255746062057
"Gm16253",-0.730887334270627,0.117716377818217,12.8138800131629,0.00125512728302353,0.00794255746062057
"Gm15066",0.766672444824847,0.238742437563282,12.8093662739038,0.00125721235343396,0.00795347695024866
"Svbp",-1.04285498662394,4.35245474504989,12.804429010077,0.00125949734131299,0.00796364132125595
"Gm16754",0.58024506616685,0.228661265642573,12.8043391167454,0.00125953898581,0.00796364132125595
"Rps10-ps1",2.1310839731082,5.06936047255974,12.8002788189192,0.00126142153047183,0.00797162957976166
"E2f1",2.45589219219407,3.06757021901815,12.8000599753353,0.00126152308270784,0.00797162957976166
"Wdr44",-0.94982705901856,1.54979435393078,12.7981569112111,0.00126240655260313,0.00797493436985695
"AC158122.1",0.89325436849972,0.148875728083287,12.7835609350781,0.00126920473048021,0.00801559127959286
"Srpr",-1.37124195949767,2.99510578799872,12.77109625648,0.00127504147514276,0.00804793650683527
"Vhl",-2.03008238704959,5.77298841241217,12.7710697855914,0.00127505390120949,0.00804793650683527
"Gm15559",-0.883428570015129,0.735811704873776,12.7650853391676,0.00127786649570709,0.0080633886150964
"Zfp808",-0.591441670932396,0.557134314266396,12.764133237352,0.00127831458451872,0.00806391604029304
"Capn1",2.43006242041852,2.03269094612552,12.7630447576123,0.00127882706448392,0.00806484924389329
"Igkv4-51",1.42205203747531,0.237008672912551,12.7620573878651,0.00127929213117604,0.00806548299173766
"Rabl2",-2.21982060621894,2.71372754365132,12.756402801631,0.00128195904344995,0.00807999427870181
"Zfp975",-1.42559836353683,1.04950538297046,12.7536327655673,0.00128326768087511,0.00808587106437543
"Gm13172",1.90443304633373,0.317405507722288,12.7528823655938,0.00128362243719597,0.00808587106437543
"Ccnd3",1.75494771757927,2.55410466973394,12.7493359019489,0.00128530048089771,0.00809413678875605
"Akr1e1",-2.11503417638872,2.74074425274721,12.7463814500021,0.00128670021354334,0.00810064565287974
"Ighv1-42",1.54730438045757,0.288508656841741,12.7437513334514,0.00128794766776145,0.00810619239086386
"Gm19123",0.89213386628147,0.148688977713578,12.7375794671565,0.00129088008091257,0.00812016622475536
"Gm15136",1.14101920061742,0.19016986676957,12.7375334225325,0.00129090198492359,0.00812016622475536
"Gm26541",1.71856485907464,2.15175788473188,12.7362709581632,0.00129150271129173,0.00812163572538574
"Csrnp2",-2.82729233328936,2.90978548719304,12.7316217877071,0.00129371755418936,0.00813325190432826
"Mlycd",-1.02008226858189,3.93096306451329,12.728543076081,0.00129518649049786,0.00814017350263754
"Gm47186",0.92256068349202,0.249387254588401,12.7178285084068,0.00130031272886537,0.00816897547098806
"Spp1",-2.55632653068861,2.44541180607305,12.7174219125039,0.00130050768922931,0.00816897547098806
"Gm14987",1.00922649746472,0.168204416244121,12.7138876395329,0.0013022036801105,0.00817730684504247
"Stim2",1.63318195535508,1.89606348687199,12.7094538611859,0.00130433468794261,0.00818836444419814
"Gm45485",1.55577646806188,0.259296078010314,12.707008708094,0.00130551150994808,0.00819342727222167
"Rpl9-ps7",-1.95067420016631,4.5268443114022,12.7034147640793,0.00130724330829019,0.00820196928794781
"Gm8529",1.16784364935163,0.194640608225272,12.7019231024528,0.0013079628157445,0.00820415689614843
"Tex19.1",-1.03448795744707,0.194967955516051,12.7000881480691,0.0013088484969625,0.0082073852886342
"Adora2a",3.20779470051658,1.7597747804658,12.6945624928141,0.00131151948231592,0.00822078288706855
"Mad2l1bp",-1.0830446614963,4.05466049089067,12.6941311566775,0.00131172822814953,0.00822078288706855
"Gm9632",1.02224627004204,0.170374378340341,12.683268040128,0.00131699727542449,0.00825146721161599
"Capza2",-1.35288645886904,6.52353726186365,12.6798947447007,0.00131863809681975,0.00825940844166003
"Gm11521",1.2811858918616,0.294575276738228,12.6734344634826,0.00132178662751077,0.00827472326331979
"Vps13c",1.99080956285157,1.52451034059904,12.6727704337362,0.00132211071288512,0.00827472326331979
"Gm12196",-1.61316330532709,0.438470362708204,12.6725767673348,0.00132220524955184,0.00827472326331979
"D3Ertd751e",-1.45539660416401,0.972838599470857,12.6706432442301,0.00132314948255749,0.00827829072472265
"Ighv5-12",1.76234157575823,0.293723595959704,12.6695234077733,0.00132369668526455,0.00827889840924105
"Gm14660",1.09289271607862,0.182148786013103,12.6689130146078,0.00132399505364981,0.00827889840924105
"Tmbim6",-1.18858056743201,7.5442398082049,12.663532416493,0.00132662830003501,0.00829276208689632
"Gm8662",1.11418006126507,0.208352183516405,12.6628516124751,0.00132696188526027,0.00829276208689632
"Uvrag",0.8994287457626,1.96197010799756,12.6446425933418,0.00133591769962704,0.00834637313438267
"Dynap",0.924153931428146,0.228878794596853,12.6434125976787,0.00133652499763529,0.00834780985959502
"Pard3b",-0.646549329764616,0.308921395306743,12.642120899549,0.00133716308093418,0.00834943800155433
"Adam17",-1.41470456882212,3.44244860872365,12.637636662231,0.00133938078969195,0.00836092584942296
"Gm15972",-1.77419076289272,1.26609602749288,12.6258471845222,0.00134523028615812,0.00839507182529648
"Tceanc",-1.26895703367969,1.85301346718521,12.6218290248389,0.00134723023261693,0.00840518173609258
"Cldn34a",0.905157142709708,0.15882368197902,12.616992417092,0.00134964179388944,0.00841785322983254
"Scgb3a2",0.811042222877683,0.173410333393479,12.6138181747137,0.00135122701837485,0.00842536508667044
"Cracr2a",0.533071016213691,0.481116744472962,12.608411991565,0.00135393150089604,0.00843984970254244
"Olfr107",0.631909561508585,0.136717608995278,12.6068901459282,0.00135469386715994,0.00844222321779701
"Gnptg",-1.60445646828122,4.20879308148227,12.6024526638004,0.00135691945969345,0.00845213821243018
"Tigd2",-2.00861328546435,5.18062053193335,12.6021946310761,0.00135704899564037,0.00845213821243018
"Nup210l",-0.670095915179191,0.665055795408263,12.601185203044,0.00135755587034964,0.00845291542914298
"Lrsam1",-1.28913660349281,2.08475603308633,12.5980077943445,0.00135915270849175,0.00845813599278853
"Gm10134",-4.3251686922549,2.06227286088871,12.5979953824922,0.0013591589501588,0.00845813599278853
"Gm26180",3.43158650246079,1.33259054531859,12.5933419109839,0.00136150126451047,0.00847032971731303
"Rhbdf1",-2.51783419296444,3.47218898139751,12.5914747038875,0.00136244234175852,0.00847304764505023
"Sar1a",-1.11238859800331,6.22999600442125,12.5909555278284,0.00136270413240016,0.00847304764505023
"Amfr",-1.31633540782568,5.25443202610826,12.5812036728971,0.00136763151909783,0.00850129589688153
"Hist1h3b",1.51432878473453,0.321175033531103,12.5732678863331,0.00137165546089069,0.00852391397788895
"1600027J07Rik",0.782820904307131,0.19306693741551,12.5701220559182,0.00137325412465948,0.00853145212014647
"Trgv2",1.4120054499203,0.235334241653383,12.567707454636,0.00137448255105409,0.00853668654603301
"9530026F06Rik",0.61805298134464,0.142754957550483,12.5586525626435,0.00137909977949865,0.00856295942235436
"Hspb1",-4.93661753837914,4.1250590258344,12.5575024353018,0.00137968744263427,0.00856420462777722
"Igkv6-32",2.17708134577772,0.374131681528835,12.5530403799378,0.00138196990757153,0.00857596641380225
"Gm37866",0.860830453618356,0.143471742269726,12.5493287242543,0.00138387162315486,0.00858506870246067
"Art3",-1.15141001366696,0.511047328291261,12.5486633918565,0.00138421281298545,0.00858506870246067
"Gm18701",-0.782760251084513,0.114198248866245,12.5466075429628,0.00138526764814502,0.00858920296522202
"Gm17915",1.23990579074633,0.206650965124388,12.5428454215255,0.00138720019854924,0.00859877556528575
"Tmem143",-1.00277310534124,2.09324504593265,12.5403211763056,0.00138849849776016,0.00860441239942522
"Krtcap3",2.70756735476825,2.08318793301697,12.5383130913358,0.0013895322547932,0.00860840718924393
"C1qtnf12",2.24745615996902,2.75125518997333,12.5343896961003,0.0013915544032788,0.0086185212944392
"Man1a2",-1.67986571112007,2.68890107661383,12.5249896590353,0.00139641217102663,0.00864618708637616
"Rpl38",1.53795160130386,7.20381773958459,12.5235542663703,0.00139715556307725,0.00864629229632018
"Gm18894",0.856955870018636,0.142825978336439,12.5234476063672,0.00139721081947949,0.00864629229632018
"Prmt1",-1.42190945166368,5.53086219060809,12.5207029259302,0.00139863354226579,0.00865267613410126
"Cxcl9",1.4505092878733,0.591463138750665,12.5150152214051,0.00140158677384206,0.0086685222806005
"Olfr564",0.950954884754438,0.158492480792406,12.511013519439,0.00140366860873811,0.00867873794946135
"Spata45",1.13667508818978,0.906239805339924,12.5103327470392,0.00140402310360811,0.00867873794946135
"Bin3",1.32154020095525,3.20737126106421,12.5034484981999,0.00140761332768766,0.00869849990179725
"Gm43396",0.853076239716476,0.142179373286079,12.5000688753116,0.00140937946476553,0.0087069818204434
"Il11ra1",-1.73946793837405,1.50536205430213,12.4848225368393,0.00141737670567699,0.00875394328857957
"Bivm",-1.85405838192176,2.34740938751033,12.4840442965896,0.00141778623006849,0.00875402868205557
"Gm4118",-2.27277256102849,0.906542957976542,12.4688246196752,0.00142582079639767,0.00880118121615672
"Rpl9-ps2",1.21006370472391,0.201677284120651,12.4664615218839,0.00142707268678809,0.00880645161779997
"Brf2",-1.06325212730539,3.21771405041813,12.4628863772527,0.00142896893200063,0.00881569427848577
"Cfap43",1.53667621277977,1.22913541210598,12.4577457267485,0.00143170027853116,0.00883008231445354
"Gm13626",0.839845205158776,0.139974200859796,12.4509425537744,0.00143532361716145,0.00884996220247014
"Tmem221",-1.59757607775514,1.4315882624811,12.4496068598902,0.00143603616178067,0.00885188855031314
"Per1",-2.324697136785,4.89571991755482,12.446166304697,0.00143787333086745,0.00886074420578846
"Gm13916",1.03949617658413,0.173249362764022,12.4417746024766,0.00144022207023667,0.00887274654966467
"Gm14592",1.13109895746037,0.188516492910062,12.4399149340758,0.00144121789119348,0.00887640963443024
"Gm18780",1.21007760559298,0.201679600932163,12.4374990315051,0.00144251267473129,0.00888191146759821
"Igkv4-70",1.77702273106965,0.305161078145772,12.436278040986,0.00144316753173641,0.00888347114763626
"Pnkp",1.1084597102985,5.50851700691383,12.4299767124705,0.00144655223811279,0.00889904295043027
"Kif5a",-4.86302339826878,3.09896861882912,12.429479433268,0.00144681971158241,0.00889904295043027
"Gm15157",-1.08118896277687,0.882388990437402,12.4293227218661,0.00144690401359208,0.00889904295043027
"Peg10",-2.15311475186957,2.37844152382216,12.4283939286936,0.00144740376131442,0.00889964241566393
"Ddx31",-1.20822047880117,1.80058460529614,12.4265216304429,0.00144841173836133,0.00890336562594267
"Gm21940",0.844441435747828,0.140740239291305,12.4209147595305,0.00145143480177712,0.00891947003325425
"2200002A13Rik",1.41840466133161,0.681238662357363,12.419629183515,0.0014521289054867,0.00892125736631001
"Atp1a3",5.02965945804384,4.21723190376725,12.4186290513036,0.00145266914084431,0.00892209866821177
"Sall3",-4.51975160469848,2.36187640791458,12.4034518156965,0.00146089398235089,0.00897012422191193
"Ltb",3.17544777848818,3.47622705795111,12.3998741299643,0.00146284010308459,0.0089795814651888
"Rbbp7",-2.06137967995841,4.83385871937572,12.395463674581,0.00146524306501225,0.00899183698398499
"Gm26879",0.955434104089959,0.429608190288208,12.3925014106095,0.00146685939298968,0.00899682619541441
"Wdr48",0.758271667447861,0.416293872795651,12.39248305257,0.00146686941585046,0.00899682619541441
"Gm6934",0.88026900804015,0.223970754910349,12.3863977450496,0.00147019585721397,0.00901472919876518
"Pygl",3.54773377902315,3.02904420471753,12.3822227954331,0.00147248273329734,0.00902624979460712
"Nr6a1",-0.822057071464057,0.597386008310087,12.3803596624023,0.00147350452285157,0.00903001123519262
"Tbc1d8",1.44109178680699,1.77062194566996,12.3795831328685,0.00147393061706309,0.00903012103054185
"Pwwp2a",-1.6957703821583,2.55897045351028,12.3782133041628,0.00147468258791384,0.00903222671440143
"Car9",1.11751145198369,0.770354597216668,12.3746610633094,0.00147663452684393,0.00904167883680271
"Olfr671",0.777015523495194,0.164547621951453,12.3655337346008,0.00148166273359466,0.00906788712446624
"AC114585.2",-0.55195055807253,0.276874342221138,12.3654037360403,0.00148173448243663,0.00906788712446624
"Gm14638",0.723693745729726,0.164686314225129,12.3531136829004,0.00148853455756025,0.00910698285865745
"Trbv12-1",1.29757722451592,0.216262870752653,12.3443484426134,0.00149340490775126,0.00913305889810238
"Gm8309",1.03495713761089,0.187187087695029,12.3439578402135,0.00149362234296137,0.00913305889810238
"Msr1",3.60230157862711,2.3830900009187,12.3411310163497,0.00149519695832193,0.00914016090327603
"Eif1",-1.27685126342395,10.1296238562218,12.3374147072415,0.00149726976387396,0.00915030358734352
"Gm45432",-1.06122002991857,0.204081191346125,12.3308739177471,0.00150092547765857,0.0091701116659046
"Gm37696",1.4835583959622,0.874026262630881,12.3286381896189,0.00150217725465909,0.0091732347058218
"Gm5334",0.820955850289634,0.136825975048272,12.3284798740935,0.00150226593767538,0.0091732347058218
"Gm17490",1.01090728933106,0.168484548221843,12.3108802150805,0.00151215995338399,0.00922913625929281
"Tmem177",-1.67006493642258,2.99055867300596,12.3107116208436,0.00151225507119,0.00922913625929281
"Gm48374",0.884485537456828,0.177383925383562,12.3028931532976,0.00151667320218862,0.00925112743407747
"Gm12454",1.05360153673639,0.432451211706738,12.3028549820291,0.00151669480646382,0.00925112743407747
"Gm10224",1.73419363199259,1.15076069061477,12.3018825040389,0.00151724532403694,0.00925193448281949
"Gm7146",0.823206906167612,0.137201151027935,12.2998207492976,0.00151841319137336,0.00925650455573239
"Gm12125",0.943603980180606,0.157267330030101,12.2987086463323,0.00151904353708814,0.00925779619035837
"Gm8391",0.816563035956184,0.136093839326031,12.2977655938079,0.00151957828519592,0.00925850465529863
"Snx17",-1.61250938685266,6.76728868395899,12.2913921597967,0.00152319759965681,0.00927800123821796
"Arrdc3",-2.80230247399977,5.18936098874594,12.2886552191558,0.00152475469166063,0.00928492927156842
"Igkv11-125",1.62296835732488,0.270494726220814,12.2871492170893,0.00152561221368861,0.00928738637349913
"Vmn2r-ps76",0.941289326648262,0.156881554441377,12.286438090631,0.00152601731191135,0.00928738637349913
"AC132833.3",0.658863837083388,0.267842305736388,12.2857355850334,0.0015264176130743,0.00928738637349913
"Igf2bp2",-0.749928637888829,0.432048195464093,12.2804869613111,0.00152941196464872,0.00930304671265427
"Igkv2-116",0.814552740156182,0.13575879002603,12.2778029535358,0.00153094564389832,0.00930970326769338
"F11r",-5.41860096029629,2.86889322674502,12.2770994197279,0.00153134792709561,0.00930970326769338
"Slc27a2",0.776791502535823,0.24196163889072,12.2427759554203,0.00155111330073276,0.00942517196758799
"Gm47545",0.818026271110717,0.413058504830176,12.2417284983436,0.00155172079394898,0.00942517196758799
"Tlcd2",-1.60996786371874,1.82316754274389,12.2413449842635,0.00155194328459349,0.00942517196758799
"Olfr355",0.699327692147214,0.186461710128534,12.2411688993863,0.00155204544943828,0.00942517196758799
"Vmac",-1.44535739454068,4.38247300767691,12.2272016964569,0.00156017239850141,0.00947192480023238
"Etf1",-1.78899378702081,5.19148245430815,12.223010885236,0.00156261980164622,0.00948418048609581
"Tmem206",-2.3636199900765,3.61895065687528,12.2183798154254,0.00156532912812516,0.00949801873327291
