"","newoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"Cyp1b1",-2.26783867341855,1.01413652402181,3.94092912692495,0.0566615734516086,0.672491410659837
"Nmi",-1.07812064161721,1.94758282925826,3.9381580484957,0.0567432905765232,0.672831734593394
"Gm10616",0.892548067937664,1.30499812698251,3.93704828004526,0.0567760538521022,0.672831734593394
"Sox3",2.71176140973636,1.64199029393438,3.93612166764163,0.0568034261068804,0.672831734593394
"Gm5499",1.08751572505287,4.09211402924381,3.93583488336692,0.0568119007467549,0.672831734593394
"Prss56",-2.87059359551213,2.03150080443086,3.93286900123144,0.0568996273413379,0.673081955241325
"Cuta",0.678423469053924,8.06542118402788,3.93210928627993,0.0569221230296162,0.673081955241325
"Cldn24",0.774871136510598,0.210864416297716,3.93198862270457,0.0569256968784197,0.673081955241325
"Gm14857",0.807544614038402,1.86001724684678,3.93100880313046,0.0569547267645329,0.673081955241325
"Gspt1",0.4978411909577,1.32182273179483,3.92891489765958,0.0570168201335323,0.673113093133657
"Gbp5",-1.02091959656621,1.35956004456224,3.92791374292654,0.0570465354930243,0.673113093133657
"Gm42928",-0.84686527996382,0.553094605575678,3.92778531953003,0.0570503484936781,0.673113093133657
"Itgb1bp1",0.50955505404665,2.49467344199421,3.92681843296138,0.0570790653491272,0.673113093133657
"9330161L09Rik",1.63005218083755,1.85137400102954,3.92107082622092,0.0572501056808477,0.674770425134466
"Vgf",-2.2316119425051,1.61663271434222,3.91947883438893,0.0572975824761459,0.674774416027591
"Selenop",-2.41024573894304,5.85000147749712,3.91853359376074,0.0573257925510762,0.674774416027591
"Creb3",0.557657432258899,6.37276879136024,3.91799252486775,0.0573419473910352,0.674774416027591
"Hacl1",0.644521644085721,1.00620277095941,3.91586382702694,0.0574055540071831,0.674995461169835
"Dnajc11",0.788650056312775,3.07680367387988,3.91532209905851,0.0574217537369086,0.674995461169835
"Aldh1l2",1.40299721793767,1.04540842927166,3.91048457519162,0.0575666413652482,0.676064169909218
"Cartpt",-1.32647630943202,0.770842428854209,3.90990016109428,0.0575841727318255,0.676064169909218
"Cacng7",2.12841040295358,2.1311545507701,3.90922790420825,0.0576043466202086,0.676064169909218
"Gm29585",0.47667198415305,0.586628152933694,3.90504168580241,0.0577301499621101,0.677181393219386
"Irak2",-1.85393181287656,3.06670712372167,3.9019454255623,0.0578233961289405,0.677833717372345
"Eif4g2",1.10080187365282,8.62360274607324,3.90016465691502,0.0578771017150806,0.677833717372345
"Atf6",0.565318845040292,2.29737624598674,3.90014552597243,0.0578776789818903,0.677833717372345
"Eml3",-0.766256241721695,3.54824589172132,3.8949662429631,0.0580341988453359,0.679228132943468
"Gpr89",0.65669656105832,2.3221299871828,3.89214742809325,0.058119583740867,0.679228132943468
"Mfsd2a",2.39092633680505,3.05306986795163,3.89199797341242,0.0581241148097573,0.679228132943468
"Sipa1l1",-0.75100804604978,1.25900671517625,3.891592221558,0.0581364181242149,0.679228132943468
"Gm12989",0.776048428590366,3.72329587885922,3.89106852456386,0.0581523021162497,0.679228132943468
"Hsd17b7",1.94079218467638,2.6911919802682,3.89012417479398,0.058180957009803,0.679228132943468
"Gm45495",1.88820559974889,2.96956764052586,3.8875824620791,0.0582581601465192,0.679770715675867
"Gm18101",1.48775491161474,3.18726904216876,3.88479388526099,0.0583429937390157,0.680401713488796
"Xbp1",-0.776176846535718,7.57919709834957,3.88201880952196,0.0584275540597884,0.680567520315578
"Mrpl24",0.5411399915278,4.40296966054339,3.88015955330878,0.0584842849545495,0.680567520315578
"Nudt18",0.952262029932822,4.92359134916736,3.87894160377826,0.058521481327154,0.680567520315578
"1700096K18Rik",1.01026633742997,4.20387516416858,3.87885748105026,0.0585240514273852,0.680567520315578
"Smarcb1",0.816585880945936,4.19667819727974,3.8778498622013,0.0585548458250269,0.680567520315578
"Crybb3",-1.05526283699262,0.643347736176726,3.87774358977023,0.0585580947341971,0.680567520315578
"Nudt19",1.18628583540786,3.87090234949502,3.87696930243797,0.0585817719700927,0.680567520315578
"A930001C03Rik",-0.502251834765873,0.330053411734502,3.8756001732597,0.0586236653743082,0.680567520315578
"Ppp1r3c",-2.7302022363184,2.252630402767,3.87526006617857,0.0586340773729373,0.680567520315578
"Myt1",2.18283994892403,1.03104697801015,3.87394778923768,0.0586742706984845,0.680676922214249
"Mical2",-1.36214088992367,0.778021738792186,3.87191262666533,0.0587366661656691,0.680729673487616
"Jagn1",0.766844198051992,5.08566077980868,3.87156403455791,0.0587473610101917,0.680729673487616
"Rad23a",0.685358943335564,4.86460332265107,3.86992721588713,0.0587976079849568,0.680729673487616
"Rnf34",0.857881547092193,3.4649558382785,3.86978751489666,0.058801898749484,0.680729673487616
"Hspb9",1.33805303177452,1.89000635575038,3.86648538331701,0.0589034224144888,0.681065850337667
"Cep83os",1.07762515815877,2.5461386024997,3.86609612513328,0.0589154030547546,0.681065850337667
"Mtfp1",-1.68461715031817,2.77905394395346,3.86511991510757,0.0589454609946504,0.681065850337667
"Dync1i2",0.87490503481529,3.97839652169081,3.86384755862343,0.0589846632238724,0.681065850337667
"Riox2",0.6786044733536,1.98042087769069,3.86372519866923,0.0589884347633941,0.681065850337667
"Atp6ap1",0.796231531289028,8.63342164712515,3.86258601600483,0.0590235611287713,0.681065850337667
"Gm4518",-0.699838472143444,0.488581395827606,3.86184457386308,0.059046435878843,0.681065850337667
"Sst",-3.14052318607549,2.4089935186899,3.86000200972675,0.0591033251653242,0.681366786155532
"C130074G19Rik",-2.48136755349882,1.31587108454386,3.85887895001843,0.0591380298467048,0.681411788697213
"Slc30a10",-2.72733173658918,1.3446406391371,3.85635919126447,0.0592159783537976,0.681667287897706
"Ephb4",-1.72863438701274,0.87596547688937,3.85559986209283,0.0592394907147896,0.681667287897706
"Hist1h2bh",1.00138703006613,1.06078547234479,3.85411669664732,0.0592854466089075,0.681667287897706
"Hsph1",1.32366999700864,4.63533809566598,3.8534680734393,0.0593055567666996,0.681667287897706
"Srr",1.04469631463627,1.99743958950517,3.85318721383654,0.0593142670163668,0.681667287897706
"Tpra1",-1.18234468288429,4.12216010701658,3.85010611911851,0.0594099147088993,0.682412016150041
"Topbp1-ps2",1.52718294957282,1.37834363334199,3.84734505015582,0.0594957746666799,0.682883038535484
"Pxdc1",1.80233498540832,2.24293332713411,3.84568729825356,0.0595473920230188,0.682883038535484
"Casp8",-1.4024332020473,2.96185847940602,3.84383571148416,0.0596051041878532,0.682883038535484
"Aph1a",0.688907138945606,5.54345590439606,3.84263821895807,0.0596424622706538,0.682883038535484
"Apol8",-1.37949700969828,1.03112937605258,3.84254008496018,0.0596455249134183,0.682883038535484
"Npy1r",-1.28154904509477,0.674658133739804,3.84168745590968,0.0596721418540064,0.682883038535484
"Kcnc4",-1.63894452229787,1.02197906988882,3.84159280335272,0.0596750974908387,0.682883038535484
"Lamb1",-1.81373646379359,0.919183658111409,3.84086396579409,0.0596978617966653,0.682883038535484
"Hbb-bs",-4.2071578089551,8.43859560646958,3.83972909572922,0.0597333273983532,0.682935608286184
"Strn4",1.0000973554514,4.95811969108603,3.83742213524409,0.05980549463339,0.683077071894206
"Aco1",0.833429675743115,3.22273449880545,3.83672765833661,0.0598272386761902,0.683077071894206
"Cyp51",1.98812758619941,4.56592541880478,3.83637353802888,0.059838329581475,0.683077071894206
"C1galt1c1",0.862629205153493,5.90307284689953,3.83211108345582,0.059972009037766,0.683868784478554
"Cyp2j12",1.23330496384378,0.439750469834919,3.83124201782886,0.059999305839005,0.683868784478554
"Selenot",1.21271537570499,5.59439770868556,3.82954665608981,0.0600525961996196,0.683868784478554
"Tmem128",0.832077188491133,5.1432225189476,3.82942705059358,0.060056357767561,0.683868784478554
"Coq10b",-1.65068073343026,3.56273697018244,3.82923986979309,0.0600622450952326,0.683868784478554
"Abhd17b",1.60938223967538,3.56248621894299,3.82822223733107,0.0600942636379253,0.683881375751966
"Gm12416",-0.928447363578831,0.949394695916679,3.82193930470062,0.0602923728892093,0.685487301525867
"Gm12312",0.98278277269199,0.55582430876786,3.82089313770979,0.0603254310345666,0.685487301525867
"Apold1",-3.13563925917685,2.76933222376252,3.82059956581721,0.0603347113546363,0.685487301525867
"Fbln2",-1.6286256077711,0.995749534899166,3.81913427712685,0.060381055643974,0.685487301525867
"Fv1",1.36294884236833,2.58633871258529,3.81884193967168,0.0603903064988435,0.685487301525867
"1190007I07Rik",-0.902548680902159,2.45598013984529,3.81569208933429,0.0604900826841374,0.685801233609646
"Gm10146",0.693035321040529,3.97222212953943,3.81536913369129,0.0605003232335401,0.685801233609646
"Map2k6",-0.773093784290199,0.875359970373771,3.81483246907887,0.0605173445490574,0.685801233609646
"Use1",-0.615826058271616,7.10363608198851,3.81384932874564,0.0605485406118174,0.685801233609646
"Cct7",0.732023477941865,6.20665421236631,3.81308012769275,0.0605729607410047,0.685801233609646
"Pex19",0.78546997836699,5.575591454792,3.80829517853244,0.0607251188436683,0.687172278352161
"Gm17586",-1.04602147952442,4.50356445257498,3.80425030287325,0.0608540777013549,0.688065985953198
"Fhod1",-1.36834617439169,0.95341061961507,3.8025541855812,0.0609082448035158,0.688065985953198
"Lage3",0.750572636060589,6.21646707371988,3.7989590565205,0.0610232376329357,0.688065985953198
"Gm11448",1.00470115119952,2.99955068118676,3.79863156493414,0.0610337247937849,0.688065985953198
"Actr10",0.780353901203358,4.51568853478821,3.79775632599775,0.0610617622255936,0.688065985953198
"Ncam1",1.79410110022701,1.4329080026123,3.79773824287804,0.0610623416532249,0.688065985953198
"Large1",0.764449318361542,1.00164473920727,3.79622432429235,0.0611108732212158,0.688065985953198
"Hist1h4c",1.45637881721078,2.03826917541669,3.79606294724687,0.0611160490253016,0.688065985953198
"Myh14",1.64084511324269,1.10095026108786,3.79458480434662,0.0611634800194442,0.688065985953198
"Ccdc80",-2.12495068027066,1.39354759712963,3.79341909404887,0.0612009147450829,0.688065985953198
"Fis1",0.912580691477352,6.15185835825906,3.79228666518192,0.0612373053251112,0.688065985953198
"Epn2",1.85385972249492,2.92109574032901,3.79122349887218,0.06127149226144,0.688065985953198
"Gm7932",1.72057423637837,0.759340398277557,3.79072708101278,0.0612874622989633,0.688065985953198
"Anapc16",0.55872825003185,4.55108439850389,3.78996618333359,0.0613119498694681,0.688065985953198
"Kank3",-1.55819931612335,1.66082387477703,3.78990088361243,0.061314051887782,0.688065985953198
"Srgap2",-1.32978253671947,2.85810167987515,3.7897486127406,0.0613189538487351,0.688065985953198
"Tmem161a",0.802375613292153,4.62551526458504,3.78931775194766,0.061332826664544,0.688065985953198
"Gm5182",1.74088168020811,2.86663941374568,3.78779601179892,0.0613818517168323,0.688096904080126
"Asl",-0.861980406478495,3.27759417382599,3.78730160789965,0.0613977891178488,0.688096904080126
"Prkcsh",0.888225545590664,6.10254388175497,3.78541510533302,0.0614586443348309,0.688378157652646
"Psmb3",0.534034040733443,5.08026979483372,3.78459511655118,0.0614851168250974,0.688378157652646
"Gm42690",0.891890556814092,0.890372269275704,3.782868794381,0.0615408912077509,0.688654090131044
"Gjb2",-1.72744252522409,1.06359147755883,3.78126669887637,0.0615927028709828,0.68879353765067
"Polr2j",0.643102776184845,3.58370727009868,3.78055847945625,0.0616156222488214,0.68879353765067
"Csrp1",1.8507787661402,3.99441692817225,3.77428006322373,0.0618192234369332,0.690720545502663
"Tmem8b",1.40950524248293,2.07910582163857,3.77266187355614,0.0618718216714342,0.690959268469026
"Fbxo21",1.39261817226846,2.96041027737128,3.77150482344643,0.0619094616681022,0.691030787327661
"Llph",0.793961835530906,4.52899017410062,3.76946312579976,0.0619759428695163,0.691129906773927
"Gm14612",-0.768882725227071,0.423913035021789,3.7687528958506,0.0619990879748041,0.691129906773927
"Parp12",-1.07822624895827,3.26965205263375,3.7676553054473,0.0620348755484494,0.691129906773927
"Klf4",-2.13513332079101,6.87049039989724,3.76739693877728,0.0620433031168023,0.691129906773927
"Cyp20a1",0.823022711515712,2.53957479413779,3.76616116245605,0.0620836302411781,0.691231077919267
"Tceanc2",0.565836231580706,1.84830733432876,3.76442154811141,0.0621404490227169,0.691515670890124
"Gm5251",1.16459329785823,1.24626574429327,3.76329332583084,0.0621773299123449,0.691578215007946
"Cdc42se1",0.718835857896859,7.00437805627527,3.76066662276291,0.0622632904977739,0.691885375026124
"Cct3",0.794613230738498,5.30912414000508,3.75987784029282,0.0622891299761256,0.691885375026124
"Acsf2",-1.27628652324572,1.18525524757302,3.7594844727861,0.0623020206801604,0.691885375026124
"Rnu2-10",-1.98519204413255,2.97539194441933,3.75862965493339,0.0623300435034609,0.691885375026124
"Fuz",0.881473202184512,2.48376805232811,3.75645582410576,0.0624013702963323,0.6922832548143
"Casp1",-1.20155129484628,3.31006092376801,3.75563056546787,0.0624284723299068,0.6922832548143
"Rmdn2",0.945944111689089,0.955213564004884,3.75204452221458,0.0625463939957313,0.692827001336985
"Spast",1.17955299270207,3.16677725991163,3.75135025618229,0.062569252793797,0.692827001336985
"Gm5751",1.07528143985395,0.945308464143228,3.75089080168816,0.062584385552261,0.692827001336985
"Sik1",-2.29336131075427,4.2059623955563,3.75033265837445,0.0626027742924844,0.692827001336985
"Eif4a-ps4",0.637537826624774,5.39387159084331,3.74562608676466,0.0627580798973705,0.693974087259106
"Tpcn1",-1.20182587539731,2.87108940911545,3.74529077194191,0.0627691609910713,0.693974087259106
"Fdps",1.46810818956516,1.26213810919947,3.74177747299012,0.062885396674867,0.694740309595264
"Rims2",0.834965595039348,0.611669099974816,3.74099142867789,0.0629114356397013,0.694740309595264
"Gm18180",1.09377633214335,1.72965020059495,3.74035052623811,0.0629326755154775,0.694740309595264
"Pou4f1",0.94407514650424,0.391976488008917,3.73907477058064,0.0629749787785684,0.694780434290218
"Zfp14",1.84907928429589,2.47271531232039,3.73682316081099,0.0630497187395619,0.694780434290218
"Gm47451",-1.49916488422294,0.73362361532126,3.73559274931821,0.0630906031449746,0.694780434290218
"Endod1",1.51827685364062,3.84300912492559,3.73531845836111,0.0630997214103203,0.694780434290218
"Nrd1",0.841057149773239,3.3112612618806,3.73447112654074,0.0631278986507124,0.694780434290218
"Aktip",1.03985017868074,1.90403683865792,3.73400961635906,0.0631432516949947,0.694780434290218
"9030407P20Rik",0.505932133050232,0.315408879766431,3.73362206483859,0.0631561476001279,0.694780434290218
"Hist1h2an",1.1090457386227,0.509136827832964,3.73198458728876,0.063210667888438,0.695034595276299
"Rpp40",0.918866635668236,1.78746429128024,3.73036831074411,0.0632645341563459,0.695078230474798
"Mrpl55",0.73550102054562,4.9817917962491,3.72938937937934,0.063297184460273,0.695078230474798
"Casp3",1.42605928802668,3.62147152289115,3.72903847596238,0.0633088927544509,0.695078230474798
"Pdzd8",1.12410736964431,3.49614431905362,3.7276043553605,0.063356769137258,0.695145043530361
"Dusp4",-1.91138080408473,2.20633744442109,3.72367485316462,0.0634881594461348,0.695145043530361
"Rgl1",-1.09929187442648,1.14673352321178,3.72304507271481,0.0635092458029018,0.695145043530361
"Gem",-3.64888929690718,4.08004792678528,3.72180135576907,0.0635509111543267,0.695145043530361
"Tecr",1.0717863393551,5.18469628090138,3.71962659577187,0.0636238409260193,0.695145043530361
"Rexo2",1.08348690719663,5.19720032039718,3.71896922571338,0.0636459040996107,0.695145043530361
"Cops5",0.973570622284124,5.32441362946142,3.71833398092919,0.0636672328583339,0.695145043530361
"Zdhhc2",1.64805448324908,1.32466791357909,3.71830106677434,0.0636683381914982,0.695145043530361
"Ulk3",1.6250765490921,3.60828260479435,3.71783809369677,0.0636838881801349,0.695145043530361
"Aff1",-1.10086651451718,1.62451020057079,3.71755533654402,0.063693387312773,0.695145043530361
"Sppl2b",1.14232765376655,4.49878202944182,3.71641464959216,0.06373172448835,0.695145043530361
"Rpp30",1.04972972843122,2.72124557784152,3.71639980028269,0.0637322237275531,0.695145043530361
"Cadm3",2.25881658286428,1.89966872313463,3.71621216180653,0.0637385325803526,0.695145043530361
"Auh",0.723143761923694,2.18782951501399,3.71572594082144,0.0637548837555079,0.695145043530361
"Gm5049",1.30899183818225,0.807173395433143,3.71138665075621,0.0639010191936624,0.696259839041596
"Chek2",-0.7518076028412,1.47723332502593,3.71018524195042,0.0639415458961181,0.696259839041596
"Trap1",0.655511730911946,2.90686208936375,3.70988900117352,0.0639515433229003,0.696259839041596
"Spns1",0.817293093194679,5.66487349025285,3.70858399076595,0.0639956052704433,0.696396839841622
"Gstt2",-1.86863055436694,2.54933861134383,3.70716878236564,0.0640434264873685,0.69657459399216
"Rps8-ps1",-1.05260771630212,0.881963236818175,3.70405054521575,0.0641489364972614,0.696922640847371
"Abcd3",1.425177804647,3.1122508395788,3.70332865184613,0.0641733906424816,0.696922640847371
"Il10rb",-1.56509012787261,3.90658031884114,3.70231692865423,0.0642076804167668,0.696922640847371
