"","Gene","modulesA1"
"5801","AC015936.2","white"
"5802","CNTF","turquoise"
"5803","SAMD9","darkorange"
"5804","AC017104.1","darkred"
"5805","RNU6-500P","turquoise"
"5806","PKP2","tan"
"5807","AC069222.1","cyan"
"5808","INHA","yellow"
"5809","AC011840.6","turquoise"
"5810","SLN","cyan"
"5811","MIR3672","brown"
"5812","AC117498.3","grey60"
"5813","OPN1SW","turquoise"
"5814","AL591926.7","midnightblue"
"5815","SCG3","black"
"5816","FCGR2A","red"
"5817","PLVAP","green"
"5818","AL356361.2","magenta"
"5819","IGHD5OR15-5B","lightcyan"
"5820","SLAMF6P1","magenta"
"5821","AP001029.1","purple"
"5822","PRKCD","red"
"5823","CNKSR1","greenyellow"
"5824","COMTD1","green"
"5825","AGRN","red"
"5826","DHDH","midnightblue"
"5827","NHLH1","cyan"
"5828","DMKN","yellow"
"5829","AC120042.1","brown"
"5830","AC005828.4","blue"
"5831","ZIC4","brown"
"5832","AC123904.1","lightcyan"
"5833","ARL4A","blue"
"5834","IGLV4-3","green"
"5835","Z74021.1","cyan"
"5836","AC007382.1","darkgreen"
"5837","B4GALNT1","cyan"
"5838","KRTAP8-2P","grey60"
"5839","AC063977.2","midnightblue"
"5840","MYD88","lightgreen"
"5841","ATP1B3","tan"
"5842","ADORA2BP1","royalblue"
"5843","LINC01783","turquoise"
"5844","GOLGA8S","blue"
"5845","SH3BGR","midnightblue"
"5846","MED28P3","salmon"
"5847","MT-ND4","darkturquoise"
"5848","LINC01310","turquoise"
"5849","RXFP3","darkturquoise"
"5850","LINC00528","midnightblue"
"5851","TRIP10","turquoise"
"5852","LINC00898","blue"
"5853","HIGD1AP10","yellow"
"5854","LTBP4","tan"
"5855","RAB6D","pink"
"5856","MIR6089","turquoise"
"5857","SPRY1","black"
"5858","TAS1R3","green"
"5859","CEBPB","tan"
"5860","AC012493.1","darkred"
"5861","AL021937.4","turquoise"
"5862","CXCR1","tan"
"5863","MIR320D2","lightyellow"
"5864","AC026826.1","orange"
"5865","GPRC5B","pink"
"5866","NPW","tan"
"5867","PFKFB3","green"
"5868","AC092803.1","yellow"
"5869","S100A16","tan"
"5870","AL590762.2","brown"
"5871","FOXD4L5","yellow"
"5872","NAP1L3","cyan"
"5873","AL355472.3","brown"
"5874","AC108157.1","brown"
"5875","AC000403.1","tan"
"5876","AC007249.2","brown"
"5877","KRT83","darkgreen"
"5878","AC159540.2","greenyellow"
"5879","RAB7B","magenta"
"5880","YBX2","blue"
"5881","KLHL34","yellow"
"5882","NAT16","red"
"5883","AL139397.2","orange"
"5884","SERTM1","blue"
"5885","GPRIN2","white"
"5886","RNU6ATAC2P","blue"
"5887","AL049836.1","yellow"
"5888","LINC00443","purple"
"5889","LONRF2P1","blue"
"5890","GAS6-AS2","greenyellow"
"5891","U73023.1","greenyellow"
"5892","TUBB1","brown"
"5893","RBM24","blue"
"5894","AL138756.1","turquoise"
"5895","AL136038.4","greenyellow"
"5896","SCO2","brown"
"5897","AC024579.1","magenta"
"5898","MIS18A-AS1","blue"
"5899","LRRC3-AS1","pink"
"5900","VENTXP7","turquoise"
"5901","AC026726.1","darkgrey"
"5902","AC008966.1","black"
"5903","SLC39A4","blue"
"5904","RN7SKP143","blue"
"5905","F5","green"
"5906","AC092119.2","greenyellow"
"5907","AC132219.2","purple"
"5908","TTYH1","black"
"5909","RPL37P3","blue"
"5910","RPL36AP39","blue"
"5911","AC079054.1","greenyellow"
"5912","LINC01233","pink"
"5913","AC027020.1","turquoise"
"5914","AL449043.1","pink"
"5915","PCSK6","darkgreen"
"5916","AC245052.1","purple"
"5917","MS4A4A","red"
"5918","LDHAP3","green"
"5919","ATP5MGP5","magenta"
"5920","SNORA50D","greenyellow"
"5921","CSF2RA","red"
"5922","AC006011.2","orange"
"5923","SLC1A7","lightgreen"
"5924","KC877982.1","green"
"5925","AL356273.3","grey60"
"5926","RN7SL808P","turquoise"
"5927","FCN3","green"
"5928","AL512408.1","grey60"
"5929","AC245140.3","green"
"5930","MTMR11","midnightblue"
"5931","KLF15","black"
"5932","LINC01836","tan"
"5933","JUP","tan"
"5934","HCG27","cyan"
"5935","KCTD15","black"
"5936","FES","lightgreen"
"5937","ASS1P10","blue"
"5938","CXCL16","red"
"5939","RBM11","pink"
"5940","BEX5","cyan"
"5941","AC017071.1","lightcyan"
"5942","AC109446.1","salmon"
"5943","MCCD1P1","darkred"
"5944","PRIMA1","pink"
"5945","AL357078.1","turquoise"
"5946","LINC00092","black"
"5947","AC141586.2","grey60"
"5948","CACNG8","cyan"
"5949","MAMDC4","lightcyan"
"5950","AL109659.1","turquoise"
"5951","RAB34","black"
"5952","TEX53","turquoise"
"5953","ALG1L10P","brown"
"5954","AL731733.1","turquoise"
"5955","MGAT5B","blue"
"5956","AL024507.2","lightgreen"
"5957","AC019118.1","magenta"
"5958","MAOB","black"
"5959","LINC01963","brown"
"5960","RABAC1","brown"
"5961","SNRPCP8","lightcyan"
"5962","MAFG-AS1","lightcyan"
"5963","SYT2","turquoise"
"5964","RPL41","brown"
"5965","AC124248.1","green"
"5966","CCDC88B","red"
"5967","NAIP","cyan"
"5968","H1F0","brown"
"5969","IRX2","royalblue"
"5970","BRDTP1","salmon"
"5971","PACSIN1","cyan"
"5972","AC017100.1","cyan"
"5973","LINC01105","pink"
"5974","ART3","green"
"5975","AC025176.1","yellow"
"5976","KCNJ11","cyan"
"5977","CD37","red"
"5978","TNXA","green"
"5979","SERPINF2","red"
"5980","PLEKHG2","darkgrey"
"5981","LINC00891","pink"
"5982","IFNA22P","blue"
"5983","AC027228.3","brown"
"5984","GRP","lightcyan"
"5985","CYTH4","red"
"5986","AC110609.1","salmon"
"5987","AC010186.3","red"
"5988","RPS4XP10","magenta"
"5989","EMX1","blue"
"5990","CD83","turquoise"
"5991","OXCT1-AS1","pink"
"5992","TRAJ4","green"
"5993","SLC9A3R2","lightgreen"
"5994","RPL12P19","greenyellow"
"5995","AC104447.1","yellow"
"5996","B3GNT9","blue"
"5997","IGKV1OR10-1","darkturquoise"
"5998","EPHX4","blue"
"5999","ARID3C","blue"
"6000","NR0B1","black"
"6001","AF186996.3","turquoise"
"6002","AL627230.6","darkred"
"6003","AKR1B15","green"
"6004","STXBP2","red"
"6005","RF00564","greenyellow"
"6006","RPL5P28","yellow"
"6007","TMIE","midnightblue"
"6008","LRP4-AS1","black"
"6009","KIF5C","brown"
"6010","AC008663.2","purple"
"6011","AL451007.2","purple"
"6012","LILRB1","red"
"6013","C9orf163","yellow"
"6014","RPS18","brown"
"6015","AC006372.4","green"
"6016","TST","black"
"6017","MTND2P15","salmon"
"6018","EFHD1","pink"
"6019","MRI1","pink"
"6020","TAF1A-AS1","blue"
"6021","AC007952.2","lightgreen"
"6022","PPP1R17","white"
"6023","LILRB2","red"
"6024","PMP22","pink"
"6025","CNN2P11","green"
"6026","FTL","brown"
"6027","NMUR2","magenta"
"6028","CLIC4","pink"
"6029","AL035071.1","turquoise"
"6030","RPL39P33","turquoise"
"6031","MIR4795","turquoise"
"6032","OR2L3","brown"
"6033","CRYBA2","pink"
"6034","PLXNA3","cyan"
"6035","AC093582.1","yellow"
"6036","EEF1B2P4","yellow"
"6037","FFAR3","salmon"
"6038","NGEF","yellow"
"6039","C1S","tan"
"6040","RPL7AP30","greenyellow"
"6041","AC020549.2","blue"
"6042","TRAJ42","turquoise"
"6043","AC093014.1","brown"
"6044","RN7SKP93","brown"
"6045","SYTL1","brown"
"6046","IER2","turquoise"
"6047","TRGV8","salmon"
"6048","RPSAP22","darkturquoise"
"6049","AL139246.3","magenta"
"6050","GPAT2P2","blue"
"6051","PES1P2","blue"
"6052","CDIPT-AS1","purple"
"6053","AC093673.1","green"
"6054","AL023284.1","purple"
"6055","ZBTB18","brown"
"6056","AC083964.2","tan"
"6057","CLEC2L","pink"
"6058","TPSAB1","tan"
"6059","OR7E100P","darkturquoise"
"6060","C21orf33","turquoise"
"6061","NPIPA1","red"
"6062","GPC2","turquoise"
"6063","GSTM5P1","turquoise"
"6064","RNU6-1220P","skyblue"
"6065","MOXD1","black"
"6066","AC007066.2","cyan"
"6067","SLC17A9","red"
"6068","LTB4R","green"
"6069","Z99129.4","brown"
"6070","WTIP","darkgrey"
"6071","BTN2A2","blue"
"6072","GMIP","red"
"6073","AL512622.1","darkgreen"
"6074","AP001267.2","pink"
"6075","AP003392.4","pink"
"6076","SELENOTP2","darkturquoise"
"6077","RETN","darkturquoise"
"6078","AC006262.1","blue"
"6079","RNU6-65P","blue"
"6080","SPATC1L","yellow"
"6081","AL137127.1","blue"
"6082","AL049712.1","blue"
"6083","MTND4LP32","purple"
"6084","PRR34","purple"
"6085","AC093323.3","purple"
"6086","AC009506.1","black"
"6087","KLK5","greenyellow"
"6088","RGS10","red"
"6089","AL731563.3","yellow"
"6090","AC011912.1","turquoise"
"6091","UBQLN4P1","blue"
"6092","RN7SL814P","blue"
"6093","HIST1H1A","turquoise"
"6094","AC093813.1","blue"
"6095","MIR4443","turquoise"
"6096","HMGB2","black"
"6097","FAM90A1","lightcyan"
"6098","LOH12CR2","black"
"6099","AC084149.1","purple"
"6100","AC026150.1","red"
"6101","ARHGEF15","lightgreen"
"6102","LDHAP5","green"
"6103","TCEAL9","midnightblue"
"6104","TNNT1","black"
"6105","CD27-AS1","greenyellow"
"6106","RPS26P2","tan"
"6107","AC068448.1","skyblue"
"6108","UNCX","white"
"6109","AL391650.1","greenyellow"
"6110","NTNG2","pink"
"6111","EEF1A1P11","royalblue"
"6112","SLC12A5","cyan"
"6113","SYNPO","cyan"
"6114","ZFY","salmon"
"6115","AC016065.1","darkorange"
"6116","MINCR","turquoise"
"6117","ZBTB42","red"
"6118","SPATA41","black"
"6119","PSPC1P1","purple"
"6120","MPZ","pink"
"6121","AEN","red"
"6122","C7orf25","turquoise"
"6123","RN7SKP297","purple"
"6124","AC004233.1","blue"
"6125","PAX6","black"
"6126","VDAC2P2","salmon"
"6127","AL032819.3","brown"
"6128","KRT17P8","salmon"
"6129","P4HA2-AS1","midnightblue"
"6130","AC007786.1","darkgreen"
"6131","C1DP2","darkred"
"6132","MT-CO1","darkturquoise"
"6133","AC020904.1","brown"
"6134","AC103810.4","magenta"
"6135","GPCPD1","brown"
"6136","SLC25A5-AS1","black"
"6137","KCNJ9","brown"
"6138","AC234782.2","pink"
"6139","IGSF9B","turquoise"
"6140","CUX2P1","salmon"
"6141","RELL2","turquoise"
"6142","PIK3IP1","orange"
"6143","AC096667.1","yellow"
"6144","SLC15A3","red"
"6145","SYTL2","brown"
"6146","TNS3","black"
"6147","MYL6P4","purple"
"6148","FIBCD1","salmon"
"6149","ITGA7","black"
"6150","RPL32P35","grey60"
"6151","PPP1R11P2","magenta"
"6152","KLHL35","greenyellow"
"6153","AL390195.1","turquoise"
"6154","AC008759.1","darkred"
"6155","TFAP2C","black"
"6156","FGFRL1","black"
"6157","LINC01551","yellow"
"6158","SNX18P4","blue"
"6159","SSPO","darkgreen"
"6160","RNU6-650P","royalblue"
"6161","AL589743.1","blue"
"6162","FABP5P11","green"
"6163","AL954642.1","purple"
"6164","RAD1P1","grey60"
"6165","SALL1","black"
"6166","AC092999.1","darkgrey"
"6167","GPR179","white"
"6168","PDGFRB","lightgreen"
"6169","CD4","red"
"6170","FAM84B","cyan"
"6171","C6orf118","yellow"
"6172","AP001189.3","darkgrey"
"6173","PICSAR","darkgreen"
"6174","CD99","black"
"6175","RPL12P32","turquoise"
"6176","MTX1P1","magenta"
"6177","AC009113.1","brown"
"6178","TP53BP2","black"
"6179","AC087894.3","blue"
"6180","CBARP","yellow"
"6181","CKS1B","turquoise"
"6182","AL133481.3","blue"
"6183","SDAD1P1","yellow"
"6184","TSPYL2","midnightblue"
"6185","AC063919.1","green"
"6186","EPHX1","black"
"6187","AL021937.3","turquoise"
"6188","CTSV","blue"
"6189","AC092436.3","darkred"
"6190","AC103564.1","greenyellow"
"6191","YAP1P1","purple"
"6192","AC141928.1","yellow"
"6193","AL023973.1","blue"
"6194","PHLDB2","tan"
"6195","ANKRD18A","magenta"
"6196","AC105914.2","magenta"
"6197","DEDD2","midnightblue"
"6198","PRDM8","blue"
"6199","AC106774.3","purple"
"6200","AC239804.1","green"
"6201","AC106881.1","magenta"
"6202","FAM138B","yellow"
"6203","LHX1","white"
"6204","AC093627.4","magenta"
"6205","UNC13D","darkorange"
"6206","SGK2","pink"
"6207","SWSAP1","purple"
"6208","Z97205.2","darkgreen"
"6209","PKD2L1","blue"
"6210","PTPN6","red"
"6211","PITPNM1","cyan"
"6212","CLK1","midnightblue"
"6213","AC117500.4","blue"
"6214","AC139530.2","turquoise"
"6215","RN7SKP48","magenta"
"6216","AC091175.1","greenyellow"
"6217","SPIN2A","turquoise"
"6218","HSD3BP4","brown"
"6219","FAM182A","yellow"
"6220","TOR4A","red"
"6221","LAMP2","pink"
"6222","RAB5CP2","salmon"
"6223","SIX4","midnightblue"
"6224","AC015660.3","blue"
"6225","GSTO2","yellow"
"6226","AC092989.1","grey60"
"6227","TSC22D1-AS1","yellow"
"6228","RPSAP74","royalblue"
"6229","SDCBP2P1","salmon"
"6230","CCNA2","yellow"
"6231","SSTR3","pink"
"6232","FO538757.1","magenta"
"6233","AL023806.3","darkred"
"6234","CD7","green"
"6235","AL022315.1","salmon"
"6236","FOXO4","brown"
"6237","ENGASE","midnightblue"
"6238","LINC00643","yellow"
"6239","RN7SL621P","red"
"6240","CSPG4","lightgreen"
"6241","AL713866.2","turquoise"
"6242","FHL5","darkgrey"
"6243","CDK5R1","cyan"
"6244","AC006499.8","lightcyan"
"6245","AC005336.2","darkturquoise"
"6246","FBXL19-AS1","red"
"6247","ITIH2","tan"
"6248","C3orf36","midnightblue"
"6249","DNAJA1","midnightblue"
"6250","PSPC1-AS2","pink"
"6251","AL591424.3","purple"
"6252","TRBV7-4","darkred"
"6253","CTHRC1","magenta"
"6254","WWC2-AS2","tan"
"6255","TRGC1","purple"
"6256","LINC00239","yellow"
"6257","KCNMB4","magenta"
"6258","DEFB136","purple"
"6259","ZNF483","brown"
"6260","SALL2","brown"
"6261","LEFTY2","green"
"6262","AC084876.2","purple"
"6263","RIDA","black"
"6264","LINC01532","black"
"6265","BDH2","black"
"6266","CACNA1G","blue"
"6267","OSGEPL1-AS1","cyan"
"6268","SLC25A34","cyan"
"6269","LINC02033","yellow"
"6270","PKP4","brown"
"6271","AC026421.1","turquoise"
"6272","AC023490.2","blue"
"6273","KCNG1","salmon"
"6274","RPS3AP41","turquoise"
"6275","RNA5SP144","lightyellow"
"6276","MTND3P22","pink"
"6277","UBE2FP2","orange"
"6278","ADGRG1","black"
"6279","HTRA1","black"
"6280","CYCSP39","lightyellow"
"6281","AP001858.1","blue"
"6282","AL121944.1","darkgrey"
"6283","UPK3B","blue"
"6284","B4GALT1","tan"
"6285","HK3","pink"
"6286","AC003986.1","blue"
"6287","FCRLB","darkred"
"6288","SLC25A22","cyan"
"6289","TMEM165","pink"
"6290","CCKBR","pink"
"6291","AC012616.1","green"
"6292","RNA5SP80","salmon"
"6293","ITPKB","black"
"6294","ITGB8","black"
"6295","PKMP3","brown"
"6296","PXK","pink"
"6297","CACYBPP3","yellow"
"6298","HMGN2P31","turquoise"
"6299","KCNJ2","pink"
"6300","CEP83-AS1","pink"
"6301","AL358972.1","grey60"
"6302","AP002981.1","darkturquoise"
"6303","AC004690.2","darkgreen"
"6304","RNU7-164P","salmon"
"6305","SERTAD3","tan"
"6306","ANKRD9","turquoise"
"6307","AL139246.5","black"
"6308","ERAS","cyan"
"6309","TMPO-AS1","cyan"
"6310","ALDH8A1","red"
"6311","CARD9","red"
"6312","FAM171A2","cyan"
"6313","KSR1P1","salmon"
"6314","ADORA2B","black"
"6315","AC004477.1","cyan"
"6316","AC009806.1","pink"
"6317","ACAT2","turquoise"
"6318","ELOVL5","midnightblue"
"6319","RNU6-200P","lightcyan"
"6320","ORM2","blue"
"6321","EHD2","darkgrey"
"6322","AC072061.1","greenyellow"
"6323","EEF1GP7","blue"
"6324","AL731569.1","orange"
"6325","GNRH1","pink"
"6326","RAB13","brown"
"6327","GOLGA8A","blue"
"6328","AC005696.4","cyan"
"6329","AC090241.2","pink"
"6330","YY1P2","greenyellow"
"6331","PSMA2P1","brown"
"6332","IGFLR1","turquoise"
"6333","NACC2","black"
"6334","CNN3","brown"
"6335","RN7SL475P","yellow"
"6336","GAPT","red"
"6337","EIF4A3P1","blue"
"6338","AC239585.2","white"
"6339","AC010245.2","green"
"6340","GPT2","black"
"6341","AL021395.1","greenyellow"
"6342","RN7SL198P","blue"
"6343","AC008738.2","black"
"6344","GIPC3","red"
"6345","IFNW1","royalblue"
"6346","SIRPB2","red"
"6347","FP236315.1","lightcyan"
"6348","TPM4","midnightblue"
"6349","AC009908.1","purple"
"6350","SPARCL1","black"
"6351","AC233723.2","black"
"6352","AC104794.4","pink"
"6353","LINC00676","turquoise"
"6354","RPL19P16","turquoise"
"6355","GPAM","black"
"6356","SDR39U1","turquoise"
"6357","AL606469.1","red"
"6358","CYP4A43P","grey60"
"6359","AC009053.2","magenta"
"6360","RAB3IL1","tan"
"6361","ATP5MGP2","blue"
"6362","SLC26A6","tan"
"6363","RBM48","greenyellow"
"6364","TMEM249","pink"
"6365","CLIC6","yellow"
"6366","SLC6A7","pink"
"6367","AC012513.3","brown"
"6368","MYL5","green"
"6369","BX649632.1","pink"
"6370","SERPINB1","darkgrey"
"6371","ZMAT1","pink"
"6372","RNU6-710P","purple"
"6373","AC008667.3","green"
"6374","AC093648.1","salmon"
"6375","PARP9","darkorange"
"6376","RNU6-340P","grey60"
"6377","FXYD4","pink"
"6378","AC092295.2","turquoise"
"6379","FAM92B","yellow"
"6380","CALM1P1","blue"
"6381","AC026412.1","red"
"6382","HEXA-AS1","orange"
"6383","LINC00654","lightcyan"
"6384","PCDHB15","pink"
"6385","ITM2C","black"
"6386","SNTA1","black"
"6387","SHISA7","yellow"
"6388","TMEM178A","darkgreen"
"6389","U62317.2","green"
"6390","RNA5SP41","green"
"6391","AP002906.1","darkred"
"6392","RNA5SP441","yellow"
"6393","C1RL","green"
"6394","GGN","turquoise"
"6395","HPCAL1","tan"
"6396","SEMA3F","lightgreen"
"6397","PIP4K2A","pink"
"6398","RPL11","brown"
"6399","KRT18P14","blue"
"6400","AC009283.1","orange"
"6401","AL845331.1","magenta"
"6402","RPL29","brown"
"6403","AP005205.2","purple"
"6404","AL022332.1","darkturquoise"
"6405","DRD5P2","pink"
"6406","CCDC74A","yellow"
"6407","MAP10","purple"
"6408","AJM1","lightcyan"
"6409","DNASE1L2","green"
"6410","SYP","cyan"
"6411","SLC18B1","black"
"6412","RN7SL845P","darkturquoise"
"6413","AC084017.1","skyblue"
"6414","KIRREL3-AS3","yellow"
"6415","AL138831.2","yellow"
"6416","MTND6P21","white"
"6417","C7","tan"
"6418","RAB40AL","greenyellow"
"6419","AC011379.2","lightyellow"
"6420","LINC01094","yellow"
"6421","KCNN3","black"
"6422","LINC02287","red"
"6423","SIGLEC22P","magenta"
"6424","LILRA1","red"
"6425","SLC16A6P1","magenta"
"6426","FAM91A1","tan"
"6427","RNA5SP69","salmon"
"6428","AC091905.1","salmon"
"6429","AC108134.4","yellow"
"6430","IL6ST","brown"
"6431","PPP1R14BP5","salmon"
"6432","GIMAP2","red"
"6433","KLKB1","black"
"6434","CD151","darkgrey"
"6435","HSPA8P11","purple"
"6436","AC079906.1","tan"
"6437","IMPDH1P5","grey60"
"6438","AL022724.1","pink"
"6439","DHRS13","turquoise"
"6440","VSNL1","pink"
"6441","AC006927.3","salmon"
"6442","RPS18P13","purple"
"6443","SOWAHC","pink"
"6444","CHORDC1","midnightblue"
"6445","AL355863.1","orange"
"6446","AL133355.1","turquoise"
"6447","HEY2","darkgrey"
"6448","AL512430.4","blue"
"6449","AP000911.1","midnightblue"
"6450","DYNLL1P7","grey60"
"6451","LINC00339","greenyellow"
"6452","AL391056.1","lightgreen"
"6453","PSMB9","darkorange"
"6454","RN7SL42P","purple"
"6455","CHD5","cyan"
"6456","AC015712.5","pink"
"6457","SULT4A1","cyan"
"6458","FAM162B","blue"
"6459","OR5BP1P","darkred"
"6460","AC109454.2","turquoise"
"6461","AL121601.1","pink"
"6462","NKX2-4","white"
"6463","CHRM5","turquoise"
"6464","SYNGR2","pink"
"6465","TRGV9","turquoise"
"6466","AL590032.1","salmon"
"6467","AL358334.2","green"
"6468","HSFX1","blue"
"6469","AC010997.4","yellow"
"6470","APLP1","darkgreen"
"6471","AL391244.2","pink"
"6472","RNU7-106P","salmon"
"6473","AC139749.1","yellow"
"6474","AL669942.2","turquoise"
"6475","ALDH3A1","yellow"
"6476","SFXN5","black"
"6477","HINT1P1","blue"
"6478","CDT1","purple"
"6479","RPS10P3","salmon"
"6480","AC128688.2","tan"
"6481","KANK3","lightgreen"
"6482","GUSBP9","purple"
"6483","AC125604.1","purple"
"6484","MIR4507","green"
"6485","SFRP5","yellow"
"6486","AC022150.3","salmon"
"6487","Z92846.1","midnightblue"
"6488","AP002784.2","darkturquoise"
"6489","PLEKHG3","pink"
"6490","VWA7","yellow"
"6491","CENPB","brown"
"6492","LINC00642","greenyellow"
"6493","VAMP5","tan"
"6494","RNU6-525P","green"
"6495","AF111167.2","black"
"6496","PTPN5","yellow"
"6497","AC078918.1","brown"
"6498","JCAD","tan"
"6499","TRAJ35","green"
"6500","GUCA1B","turquoise"
"6501","AC120114.1","purple"
"6502","ETV2","brown"
"6503","OR2S2","blue"
"6504","SIPA1","red"
"6505","HNRNPA1P19","darkred"
"6506","AC118282.2","turquoise"
"6507","BSPRY","yellow"
"6508","AC080023.1","green"
"6509","CARMIL2","cyan"
"6510","KRT10","brown"
"6511","Z97985.1","green"
"6512","AL442663.1","grey60"
"6513","CUX2","blue"
"6514","ASCL3","grey60"
"6515","FAM83H","black"
"6516","CCER2","pink"
"6517","HERPUD1","tan"
"6518","POLE","darkgrey"
"6519","AC093519.1","darkred"
"6520","PRSS37","turquoise"
"6521","GRIFIN","greenyellow"
"6522","SLC25A30-AS1","red"
"6523","CHST1","greenyellow"
"6524","AC007620.1","turquoise"
"6525","SLC9A7P1","greenyellow"
"6526","OR2B8P","yellow"
"6527","AC004812.2","purple"
"6528","RNA5SP181","darkgreen"
"6529","TAS2R8","lightcyan"
"6530","AL132875.2","yellow"
"6531","CCT7P2","darkturquoise"
"6532","LINC01668","brown"
"6533","AL391811.1","darkred"
"6534","AC092423.1","purple"
"6535","AC092687.1","purple"
"6536","RAB26","cyan"
"6537","AC105245.1","royalblue"
"6538","AC023162.1","green"
"6539","IGKV3D-7","grey60"
"6540","AC007383.2","black"
"6541","AMER2","pink"
"6542","AL513128.2","greenyellow"
"6543","MIR129-1","greenyellow"
"6544","UCN","yellow"
"6545","FGFR1","brown"
"6546","CRHBP","red"
"6547","TBX18","tan"
"6548","C11orf42","brown"
"6549","CYP4A27P","grey60"
"6550","ADAMTS19-AS1","greenyellow"
"6551","IRAK1","turquoise"
"6552","AHSP","darkgrey"
"6553","FKBPL","turquoise"
"6554","GLULP4","green"
"6555","GLTP","pink"
"6556","AC105339.1","green"
"6557","AC092896.1","yellow"
"6558","AL109810.1","darkturquoise"
"6559","PNMA6A","cyan"
"6560","MAP1A","turquoise"
"6561","RNA5SP143","skyblue"
"6562","AC139491.1","blue"
"6563","PRKX","yellow"
"6564","ZDHHC23","cyan"
"6565","AP000797.1","brown"
"6566","RNF151","purple"
"6567","RHOB","darkgrey"
"6568","RTN3P1","royalblue"
"6569","C5orf49","yellow"
"6570","RPS23","brown"
"6571","RN7SL156P","turquoise"
"6572","MET","tan"
"6573","NFKBIE","turquoise"
"6574","CR589904.1","blue"
"6575","PTGIR","darkgrey"
"6576","METRN","black"
"6577","RPL7P51","purple"
"6578","CPSF1","black"
"6579","AC012507.2","yellow"
"6580","RPS19P1","salmon"
"6581","AC093249.5","darkred"
"6582","IRF6","brown"
"6583","ARF4P4","turquoise"
"6584","AL117351.2","blue"
"6585","AC008741.2","greenyellow"
